<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.23	21417.0	21709.5	21383.4	21679.5	1867	0	0
2019.07.24	21677.0	21759.3	21609.3	21736.8	1459	0	0
2019.07.25	21734.3	21806.8	21597.8	21598.9	2380	0	0
2019.07.26	21632.8	21687.8	21573.9	21653.7	1487	0	0
2019.07.29	21651.2	21659.6	21493.1	21628.0	1748	0	0
2019.07.30	21615.5	21778.1	21461.4	21497.7	10825	0	0
2019.07.31	21510.2	21567.7	21247.4	21328.8	8492	0	0
2019.08.01	21326.3	21577.4	21027.1	21032.0	6380	0	0
2019.08.02	21029.5	21162.1	20764.2	20916.8	7545	0	0
2019.08.05	20853.8	20929.9	20175.8	20188.3	9181	0	0
2019.08.06	20125.7	20655.7	19905.6	20625.7	10543	0	0
2019.08.07	20623.2	20655.5	20220.4	20600.5	10673	0	0
2019.08.08	20588.0	20797.9	20445.4	20780.3	5231	0	0
2019.08.09	20707.8	20766.4	20367.5	20525.0	4246	0	0
2019.08.12	20522.5	20589.5	20219.2	20279.2	3370	0	0
2019.08.13	20276.7	20761.7	20219.1	20755.5	8886	0	0
2019.08.14	20736.7	20766.7	20098.8	20108.8	7529	0	0
2019.08.15	20081.2	20502.5	20081.2	20343.6	13383	0	0
2019.08.16	20324.9	20597.2	20276.1	20578.4	4366	0	0
2019.08.19	20615.5	20682.6	20482.9	20632.8	2891	0	0
2019.08.20	20617.8	20667.8	20460.0	20467.5	2606	0	0
2019.08.21	20442.5	20727.4	20442.5	20703.7	2211	0	0
2019.08.22	20701.2	20742.3	20527.1	20587.1	2631	0	0
2019.08.23	20584.6	20719.5	20132.9	20159.3	7784	0	0
2019.08.26	19997.4	20601.3	19843.8	20531.2	9248	0	0
2019.08.27	20528.7	20561.0	20366.1	20408.4	4023	0	0
2019.08.28	20405.9	20515.7	20310.8	20488.2	3609	0	0
2019.08.29	20485.7	20725.6	20354.3	20685.5	2483	0	0
2019.08.30	20673.0	20789.3	20619.1	20652.8	1524	0	0
2019.09.02	20409.8	20659.8	20379.8	20544.7	1215	0	0
2019.09.03	20542.2	20668.2	20506.9	20594.4	2521	0	0
2019.09.04	20591.9	20819.2	20550.7	20814.2	1372	0	0
2019.09.05	20811.7	21259.1	20779.2	21134.0	2224	0	0
2019.09.06	21131.5	21241.0	21127.7	21226.3	1619	0	0
2019.09.09	21223.8	21368.2	21183.3	21348.1	1392	0	0
2019.09.10	21345.6	21467.8	21289.3	21457.8	1775	0	0
2019.09.11	21462.8	21680.2	21437.8	21677.7	1914	0	0
2019.09.12	21675.2	21877.6	21655.0	21823.5	4411	0	0
2019.09.13	21852.3	22087.6	21820.5	22052.0	2304	0	0
2019.09.16	21870.4	21967.9	21787.2	21931.8	2055	0	0
2019.09.17	21961.9	22028.2	21866.2	22019.5	1860	0	0
2019.09.18	22028.3	22082.2	21903.8	22072.1	1717	0	0
2019.09.19	22069.6	22245.4	21982.1	22078.2	2636	0	0
2019.09.20	22075.7	22178.5	21930.9	21938.4	2670	0	0
2019.09.23	22032.9	22103.2	21830.2	21935.0	1489	0	0
2019.09.24	21913.7	22132.2	21789.3	21850.8	3519	0	0
2019.09.25	21848.3	22034.0	21791.9	22008.8	3249	0	0
2019.09.26	22006.3	22144.3	21955.5	22091.5	2735	0	0
2019.09.27	22088.8	22112.7	21797.3	21875.1	4364	0	0
2019.09.30	21953.6	21996.3	21781.1	21988.7	3005	0	0
2019.10.01	21986.2	22146.2	21778.9	21806.3	2925	0	0
2019.10.02	21803.8	21903.8	21399.4	21470.7	3646	0	0
2019.10.03	21483.2	21576.1	21162.0	21479.3	5830	0	0
2019.10.04	21461.6	21663.8	21381.1	21645.0	3128	0	0
2019.10.07	21472.3	21717.2	21433.1	21593.9	2692	0	0
2019.10.08	21575.1	21739.0	21431.8	21446.8	4925	0	0
2019.10.09	21439.2	21721.6	21428.0	21691.4	3593	0	0
2019.10.10	21698.9	21853.0	21405.1	21838.1	6085	0	0
2019.10.11	21835.6	22356.6	21777.6	22145.4	4786	0	0
2019.10.14	22142.9	22217.5	21985.9	22095.7	1717	0	0
2019.10.15	22100.6	22666.8	22095.5	22626.2	2934	0	0
2019.10.16	22598.5	22711.4	22525.4	22614.7	3402	0	0
2019.10.17	22612.2	22787.0	22519.1	22618.1	2884	0	0
2019.10.18	22615.6	22743.2	22501.4	22591.5	2549	0	0
2019.10.21	22591.5	22782.8	22591.5	22778.8	1598	0	0
2019.10.22	22776.3	22891.5	22704.0	22745.8	1412	0	0
2019.10.23	22733.2	22880.1	22562.5	22879.7	2310	0	0
2019.10.24	22872.1	22946.8	22808.4	22878.2	1943	0	0
2019.10.25	22874.3	22932.1	22790.1	22896.7	1550	0	0
2019.10.28	22936.1	23053.9	22898.3	23044.9	1115	0	0
2019.10.29	23042.4	23067.3	22965.9	23005.7	1277	0	0
2019.10.30	22993.1	23034.3	22829.1	23024.2	1817	0	0
2019.10.31	23021.7	23054.1	22720.8	22777.0	2680	0	0
2019.11.01	22786.9	23061.6	22757.8	23019.0	2053	0	0
2019.11.04	23045.4	23242.2	23013.8	23201.8	905	0	0
2019.11.05	23199.3	23441.2	23171.6	23400.7	2186	0	0
2019.11.06	23398.2	23439.5	23313.9	23379.0	1795	0	0
2019.11.07	23366.4	23713.5	23313.5	23609.3	2549	0	0
2019.11.08	23627.9	23657.9	23359.6	23541.2	2490	0	0
2019.11.11	23520.4	23532.8	23276.5	23421.1	3010	0	0
2019.11.12	23418.5	23630.3	23360.8	23534.7	11665	0	0
2019.11.13	23522.2	23542.2	23212.0	23372.8	13536	0	0
2019.11.14	23355.2	23409.0	23054.6	23200.9	16929	0	0
2019.11.15	23193.3	23444.8	23165.7	23409.7	12648	0	0
2019.11.18	23408.9	23533.3	23306.2	23439.9	13581	0	0
2019.11.19	23427.3	23474.7	23247.1	23273.1	14646	0	0
2019.11.20	23255.5	23334.4	23046.4	23186.4	23509	0	0
2019.11.21	23048.6	23190.4	22755.5	23114.7	29649	0	0
2019.11.22	23102.1	23244.2	23059.5	23196.9	15023	0	0
2019.11.25	23242.5	23458.8	23220.4	23458.7	9158	0	0
2019.11.26	23456.2	23648.7	23337.9	23462.1	16243	0	0
2019.11.27	23439.5	23620.8	23434.5	23615.7	8944	0	0
2019.11.28	23603.1	23613.1	23395.3	23499.2	7246	0	0
2019.11.29	23511.4	23516.4	23298.3	23342.5	9847	0	0
2019.12.02	23340.0	23580.7	23050.7	23170.7	15572	0	0
2019.12.03	23169.3	23371.8	22884.8	23116.8	20751	0	0
2019.12.04	23114.3	23368.2	22956.0	23323.2	18195	0	0
2019.12.05	23327.0	23429.5	23238.6	23309.5	13398	0	0
2019.12.06	23303.2	23550.7	23292.4	23520.7	9974	0	0
2019.12.09	23521.7	23545.3	23343.9	23345.0	8203	0	0
2019.12.10	23348.3	23470.8	23250.8	23424.8	9700	0	0
2019.12.11	23410.5	23451.5	23299.3	23441.5	8619	0	0
2019.12.12	23424.5	23767.0	23340.1	23742.0	14763	0	0
2019.12.13	23824.5	24077.0	23772.0	23952.0	22504	0	0
2019.12.16	23957.9	24140.4	23915.4	24110.4	7969	0	0
2019.12.17	24119.8	24123.9	23973.9	24038.9	7775	0	0
2019.12.18	24036.0	24043.5	23851.2	23918.5	6714	0	0
2019.12.19	23925.2	23931.7	23783.2	23839.2	6821	0	0
2019.12.20	23841.3	23893.8	23723.8	23858.8	7803	0	0
2019.12.23	23847.3	23909.8	23774.8	23849.8	4722	0	0
2019.12.24	23842.4	23844.9	23772.7	23789.9	2883	0	0
2019.12.26	23737.7	23980.2	23737.7	23950.2	3165	0	0
2019.12.27	23942.7	23955.2	23743.9	23781.2	5654	0	0
2019.12.30	23796.0	23808.2	23393.5	23413.5	10131	0	0
2019.12.31	23411.0	23466.3	23299.8	23446.3	5377	0	0
2020.01.02	23444.6	23777.1	23429.6	23691.6	7818	0	0
2020.01.03	23690.3	23777.8	23151.8	23277.8	17649	0	0
2020.01.06	23145.5	23355.1	23042.7	23315.1	16480	0	0
2020.01.07	23289.5	23557.0	23262.0	23337.0	16351	0	0
2020.01.08	23333.3	23590.8	22930.8	23510.8	35526	0	0
2020.01.09	23491.7	23789.2	23491.7	23769.2	12401	0	0
2020.01.10	23758.1	23887.1	23651.7	23688.4	12653	0	0
2020.01.13	23688.4	23962.9	23688.4	23948.3	6170	0	0
2020.01.14	23941.3	24037.0	23846.5	23993.8	15525	0	0
2020.01.15	23985.8	23985.8	23857.9	23943.3	12042	0	0
2020.01.16	23946.7	24079.2	23887.5	24079.2	9281	0	0
2020.01.17	24067.3	24124.8	23994.8	24039.8	8659	0	0
2020.01.20	24048.3	24090.8	24013.3	24050.5	3651	0	0
2020.01.21	24049.1	24056.6	23755.0	23771.1	12694	0	0
2020.01.22	23779.8	24032.3	23767.3	23802.3	10887	0	0
2020.01.23	23809.9	23892.4	23612.4	23802.4	15774	0	0
2020.01.24	23790.9	23903.5	23553.5	23618.5	16184	0	0
2020.01.27	23381.8	23448.7	23044.3	23054.3	25161	0	0
2020.01.28	23053.7	23396.2	23010.2	23376.2	19146	0	0
2020.01.29	23369.4	23411.9	23200.0	23240.5	17317	0	0
2020.01.30	23241.3	23294.4	22830.1	23205.1	30301	0	0
2020.01.31	23169.1	23411.5	22624.9	22701.6	32754	0	0
2020.02.03	22674.7	23022.2	22667.5	22882.2	29598	0	0
2020.02.04	22845.6	23413.1	22815.6	23393.1	20311	0	0
2020.02.05	23370.7	23718.2	23222.7	23703.2	25606	0	0
2020.02.06	23715.4	23992.9	23641.7	23987.9	19688	0	0
2020.02.07	23981.1	24027.4	23667.4	23670.5	22277	0	0
2020.02.10	23667.0	23808.3	23536.6	23698.1	19955	0	0
2020.02.11	23696.6	24024.1	23683.6	23899.1	10085	0	0
2020.02.12	23912.0	23979.5	23718.5	23964.5	14050	0	0
2020.02.13	23962.1	23979.1	23562.2	23729.6	20717	0	0
2020.02.14	23717.6	23770.1	23473.8	23550.1	14590	0	0
2020.02.17	23540.9	23625.9	23328.4	23503.4	1930	0	0
2020.02.18	23383.8	23443.8	23096.3	23206.3	3598	0	0
2020.02.19	23223.1	23676.8	23223.1	23596.8	3138	0	0
2020.02.20	23608.7	23801.8	23331.8	23501.8	6570	0	0
2020.02.21	23485.2	23582.1	23107.1	23207.1	6469	0	0
2020.02.24	23207.1	23207.1	22082.9	22215.4	9024	0	0
2020.02.25	22140.9	22738.4	21905.9	22140.9	14318	0	0
2020.02.26	22131.7	22519.2	22009.2	22191.7	14931	0	0
2020.02.27	22196.3	22326.3	21183.8	21186.3	17941	0	0
2020.02.28	21192.0	21452.0	20468.5	21127.0	27183	0	0
2020.03.02	20663.2	21598.2	20513.2	21483.2	20314	0	0
2020.03.03	21514.3	21734.3	20681.8	20844.3	29610	0	0
2020.03.04	20868.9	21436.4	20791.4	21431.4	13953	0	0
2020.03.05	21410.1	21457.6	20742.6	20812.6	9766	0	0
2020.03.06	20824.7	21059.7	20212.2	20429.7	16702	0	0
2020.03.09	19935.0	19962.5	18515.0	18860.0	41680	0	0
2020.03.10	18827.6	20216.8	18648.0	20088.9	74057	0	0
2020.03.11	20032.7	20073.2	19036.2	19210.0	42677	0	0
2020.03.12	19173.7	19452.5	17078.7	17081.5	78923	0	0
2020.03.13	17178.6	18733.6	16922.5	18174.6	78514	0	0
2020.03.16	18023.0	18238.0	16198.2	16621.0	79090	0	0
2020.03.17	16712.3	17701.3	16502.3	17501.3	101014	0	0
2020.03.18	17443.7	17650.2	16332.9	16820.2	78418	0	0
2020.03.19	16707.4	17938.5	16398.9	17365.9	74931	0	0
2020.03.20	17387.4	18351.4	17291.4	17408.9	33192	0	0
2020.03.23	16856.2	18366.2	15871.2	17927.7	74984	0	0
2020.03.24	17967.6	19591.6	17944.4	19586.6	58929	0	0
2020.03.25	19563.3	19926.8	18953.3	19535.8	60624	0	0
2020.03.26	19532.2	19643.7	18787.9	19618.7	67203	0	0
2020.03.27	19611.0	19690.8	18943.2	19009.0	58910	0	0
2020.03.30	18559.5	19334.5	18543.7	19314.5	87366	0	0
2020.03.31	19308.5	19526.8	18691.8	18826.8	29955	0	0
2020.04.01	18812.4	18916.7	17724.9	17762.4	35336	0	0
2020.04.02	17781.0	18276.0	17671.0	18206.0	29349	0	0
2020.04.03	18224.9	18274.6	17709.1	17814.6	20769	0	0
2020.04.06	17869.7	19081.2	17791.2	19001.2	21744	0	0
2020.04.07	19021.2	19968.7	18631.2	19081.2	27141	0	0
2020.04.08	19077.0	19542.0	18810.9	19247.0	25127	0	0
2020.04.09	19257.1	19714.6	19202.1	19560.2	15608	0	0
2020.04.13	19667.5	19667.5	19037.5	19211.3	7903	0	0
2020.04.14	19194.1	19784.1	19167.9	19619.1	7936	0	0
2020.04.15	19599.9	19689.9	19227.4	19334.9	7783	0	0
2020.04.16	19352.0	19459.5	19057.0	19459.5	7285	0	0
2020.04.17	19686.2	19965.5	19425.5	19628.0	9477	0	0
2020.04.20	19598.0	19819.6	19347.1	19374.6	6227	0	0
2020.04.21	19364.4	19565.9	19020.9	19070.9	8055	0	0
2020.04.22	19087.0	19376.1	18878.6	19286.7	6728	0	0
2020.04.23	19333.1	19694.9	19237.4	19412.4	5881	0	0
2020.04.24	19360.2	19503.3	19183.3	19460.8	4828	0	0
2020.04.27	19498.1	19827.3	19333.1	19783.0	21218	0	0
2020.04.28	19772.9	20132.9	19610.6	19947.9	25316	0	0
2020.04.29	19976.1	20503.1	19896.7	20437.1	21530	0	0
2020.04.30	20413.2	20443.2	19808.2	19928.2	34230	0	0
2020.05.01	19819.6	19959.5	19442.5	19479.5	26137	0	0
2020.05.04	19364.7	19419.7	19058.9	19394.7	18881	0	0
2020.05.05	19394.8	19739.8	19367.9	19569.8	16775	0	0
2020.05.06	19535.7	19744.9	19352.9	19369.9	17921	0	0
2020.05.07	19374.9	19839.9	19274.9	19769.9	24837	0	0
2020.05.08	19775.0	20246.0	19764.9	20246.0	5167	0	0
2020.05.11	20146.8	20561.0	20143.5	20491.0	5248	0	0
2020.05.12	20468.4	20520.9	20050.9	20050.9	5515	0	0
2020.05.13	20063.4	20410.9	20035.9	20137.9	8310	0	0
2020.05.14	20176.6	20225.8	19605.8	20073.3	9069	0	0
2020.05.15	20053.4	20175.9	19815.9	20018.4	8263	0	0
2020.05.18	20006.9	20675.8	19985.8	20560.8	5290	0	0
2020.05.19	20571.0	20680.8	20355.8	20375.8	7365	0	0
2020.05.20	20363.7	20810.8	20333.3	20730.8	5029	0	0
2020.05.21	20721.1	20748.3	20445.8	20463.3	5708	0	0
2020.05.22	20473.3	20606.8	20226.8	20583.6	5406	0	0
2020.05.25	20569.4	20986.9	20559.4	20981.9	2558	0	0
2020.05.26	20969.5	21367.0	20932.7	21273.2	4009	0	0
2020.05.27	21264.7	21727.2	21147.2	21659.7	5036	0	0
2020.05.28	21618.5	22099.3	21581.0	21909.3	8795	0	0
2020.05.29	21906.8	22021.8	21659.3	22021.8	9937	0	0
2020.06.01	21890.2	22235.2	21745.2	22205.2	7892	0	50
2020.06.02	22207.7	22700.2	22110.2	22622.7	6878	0	50
2020.06.03	22627.7	22950.2	22460.2	22902.7	8986	0	50
2020.06.04	22902.7	22985.2	22493.6	22745.2	9461	0	50
2020.06.05	22727.7	23305.2	22560.2	23172.7	8652	0	50
2020.06.08	23147.6	23275.1	22965.1	23222.6	6709	0	50
2020.06.09	23209.6	23214.6	22692.1	22864.6	5486	0	50
2020.06.10	22864.6	23162.1	22732.1	22854.6	5525	0	50
2020.06.11	22826.6	22922.1	21607.1	21762.1	14762	0	50
2020.06.12	21718.9	22471.9	21684.4	22196.9	20842	0	50
2020.06.15	22196.9	22231.9	21356.9	21966.9	16379	0	50
2020.06.16	21979.2	22611.7	21979.2	22354.2	14613	0	50
2020.06.17	22357.4	22761.8	22241.8	22479.3	10073	0	50
2020.06.18	22489.2	22531.7	22101.7	22396.7	9980	0	50
2020.06.19	22377.4	22711.6	22311.6	22326.6	7902	0	50
2020.06.22	22209.0	22626.5	22159.0	22607.4	6274	0	50
2020.06.23	22609.0	22811.5	22231.5	22554.0	7814	0	50
2020.06.24	22545.9	22656.4	22091.4	22283.9	7959	0	50
2020.06.25	22236.8	22535.2	22060.2	22510.2	8881	0	50
2020.06.26	22487.7	22575.2	22245.2	22267.7	6302	0	50
2020.06.29	22267.7	22384.7	21949.7	22339.7	6638	0	50
2020.06.30	22352.0	22434.6	22164.6	22334.6	5231	0	50
2020.07.01	22332.1	22384.6	21969.6	22204.6	4868	0	50
2020.07.02	22212.1	22439.6	22059.6	22322.1	5731	0	50
2020.07.03	22297.0	22369.5	22134.5	22204.5	2665	0	50
2020.07.06	22222.0	22757.0	22219.1	22649.5	4992	0	50
2020.07.07	22657.0	22724.5	22419.5	22461.8	4404	0	50
2020.07.08	22447.0	22649.5	22339.5	22519.5	5002	0	50
2020.07.09	22531.0	22681.0	22276.0	22396.0	5101	0	50
2020.07.10	22393.4	22625.9	22240.9	22595.9	4932	0	50
2020.07.13	22662.8	22860.3	22515.3	22575.3	4604	0	50
2020.07.14	22591.0	22740.2	22495.2	22725.2	6003	0	50
2020.07.15	22831.8	23030.2	22790.2	22917.7	4818	0	50
2020.07.16	22931.5	22946.1	22664.7	22775.1	4121	0	50
2020.07.17	22762.0	22842.6	22615.1	22685.1	3227	0	50
2020.07.20	22684.1	22820.0	22570.0	22797.5	3332	0	50
2020.07.21	22805.9	22941.2	22714.9	22734.9	9103	0	50
2020.07.22	22742.4	22845.0	22640.0	22780.0	3528	0	50
2020.07.23	22777.5	22900.0	22480.0	22550.0	4419	0	50
2020.07.24	22553.3	22632.5	22265.0	22350.0	4659	0	50
2020.07.27	22373.4	22734.9	22334.9	22679.9	10571	0	50
2020.07.28	22682.4	22829.9	22494.9	22527.4	3716	0	50
2020.07.29	22532.6	22560.1	22350.1	22537.6	2706	0	50
2020.07.30	22540.9	22555.9	21958.4	22278.4	5047	0	50
2020.07.31	22318.3	22343.3	21698.3	21950.8	7375	0	50
2020.08.03	21960.6	22403.1	21878.1	22388.1	5064	0	50
2020.08.04	22378.8	22648.0	22368.0	22495.5	4383	0	50
2020.08.05	22500.5	22633.0	22353.0	22493.0	3834	0	50
2020.08.06	22480.5	22583.0	22268.0	22433.0	4480	0	50
2020.08.07	22435.5	22483.8	22198.0	22475.5	4404	0	50
2020.08.10	22425.0	22533.0	22340.0	22509.3	7112	0	50
2020.08.11	22485.0	22955.3	22465.0	22730.0	16790	0	50
2020.08.12	22715.0	23253.0	22663.8	23203.7	21887	0	50
2020.08.13	23210.0	23313.0	23138.8	23219.3	19116	0	50
2020.08.14	23200.0	23351.7	23058.0	23156.8	18239	0	50
2020.08.17	23163.7	23248.0	23058.0	23136.8	12474	0	50
2020.08.18	23130.0	23166.7	22938.0	23059.2	14555	0	50
2020.08.19	23045.0	23203.0	22958.8	23093.0	13271	0	50
2020.08.20	23075.0	23094.2	22843.0	22999.3	15448	0	50
2020.08.21	22991.3	23136.7	22708.0	22908.7	16690	0	50
2020.08.24	22925.0	23181.3	22851.3	23141.8	12500	0	50
2020.08.25	23150.0	23433.0	23150.0	23321.7	13038	0	50
2020.08.26	23305.0	23348.0	23161.3	23319.2	11649	0	50
2020.08.27	23315.0	23351.7	23143.0	23250.0	14903	0	50
2020.08.28	23228.2	23385.0	22562.0	22931.9	28199	0	50
2020.08.31	22958.2	23369.9	22958.2	23060.5	16588	0	50
2020.09.01	23058.2	23214.9	22986.9	23214.9	16973	0	50
2020.09.02	23221.2	23526.2	23161.2	23518.2	15480	0	50
2020.09.03	23492.0	23629.9	22971.2	23087.0	29151	0	50
2020.09.04	23093.2	23316.2	22826.2	23170.0	40507	0	50
2020.09.07	23203.2	23214.9	23032.0	23191.9	18680	0	50
2020.09.08	23183.2	23309.9	22917.5	23023.2	31812	0	50
2020.09.09	22910.9	23234.9	22804.5	23174.4	25321	0	50
2020.09.10	23178.2	23266.2	23053.3	23098.8	25321	0	50
2020.09.11	23107.0	23421.2	23098.3	23347.0	23796	0	50
2020.09.14	23384.1	23595.0	23373.3	23440.7	11386	0	50
2020.09.15	23452.0	23508.7	23340.8	23463.7	9291	0	50
2020.09.16	23457.0	23511.2	23380.8	23446.2	9727	0	50
2020.09.17	23432.0	23470.0	23205.0	23350.8	16753	0	50
2020.09.18	23322.0	23403.7	23177.0	23232.0	14252	0	50
2020.09.21	23224.0	23377.0	22608.3	22925.3	17698	0	50
2020.09.22	22902.7	23072.0	22717.0	23045.3	14124	0	50
2020.09.23	23042.7	23397.0	23023.3	23223.3	17293	0	50
2020.09.24	23204.0	23262.0	23007.0	23147.7	26439	0	50
2020.09.25	23170.3	23335.7	22987.0	23325.8	20421	0	50
2020.09.28	23364.0	23542.0	23292.0	23524.0	13086	0	50
2020.09.29	23390.5	23603.5	23334.3	23427.7	16544	0	50
2020.09.30	23424.0	23513.2	23122.0	23274.0	23967	0	50
2020.10.01	23279.0	23362.0	23212.8	23318.3	17354	0	50
2020.10.02	23299.0	23347.0	22939.0	23199.0	30613	0	50
2020.10.05	23294.0	23422.2	23212.0	23422.2	15668	0	50
2020.10.06	23425.9	23433.4	23214.5	23223.5	18686	0	50
2020.10.07	23229.2	23497.2	23214.2	23492.2	13866	0	50
2020.10.08	23484.2	23687.0	23457.2	23645.7	13781	0	50
2020.10.09	23669.0	23720.7	23532.0	23575.3	9828	0	50
2020.10.12	23580.2	23642.0	23482.0	23614.0	10881	0	50
2020.10.13	23614.0	23655.7	23472.7	23512.8	13692	0	50
2020.10.14	23515.5	23642.0	23492.7	23543.3	13474	0	50
2020.10.15	23613.5	23613.5	23354.5	23459.5	16256	0	50
2020.10.16	23433.5	23557.8	23368.6	23506.1	14106	0	50
2020.10.19	23519.8	23717.8	23487.8	23536.0	12879	0	50
2020.10.20	23536.0	23656.5	23504.6	23553.4	15485	0	50
2020.10.21	23553.4	23677.6	23512.6	23549.6	15194	0	50
2020.10.22	23549.6	23600.2	23408.3	23583.2	14811	0	50
2020.10.23	23583.2	23600.8	23452.5	23513.2	12243	0	50
2020.10.26	23514.0	23556.2	23347.5	23402.5	13685	0	50
2020.10.27	23402.5	23515.7	23228.2	23342.0	15810	0	50
2020.10.28	23342.0	23437.0	23052.0	23057.0	23613	0	50
2020.10.29	23057.0	23387.0	23057.0	23212.8	24285	0	50
2020.10.30	23212.8	23292.0	22868.3	23192.0	30189	0	50
2020.11.02	23089.0	23437.0	23037.0	23432.7	25136	0	50
2020.11.03	23465.5	23912.0	23432.0	23805.3	9986	0	50
2020.11.04	23805.3	24072.0	23492.0	24047.7	52934	0	50
2020.11.05	24047.7	24376.6	23862.0	24200.7	30052	0	50
2020.11.06	24200.7	24461.0	24079.9	24344.3	26390	0	50
2020.11.09	24399.3	25896.5	24362.3	25373.5	45266	0	50
2020.11.10	25388.5	25471.5	24827.3	25303.5	44465	0	50
2020.11.11	25299.8	25701.5	25147.3	25563.5	30404	0	50
2020.11.12	25559.8	25585.2	25216.7	25320.0	29643	0	50
2020.11.13	25318.7	25666.7	25207.5	25619.4	22765	0	50
2020.11.16	25642.4	26215.4	25642.4	26155.4	28648	0	50
2020.11.17	26149.9	26170.4	25858.7	25948.4	22428	0	50
2020.11.18	25918.4	25966.4	25559.1	25597.1	21736	0	50
2020.11.19	25614.7	25685.1	25406.0	25509.7	23249	0	50
2020.11.20	25458.0	25757.4	25421.9	25703.9	18175	0	50
2020.11.23	25668.1	26052.3	25657.4	25944.4	9373	0	50
2020.11.24	25933.1	26511.1	25921.9	26463.1	23239	0	50
2020.11.25	26474.3	26711.1	26181.6	26275.4	29629	0	50
2020.11.26	26327.8	26590.8	26251.6	26471.5	14175	0	50
2020.11.27	26462.8	26810.8	26412.8	26784.6	17894	0	50
2020.11.30	26802.8	26932.8	26301.4	26501.4	31249	0	50
2020.12.01	26457.7	26970.7	26455.7	26897.7	23817	0	50
2020.12.02	26887.7	26920.7	26684.5	26866.4	22130	0	50
2020.12.03	26867.7	26917.7	26691.3	26748.8	19769	0	50
2020.12.04	26732.5	26869.1	26645.4	26826.1	15429	0	50
2020.12.07	26867.4	26950.4	26320.4	26343.7	22185	0	50
2020.12.08	26376.4	26575.2	26316.2	26530.9	17226	0	50
2020.12.09	26557.2	26915.2	26506.0	26666.5	21338	0	50
2020.12.10	26657.2	26841.3	26621.3	26695.8	20846	0	50
2020.12.11	26720.0	26816.2	26418.8	26606.3	22932	0	50
2020.12.14	26770.7	26850.0	26595.8	26668.2	18127	0	50
2020.12.15	26667.0	26825.0	26585.0	26800.7	13963	0	50
2020.12.16	26827.0	26855.0	26700.0	26803.0	11617	0	50
2020.12.17	26788.0	26855.5	26666.7	26783.8	10976	0	50
2020.12.18	26772.5	26929.2	26690.5	26921.8	11682	0	50
2020.12.21	27012.5	27013.8	26207.5	26516.2	34066	0	50
2020.12.22	26539.9	26637.9	26356.3	26532.0	23048	0	50
2020.12.23	26548.3	26751.3	26407.1	26704.5	19410	0	50
2020.12.24	26698.3	26743.6	26587.6	26654.5	11179	0	50
2020.12.28	26568.3	26979.6	26568.3	26927.0	10343	0	50
2020.12.29	26894.5	27697.5	26882.5	27520.8	20544	0	50
2020.12.30	27510.8	27615.7	27334.5	27459.5	17208	0	50
2020.12.31	27414.8	27570.5	27414.8	27508.8	3644	0	50
2021.01.04	27558.8	27668.8	27028.8	27087.3	38129	0	50
2021.01.05	27103.8	27265.5	26952.5	27124.3	30574	0	50
2021.01.06	27110.3	27468.1	26941.9	27350.2	43764	0	50
2021.01.07	27368.9	27656.9	27313.9	27598.9	25944	0	50
2021.01.08	27598.9	28367.1	27597.7	28342.0	31087	0	50
2021.01.11	28293.3	28347.5	27951.3	28062.0	12127	0	50
2021.01.12	28073.3	28281.3	27955.1	28164.5	26706	0	50
2021.01.13	28168.3	28511.1	28112.1	28425.4	19727	0	50
2021.01.14	28443.1	28981.1	28401.9	28816.9	28064	0	50
2021.01.15	28838.1	28909.8	28151.4	28214.8	30849	0	50
2021.01.18	28258.4	28363.4	28102.1	28335.2	17453	0	50
2021.01.19	28318.4	28788.9	28318.4	28736.4	21994	0	50
2021.01.20	28742.7	28827.7	28394.0	28666.4	19691	0	50
2021.01.21	28677.7	28845.7	28514.8	28636.8	18341	0	50
2021.01.22	28595.8	28694.8	28404.8	28581.8	19623	0	50
2021.01.25	28616.8	28854.2	28471.8	28816.8	25697	0	50
2021.01.26	28817.5	28824.2	28518.8	28703.8	18541	0	50
2021.01.27	28707.6	28756.8	28096.4	28192.6	35614	0	50
2021.01.28	28186.2	28533.8	27825.0	28386.3	49284	0	50
2021.01.29	28383.3	28398.7	27580.7	27700.7	62142	0	50
2021.02.01	27697.0	28319.4	27580.0	28291.4	34109	0	50
2021.02.02	28286.4	28523.5	28083.2	28481.8	24282	0	50
2021.02.03	28540.8	28730.8	28408.1	28608.3	19549	0	50
2021.02.04	28606.6	28685.4	28299.2	28668.9	19241	0	50
2021.02.05	28649.8	28902.6	28545.0	28758.6	16738	0	50
2021.02.08	28819.6	29538.7	28817.3	29474.4	19507	0	50
2021.02.09	29480.7	29591.9	29348.7	29393.0	17009	0	50
2021.02.10	29391.9	29566.4	29179.4	29287.7	22344	0	50
2021.02.11	29286.4	29503.4	29240.2	29489.7	6791	0	50
2021.02.12	29475.4	29671.7	29313.4	29617.6	14354	0	50
2021.02.15	29634.1	30288.3	29634.1	30237.0	13953	0	50
2021.02.16	30235.3	30722.0	30182.9	30441.6	29842	0	50
2021.02.17	30437.7	30458.3	30154.6	30355.3	28835	0	50
2021.02.18	30350.3	30575.3	29899.1	30121.6	31994	0	50
2021.02.19	30120.3	30324.7	29755.3	30170.5	28431	0	50
2021.02.22	30230.5	30463.5	29978.2	29986.5	30326	0	50
