,8433.TWO,8435.TWO,8436.TWO,8437.TWO,8438.TW,8440.TWO,8442.TW,8443.TW,8444.TWO,8446.TWO,8450.TWO,8454.TW,8455.TWO,8462.TW,8463.TW,8464.TW,8466.TW,8467.TW,8472.TWO,8473.TW,8476.TW,8477.TWO,8478.TW,8481.TW,8482.TW,8487.TW,8488.TW,8489.TWO,8499.TW,8905.TWO,8906.TWO,8908.TWO,8916.TWO,8917.TWO,8921.TWO,8923.TWO,8924.TWO,8926.TW,8927.TWO,8928.TWO,8929.TWO,8930.TWO,8931.TWO,8932.TWO,8933.TWO,8935.TWO,8936.TWO,8937.TWO,8938.TWO,8940.TW,8941.TWO,8942.TWO,8996.TW,9103.TW,9105.TW,9110.TW,9136.TW,9802.TW,9902.TW,9904.TW,9905.TW,9906.TW,9907.TW,9908.TW,9910.TW,9911.TW,9912.TW,9914.TW,9917.TW,9918.TW,9919.TW,9921.TW,9924.TW,9925.TW,9926.TW,9927.TW,9928.TW,9929.TW,9930.TW,9931.TW,9933.TW,9934.TW,9935.TW,9937.TW,9938.TW,9939.TW,9940.TW,9941.TW,9942.TW,9943.TW,9944.TW,9945.TW,9946.TW,9949.TWO,9950.TWO,9951.TWO,9955.TW,9958.TW,9960.TWO,9962.TWO
2020-09-30,0.01103536361789247,0.0011299399434748295,0.004039158890016386,0.011746370933656599,0.0252672196941309,0.03605134602875491,0.024351716357429432,-0.037191475097349116,-0.12062593967260635,0.09475748314507504,-0.02579829937398279,0.08141977466719977,0.0034326580587185924,-0.029326816745170514,-0.013602379851023715,-0.015536277614794904,-0.021550452191839327,0.055494394690900395,0.05022354953277207,-0.04922353844283767,-4.82455816589566e-06,0.03220679505594824,-0.14637453859567484,0.04014336719304913,0.014708673909340879,-4.82455816589566e-06,-0.0014560881495807834,-0.0655419646247472,-0.14539174927256032,0.09720386054594367,-0.06797361641721997,0.06373997263514816,0.01934700373738755,-0.03643516483120278,0.01408756394587541,0.004960165281174329,0.21617602950139597,0.053278062167187196,-0.006389715908439395,-0.014385916191329867,-0.011281900346737544,-0.016736424269893056,0.008081971468253731,-0.031604616029411274,-0.0058033839076216745,-0.024443812199987595,-0.05101639962472304,-0.09143589284375624,-0.01992634726512044,0.04587946000916758,-0.01325907880632326,0.015124855431807412,0.10444105423079572,0.35007932193097885,0.4057973583241054,0.24420858746377222,0.01097920686612925,0.06673494173029673,-0.027154926129725004,-0.0003000253600478186,-0.01798717873048592,-0.03456570305407293,-0.021456087483043326,0.0064835272960400755,-0.1549035092858671,0.02926493049779123,-0.027632225632656066,0.02862079826555068,0.009162647061336333,0.005042374344709898,-0.13577663460516487,-0.009308881966370891,0.09434587839644377,0.012948054734746993,0.0030469747454590947,0.01103906186066624,0.050777632900566465,0.05179188337242732,0.010940768404399044,-0.028837570678236033,0.05519056686849295,-0.0017833042414653055,-0.01634101556567663,0.0006604348467531898,0.09454354246638526,0.015941095734605108,1.948482691195672e-05,0.02900208873605889,0.006256834407639972,0.02641316926171991,-0.028308597267567376,0.03674212507309477,-0.009504853283515628,0.018421712317788632,-0.01452720639676537,-0.11174976764447676,0.042619389479897296,0.009187200242196016,-0.045596879886411604,-0.008141514867169741
2020-10-31,-0.00049627635435777,0.011199699067260656,-0.079236638593842,0.007611013677758224,0.020019226463324324,0.09228445594673092,-0.06448519040052106,-0.04135100615427427,-0.14355614427510832,-0.0033502649515518464,0.05321349312631404,0.018828122769384614,-0.06794981880250714,-0.05460543855601782,0.037143326826394846,-0.029514490804652075,0.0813150713839592,0.09149581192149782,-0.0660659011148502,0.010347691201690492,-4.82455816589566e-06,0.00796498522102856,0.10400422303419347,0.04674952264157331,0.002452599652775913,-4.82455816589566e-06,-0.003688076268821781,-0.026136388455168847,-0.1571482928354226,-0.0939833738263954,-0.030082361269997512,-0.017580045286622163,0.005604574378297406,-0.007306640687785186,-0.015389334055537177,0.006868179148343683,0.02705818025449983,0.028728453079161775,-0.002168360152832946,0.03291805759396107,0.08062572354240993,0.0170114325101663,0.00694084589264918,-0.08207053234678835,-0.010454531787329552,0.016530630497875176,-0.07827331210314571,0.0583737330560962,0.02252865448750846,0.011607654200501015,0.018224595998925553,-0.019418668408998835,0.07572218161361773,0.02796189934828555,-0.3956209638380358,0.013402646745140169,0.07157324408061554,0.048964143517304375,0.015103851435237734,-0.004507674089023032,-0.01020348428808339,-0.012719028839480132,-0.007766951434564512,-0.011750429705456304,0.03135646236634218,0.018475285245897317,0.006133955851960218,-0.07473068405041322,-0.017189623530331828,0.006780410672485419,0.17873984351447883,0.035592010391426246,0.001805674744110572,0.009271664181835464,0.0069029971262823215,0.004157852131414254,-0.0351447412494503,-0.036126606053922955,0.0026008486313136205,-0.08028474520166663,-0.017042960329688273,-0.008635980034848011,0.10198933405316443,-0.007374786840840485,0.010329066146468504,-0.01679913134457425,-0.03771809962800837,0.12403023986414405,0.0028717306340108073,0.03276689306877428,0.06649478666767755,-0.12447989947985724,0.0018214324285214037,0.02791725004603464,0.01051011965064957,-0.023218627507243364,0.0025879420695990654,0.01919128406204024,0.04523942315306105,-0.007547430607843769
2020-11-30,-0.04473194553593536,0.016624611385607672,-0.053900333277578316,-0.0030819660770899475,0.014085268500714777,-0.04090592162069811,-0.026201616616335185,-0.062116324405436275,0.008097849018674178,-0.07200863708112443,-0.015239898860171288,-0.003106438606687613,0.02702763716888775,0.03868227611018657,0.0651042671304319,-0.00017017474645034114,-0.058918892052625606,0.0718455891276938,-0.13441729350668055,-0.007631257449022186,-4.82455816589566e-06,0.0016390360440717395,0.045665054177269626,0.0017179073043781107,0.014989115258019551,-4.82455816589566e-06,-0.053872456344725275,-0.07534240723293659,0.015037453738053715,0.016488422916446366,0.014924621606961829,0.03547485694212457,0.058085706855388615,-0.02457845934257653,0.008423367233538138,0.0033544069285649323,0.07106588317793569,0.034470453570230306,-0.051945791299558924,0.016246664180522244,0.03736484439407971,-0.017771014185479713,-0.00843637209040132,0.011223393106823496,0.06647803192759799,0.016697348683523325,-0.07307653816105067,-0.003220916415198692,0.03600147717365649,-0.10195470286165537,0.01778247048269896,0.0016574240188887866,0.06952569906759218,-0.02642778159146375,0.16597985443439844,0.01370249737541375,3.709315391894549e-05,0.021049183086780738,0.047041364038231795,-0.03915625222193672,-0.06504029894747232,0.16880490074494398,-0.12041178340997831,-0.049239335212048395,0.08015588631236499,0.00861628534608459,-0.024245154804585264,0.03306101203791749,0.0017919602406116755,-0.007582919408330678,-0.19583327075586504,0.027486007935456552,0.09508601899075675,-0.0033380463195942416,-0.010754111853648914,-0.04071408647887285,-0.2296311061778113,-0.08426772433640754,-0.018381130911626624,0.014705523095410079,-0.00540229751403262,0.013344092829430453,0.03781175240312258,-0.006377528836074713,0.08777965093693225,0.10356617472864588,-0.0026092509812649786,-0.05818794339906172,-0.017411060742954544,0.02572996069482683,0.05080529199316905,0.06061829936287436,0.22737778965633304,0.05824321423312673,-0.04171015795240483,0.04781024744560153,0.30322917169731256,0.039967482837212895,-0.032341456128756406,-0.004918595273533831
2020-12-31,-0.020012715429413755,0.007991523753452334,-0.06567064257762484,0.020643277539600418,-0.01787953763891218,0.016983506840744976,-0.07390591343982603,0.06380670520724104,0.006141956693662951,0.0030121103091801495,-0.03737988560801612,-0.01656836696767537,-0.014541373153195106,0.02394194430438812,0.01838660039372267,0.0458607061379796,-0.003035690887629148,0.01715911079373341,0.08550758665519938,-0.06087009926381853,-4.82455816589566e-06,0.032659462791164245,-0.045476560973905684,-0.057938749742867716,-0.015670840221319916,-4.82455816589566e-06,0.013081529543568778,-0.017471945818449554,-0.050526965271773,0.02689804120270378,0.013566916473181426,0.010093739390566304,-0.02585079263882394,0.027107777467213514,0.02790896690956567,0.0039459774432694245,0.008747616301631851,0.025634806869927633,0.07387804463895588,0.009091036519332006,-0.002720195357025638,-0.053171304150154294,0.006207368303927296,0.0916926740683107,0.005302150180183457,0.016278205009108104,-0.010765707614621416,0.021997557446628326,0.01897142719390564,-0.0742267782343204,-0.028250065578690232,0.04932434294208627,-0.018847338079990325,0.12764597152261525,-0.08958863377488674,-0.024165836378900362,0.010663719117135885,0.03945323215319206,0.01970345138135253,-0.03936847711454834,-0.024956458198382454,0.17825941156033234,-0.057959056857173744,0.0329262960960421,0.005359503648951852,0.01423850921787026,-0.0908134250239866,0.10260696565949506,0.008803777775776204,-0.0011356914827244102,0.05653187576207616,0.013764291003628023,0.02268630245164765,0.009169762917836118,0.005904951796231997,0.018295649466564777,0.029287461606698213,-0.016153735340651447,-0.019862977642126647,0.020221560594965337,0.018922441305972485,0.014922628531199127,0.0035257967171970807,-0.005891545627195819,-0.14850046604458148,0.0381323802032921,0.05147369797508221,0.01956850692790113,0.0022420898776732714,0.016528015671819857,0.04886350428393087,-0.08005864747757734,0.015922441873584613,0.02925831769666619,0.052049003140291414,-0.1772222040825198,-0.06419555057820733,0.060232273350989365,-0.12196053998508706,0.005036568353445076
2021-01-31,0.004077905369461085,0.0018531875849371448,0.0526477606232635,-0.009986758551937576,-0.10495486852228961,0.02552693703328794,-0.01878388217082965,-0.017094852926137834,-0.013163988751029702,0.021568851085763154,-0.033243150213132636,0.051749403613189575,0.031093552726786988,0.028150982815891325,0.05243381399761826,0.0341328360972501,0.0175714175814756,0.042126615836502804,0.008359171169441244,-0.0463932760486762,-4.82455816589566e-06,0.057266676493602085,-0.13917473459731564,-0.024616606967802934,-0.020506521645038293,-4.82455816589566e-06,0.05868684895654431,-0.06744993206393651,0.014589337413558745,0.01795744264118251,-0.03308621596494767,0.056710395492769565,-0.021717073577559656,0.04611315413123242,-0.008010562269739691,0.01743009627529827,0.06396312510450698,0.037980479580930634,-0.01712996634417539,-0.024533083706885526,0.03954361563903869,-0.0025275848473963287,0.059462849113563344,-0.04487867343155007,0.02690043807158504,0.024609131848527314,-0.03003912725499265,0.019771256353711273,-0.031421899406830746,0.022437668700613197,0.003162786502331354,-0.02291520310796319,0.02429268610400261,0.08342593850756742,-0.3949676312037455,-0.06996544732274522,0.05758822337894567,0.12625351167778134,-0.05134507523200305,-0.021595354944491902,-0.010940979188228405,-0.14650200703164903,0.0006727556707213523,-0.013597213839913344,0.011417243628522183,0.03456264094323862,-0.03580400452313821,-0.04233145309585913,0.020904438986510593,0.03136539377947156,0.2117029372333698,0.019570598806603577,0.023271658378775102,0.009592571868528228,0.01830114361492214,0.0041886473548137515,0.002696405961464376,-0.017551981427280768,0.024235199451451903,0.020780595403878166,-0.03875847255893046,0.0072379467600730794,0.05336726646156495,0.01215592251105406,0.021031509739024255,0.046826887659386536,-0.02416760067708939,-0.061724242185139576,0.010522193112925607,-0.006207692397467903,0.0653829372222054,0.07213880642634242,-0.003970995071413307,0.025973674812829226,-0.06247549259394843,0.09722276560559255,-0.0075477876290425735,0.01817075835068429,0.04230427079914849,-0.007677187079774771
2021-02-28,-0.027419114261435035,0.0006975282790004211,0.07968017999025409,-0.05948084733050467,-0.02444579711413484,-0.007886640586399693,-0.01335977056699226,-0.06417099091747107,-0.012760985114109717,0.04836815182040679,-0.015655163868944676,0.18279635105306946,0.014620733879008812,0.029823594631663015,0.0581370352610858,0.0524779749481302,-0.018022409077249727,0.02945426518593589,0.031782932112451756,0.0019720797000285983,-4.82455816589566e-06,0.057076794356189856,-0.10862698681157741,0.01942083375257679,0.08139195019876976,-4.82455816589566e-06,-0.0038861973232241108,-0.15357574480425126,0.041271723628441545,-0.036381035751931586,-0.02523661541628665,0.016511598692425328,-0.027997654913179484,0.028489798590351792,-0.020845848904961495,0.004200360742596675,0.16460679198133266,0.07740066981088009,0.04704073317972185,-0.003426699157706067,0.019614026625098736,-0.03232080012536932,0.04010785930012081,-0.025833305553728033,0.04736429709568916,-0.014790457328380309,0.03584742422363267,0.015925969665703917,0.013976242117118724,0.004185784608890537,-0.020433062430241962,-0.07150994750746416,0.026027102262902096,0.06251617819111553,0.14580654310809502,-0.12350076553357552,0.004962001704995153,0.007837831569084523,0.007998601450380203,0.003313592894724387,0.012403829040644547,0.07648474879508306,-0.1283694997787907,0.011764842761076363,0.036262379786303194,0.018216482907205872,-0.036092129103391477,0.05136460047699227,0.0019393359322417928,0.012843667684887894,-0.06544884790521259,0.024309505299235385,0.01814021725625516,-0.00836570228292484,0.0182913213821968,-0.01690034369722176,-0.017674874617381015,-0.0023014958774532548,-0.015510805015081102,0.014013009005523588,-0.042384912234141724,-0.0111989079364083,0.00024246952213960622,0.015859699045147824,-0.017553231209424938,-0.013090920123322348,-0.008826407766098079,0.028809173181873586,-0.11307520283389384,0.006570396403855032,0.08748186160808077,0.009554218493338991,0.020028717800931364,0.023853151104015514,-0.0030029457868930264,-0.007236555175321355,0.010049023564736526,0.08520413067293592,0.01679709574298245,-0.029814242251652336
2021-03-31,-0.04141338803373281,0.018905288094689887,-0.12208319427825837,-0.024398008682378576,-0.0015337641646393924,0.06960809173559157,-0.013051151985222107,-0.02925829936583036,0.02058717484997676,0.008124219001612587,-0.023849799488053512,0.053523072494969286,-0.0027591791019198862,-0.06993559236265148,0.025996638400245523,0.03325098020781499,0.03338255549530246,0.019268399128130075,0.1534090238493504,0.012201791928857635,-4.82455816589566e-06,0.04005674493352458,-0.10900359012407046,0.05814453921491989,-0.030092161139708248,-4.82455816589566e-06,-0.06453179199774474,-0.031210012085019414,0.039425066582260124,-0.010879682960605746,-0.017656296632618293,-0.05356903900625869,0.016441741946813665,0.024992314426384988,-0.047528236561116724,-0.007341818861768863,0.08593555717193421,0.049202968201840294,0.11592738290613025,-0.005865263524181466,-0.03635208317745431,0.001896607040608493,0.018663707525374204,0.03331406058738973,0.11219291250162627,0.007940342551109546,0.0046605299127910615,-0.004142215910472621,0.016706304658703215,-0.07063749233710749,0.014220299694855061,0.008555080547661893,0.04375665001063166,-0.0013748363909817929,0.13155293242687244,0.11500604261811072,0.037154340472735414,0.06657465026386136,-0.018672589731337598,-0.10224103199263535,-0.016858331003065104,0.04767900977258041,-0.08473131615639876,0.0014045970710926435,0.00038767408830157283,-0.024990478545478912,-0.02275360037823704,0.11819687343252155,-0.02075143902158405,-0.004914798982372959,0.21004064097901115,0.09289231881402524,-0.021117225617621103,0.0035715883283301245,0.02509888150751423,0.0233716589827465,0.04479110744240986,0.009261081181239474,-0.007157139771527299,0.06668233251253897,0.006741042648903772,-0.005195090382480247,0.05130067615626753,0.020766179165289226,-0.011800198420803073,-0.0009750773640264596,-0.0169313173268526,-0.06412326079355517,0.08997972043469334,0.01851885798918774,0.04007045707261159,-0.002592843021192188,0.0006294539151087998,0.03939634649084689,0.02120124555114651,-0.03227464511147555,-0.11407868210164732,0.03318668100631575,0.021024094005249794,0.0009407586028858626
2021-04-30,0.015415917040419136,0.01512853870119682,0.004137209549723082,-0.05774603261757319,0.18699446772708309,0.002462863604124451,-0.04354652241920696,-0.02900935425014793,0.007374597703701661,-0.053730087411186594,-0.03564955953763501,0.008485245127090507,-0.15073675178033438,-0.0022124723326043703,0.014911132457254145,-0.006910486436463484,0.022201970410917534,0.018306939605129136,0.028984588111777922,-0.05201552376477193,-4.82455816589566e-06,-0.0026908371910949022,-0.032468225577629434,-0.04997114421813066,0.15827836759384228,-4.82455816589566e-06,-0.029003973646177718,-0.08664929500368829,0.0032083195844338046,-0.014958398434573677,0.006393897411337007,0.04060751763988485,-0.019029529871903466,0.030550877987286354,0.004546429508244781,-0.005928401251883731,0.03458797715407945,0.053261197265623186,0.1630778576137565,0.07376547008643305,-0.016493776573001703,0.05910378499879689,0.029789056721990934,0.012621365416975665,0.014217867002306074,0.2493010248368626,-0.004405927787156816,0.028924144049523263,0.13486070770057312,-0.05586793174755868,0.002997815162646182,-0.0014974626785547503,0.016480947943791794,0.1443268579169494,0.14840529687454407,0.006162704325634774,0.020261899873166917,0.09567636304370186,-0.09367369963518551,0.04969033666338544,0.018494219294604843,0.14795585950454304,-0.020148727786477347,-0.0028180665548725777,-0.043526741959019594,-0.027240472587248973,-0.008984291276523712,-0.026003154769301484,0.002150476773497465,0.006953019156117403,0.11678404442173256,0.032406787113531794,0.009069055851000481,0.0015060526285880678,0.0037936634418961317,-0.022343011681750416,0.036235972647568726,-0.015606375048488098,-0.017397340896347018,0.01894033295037561,-0.017943997712281883,0.0092509280846287,0.13912951603972482,0.021558351132915998,0.011584073858392824,-0.026986732485795643,0.05508458930863402,0.03739172187683238,0.03238586441099127,-0.010629856832904645,0.043819731328600814,0.05140793972419259,0.05632645552213841,0.01018876995448561,-0.044095149575469374,0.003771692560184883,-0.0713008799684567,0.09650485638879919,-0.026965189339670396,-0.046129611349306834
2021-05-31,0.022039304908301166,0.01391623954230096,-0.036261297188381135,0.07318492994974896,0.13340175063387164,0.09603601577746074,-0.0038184600389087877,0.020015317675150402,-0.0024379639977890194,-0.00878170415015199,-0.050523517938482386,0.09829924334328406,-0.001575504578628175,-0.009698063283638725,0.06475513244298385,0.06411505309642605,0.022379174813150264,0.004005961609460438,0.04923461557369919,-0.033218721118526,-4.82455816589566e-06,0.03168454615858967,0.14693702960936544,0.04060622979447677,-0.01709374625190191,-4.82455816589566e-06,-0.006003550998378125,-0.03704571712402847,0.0765874656185661,0.047130567290991326,-0.00692731623540301,0.048255512716879015,-0.006766200327152422,0.04422540796862766,-0.0447746384220478,0.0021722048833068865,0.16041948752958643,0.024125129362690748,0.03193251469870233,0.036402943798256246,-0.009472549945845721,0.036690867003410094,0.026997312199758948,0.10055284340368792,-0.0028559383242443975,-0.26218825724614336,0.12125304534689235,0.041522686576264504,0.09593929511986796,0.040455367977534205,-0.0146707687266091,-0.03079703207957961,0.043602607527285925,0.20215884296903586,0.06685296899289138,0.09676665801234444,0.020609829412431495,0.04457620814311802,0.11519702989621289,0.07322444804680911,-0.029957791880404202,0.39257845644340195,0.05815957097138086,0.004142620120032674,0.0021043567717497907,-0.023291232519214236,-0.02790587644227068,0.04967748323901731,0.022802253693042767,0.0051336162831166505,0.25987321495977145,-0.009353146531895125,0.021306452553222388,0.015567550281431934,0.0037169277981249464,8.089385304704388e-05,0.02417158914997309,0.013958837423758433,0.016741839613570016,0.03192556432294072,-0.0076517034418237834,0.03592488242148143,0.0550789935622213,0.04272178801744018,0.014730069629893497,-4.2185596334353564e-05,0.042965256618072274,0.004672383914762128,0.010801456542015931,0.001815985658171788,-0.003827152380900544,0.05268231625427949,-0.029105347642471583,0.061195209581643935,-0.03888795093261325,0.023574638110254974,0.06290833849764424,-0.03021177826219725,0.0633044680831175,0.026313498081980514
2021-06-30,-0.016567514548169206,0.009067166509833247,-0.036950895270170245,-0.010078308341148449,0.22161077501054224,-0.08782841733595034,-0.008457793767806254,0.037035955144171656,-0.03053561593946667,0.006976941805841021,-0.018257382615488614,0.13911521610271743,-0.07815776099972215,0.02894036850590715,0.025291321041567193,-0.007043922338604826,-0.02178317608574982,-0.013205537577270708,0.15491596060628388,-0.005019504520737639,-4.82455816589566e-06,-0.03297201104608848,-0.01784869718460361,0.049453426276493434,0.08799345142921133,-4.82455816589566e-06,0.037773092300958225,-0.03059092621267559,0.11787382765309949,0.34175833871477,0.06084373313033102,0.06344659809430608,-0.0284335081947457,0.08729196133602932,0.04736679700932178,-0.010580398334145015,0.11532302151429938,0.035223744829189246,0.013642772063861625,-0.04953227567108902,-0.0049582575176085,-0.09503329402834079,0.01800039866662597,0.06373287098080356,-0.012695543925457554,0.1845092132682898,0.12327707147774333,0.00834721410908464,-0.01925879330554852,0.05101645904452165,0.02670025000238511,0.007370300247736319,0.06980911045081407,0.07383483942746011,0.09065807327443313,-0.02511866165576627,0.015626612938848972,0.0060750676591350625,0.008606074241144908,-0.1372396133052953,0.03491827965108715,0.17123304317681087,-0.03826939899882325,-0.03427129361492708,0.017883292868615633,0.012804266221315646,0.0925097404030969,-0.04751285140300997,-0.0003703541212093679,0.010677428464998685,0.04045070048844848,-0.001667928298024441,0.022231949061097912,-0.0025726231979390692,0.003138642774303731,-0.07386739625169357,-0.007477349269031467,0.022235093429316614,-0.00980006210459596,0.036368609668999734,-0.018025884748276978,0.0019314813719868377,-0.05399704022441681,0.02267713144600314,-0.006455688555889256,0.0001644965140861175,-0.08496583918642814,0.011641121065149286,-0.0034383576876142533,0.018456936556583464,-0.02891290030318141,0.01871908709112992,-0.004050471557069412,0.010472154997211741,0.0555736364739033,0.029095520740739546,0.02066361858655691,0.17030717138896637,-0.00626194226558883,-0.08745271577919012
2021-07-31,-0.01466840987331067,0.0037581555503129957,-0.013506272673569115,-0.04828795825953453,-0.0006755396783444112,-0.027008866485193975,0.005751663454343522,0.027281566955507163,0.0034979549664243617,0.0016637261121783013,-0.058882022039486025,-0.019865717153308593,-0.006155315994163288,-0.08275713111483092,0.0029617345417914977,-0.010050650239163753,-0.01989468042405439,0.018931010687617905,-0.22829508352678515,0.02230442747248034,-4.82455816589566e-06,-0.015159816465855272,-0.09467621882823325,0.010256296427148735,-0.12174894234672326,-4.82455816589566e-06,-0.01886984403209939,-0.04946652776654678,0.023951230613648407,0.16754052226808064,0.05969118916807199,0.027485142772644522,-0.004397672481379211,0.09635141909062941,0.02690345646427253,0.0037657937647068047,0.0346333246124647,-0.006799389075142746,0.034626913946487356,0.01619140819949564,-0.021558385550451597,0.13382753898338698,-0.002949960311708067,0.027808776196339133,0.11426907609364381,0.05622959313700848,0.047586626713764214,-0.011851955253191875,0.08441164522305766,-0.06058156744246465,0.016414618875718698,0.02100521827133687,0.01601784018986859,0.0500814676418599,0.0012656806680661423,0.06223900390875771,0.021043610333433174,0.028612226599033095,0.07842932297447405,-0.005656207118999184,0.05141319007004886,0.039687482191433476,0.034678727837788456,0.04780172448106239,0.028847059070556572,0.0030025365355596835,-0.03343540923829449,0.0747983774684283,-0.0184887367406941,0.008433649621930156,0.10249339855690705,0.019886274275429997,0.023385049036695024,0.00014936321155398571,-0.047900755776868933,0.08429770540976267,-0.03744610223133853,0.015955524936422043,0.0033415171006993976,-0.01064842698634974,0.015482832840501445,0.009474312788625462,0.0026878776535669505,-0.016536359024911684,0.048202685366987456,0.03327288210261186,0.02063019028428655,0.037528921986943464,0.06782495226272586,0.030679428073025705,0.014043853444234025,-0.02209408217906942,0.004163554681231683,0.010955465985115674,0.05978380433269876,-0.04447393466473784,0.028128479290908275,0.19083642657879848,-0.002137186377134823,0.32194992247385623
2021-08-31,0.012266610699238277,0.007843261517354554,-0.007327623087257818,0.018990946744400238,0.04236247453411213,0.10542755349624289,0.029340642909491378,-0.08113750096860807,0.01737889955755105,0.06974043069309162,-0.03142793564492534,0.010475418281892468,-0.03295333539199925,-0.02506554499086193,-0.013785418161298954,0.13352379101790807,0.006296630590168349,0.03748216773437413,-0.03519780172288009,-0.004543795078301961,-4.82455816589566e-06,0.008723450620078737,0.05608891509825733,0.05303452985260575,0.11857868551221272,-4.82455816589566e-06,-0.05598103219869542,-0.08400049598167961,-0.060712788222211767,0.0039388688450411186,0.053360141033222036,0.0379970648829574,-0.005763432478514344,-0.007141731122435314,0.015489806156196762,0.0033790978112286972,0.14766689281895762,0.09155660372582433,-0.03929411085731444,-0.008475317661877799,0.028593656860140523,0.0386170346810945,-0.011868637726344165,0.004872835803458958,0.046814114641634874,0.0962639276833534,-0.1324444756955061,-0.006861264886780962,-0.002639064384457289,-0.07436129118301237,-0.00873606786913936,0.010850589408844964,0.0033375591548603957,0.023839233540398075,0.01528319721598858,0.028938049646181283,0.002365786553991953,0.03316691833232134,0.011364089522830802,0.11618192327218954,0.012751465367233254,0.10694631478518533,0.025509297214816366,0.06613766255156489,0.04059870847011347,0.04054967631774632,-0.01208514883943888,0.04880512686328068,-0.024524381066187897,0.010721203105476048,-0.042181445209972475,0.044422551168813953,-0.005344578963057473,0.005204051301633919,0.017785101194169504,0.017922265474429475,0.024053631355636734,0.0042555494447804815,0.00023252033326270644,-0.02286212187184522,-0.006247234981615306,0.015711898598377134,0.056400471404365084,0.036685336324348686,0.034879874476022976,0.03732501877481129,0.016510363937647675,0.05306583018081179,-0.07600954655756198,-0.00068575067967373,0.0587582547333655,0.02341787925052683,0.006730169070925426,-0.011613859758022935,0.019016275148887648,0.014778047411635084,0.01710977304082731,0.0496073232339271,0.0070022327424433435,0.1314323187377006
2021-09-30,-0.024112979267394974,0.010916260170878935,-0.006483880087847942,-0.06556547332237739,0.02457044835785069,-0.060146791110174874,-0.03381875358653244,0.06208401876935492,0.04258425674944015,0.06942937696551145,-0.024116882473961012,0.21260027562508607,-0.0037837808258806664,-0.004347103756616154,0.02132744964496855,0.01869441310761779,-0.019245825608218144,-0.009416930618206643,0.09442070996815732,-0.037080703464368064,-4.82455816589566e-06,-0.06180887107421476,0.053043800540930504,0.02522192571973391,-0.1053628259956111,-4.82455816589566e-06,0.05294405860539261,-0.03155635310782621,0.07181080969361765,0.04594950307226607,0.006005918691275157,0.05563548443031754,0.005974630139499976,-0.005630314306314603,-0.030120250944359234,0.07101209747611921,0.05900329290734713,-0.03697648155936493,0.040124641371022965,0.020307756490763613,0.013295961545155034,0.045754650007978195,-0.016697081673748556,0.023249688997695972,0.05567874222631629,0.03373172570491538,-0.08985058959085666,-0.0011379179514043325,0.04185638794145541,0.038572033534696605,0.054977914519579424,0.03563884858871271,0.04580310617982038,0.09425858165275294,0.14201279728541263,0.024666936984578697,-0.008620211635517145,0.08038286598807717,0.007134578253048859,-0.01455841287689328,0.09073227739318393,0.12326617630834019,0.017872675350790977,-0.014296711881357619,0.03726953077910075,-0.013904687601079806,0.041566936334065205,0.06807307510300353,0.004024246573412618,-0.017527577322632878,0.06321524873577361,-0.0027170797380863393,0.014038605201634965,0.0053326180808063615,0.03715034117474332,0.029208333755160416,0.03193696724981058,0.021308250163668028,-0.000132464466814025,0.05574997652241849,0.012030000479094666,0.010893466968887199,-0.016545300900924265,0.03363004923179553,0.02156519086347524,0.09644498164519835,-0.06916755460297187,0.03316043607229033,0.08280225388944143,-0.009273232837430069,0.08673077770496845,0.08119548915075167,-0.029123370125651686,-0.06405457145420339,-0.09020142334203833,0.0390226670680912,0.01688904064532581,0.01361819700652753,-0.027137160221257246,0.07099916237680313
