,0050.TW,0051.TW,0052.TW,0053.TW,0055.TW,0056.TW,0057.TW,0061.TW,1101.TW,1102.TW,1103.TW,1104.TW,1108.TW,1109.TW,1110.TW,1201.TW,1203.TW,1210.TW,1213.TW,1215.TW,1216.TW,1217.TW,1218.TW,1219.TW,1220.TW,1225.TW,1227.TW,1229.TW,1231.TW,1232.TW,1233.TW,1234.TW,1235.TW,1236.TW,1240.TWO,1256.TW,1259.TWO,1264.TWO,1268.TWO,1301.TW,1303.TW,1304.TW,1305.TW,1307.TW,1308.TW,1309.TW,1310.TW,1312.TW,1313.TW,1314.TW,1315.TW,1316.TW,1319.TW,1321.TW,1323.TW,1324.TW,1325.TW,1326.TW,1336.TWO,1337.TW,1338.TW,1339.TW,1340.TW,1341.TW,1342.TW,1402.TW,1409.TW,1410.TW,1413.TW,1414.TW,1416.TW,1417.TW,1418.TW,1419.TW,1423.TW,1432.TW,1434.TW,1435.TW,1436.TW,1437.TW,1438.TW,1439.TW,1440.TW,1441.TW,1442.TW,1443.TW,1444.TW,1445.TW,1446.TW,1447.TW,1449.TW,1451.TW,1452.TW,1453.TW,1454.TW,1455.TW,1456.TW,1457.TW,1459.TW,1460.TW
2019-12-29,0.0006929701156453381,0.00045188886899377983,-0.004992201063129495,0.0009295763165755103,0.007216949761302616,0.010824425501208717,0.00013695193676811854,-0.009266088865937617,0.0022783754037420155,0.0015370462538827504,-0.00961217818189768,-0.015963227879364512,0.012947997617330599,0.0070950110698533774,-0.001136346003602841,-0.00821910069592107,-0.00017051886185802953,0.013536733785458024,-0.08039757550815427,-0.002485070879161744,-0.00584427846511004,0.002097960907304721,0.0075047010571911935,0.009177982821821291,-0.0041749134724825485,0.025873420749354822,-0.0082515554095,-0.01725424786420689,-0.01360588730495816,0.0027636617279431655,0.005199499358687873,-0.0019677448186945874,-0.007336020043984511,0.005127088227595482,0.011234342012891906,0.017137863435465476,0.012093179760004581,-0.004447885775544506,0.004956202670084708,0.012039610082590293,0.003242228145870403,-0.011135748709821768,-0.02299416209442345,-0.0005279579249245234,0.009041978177829745,0.004327862333838409,-0.006837534962146993,-0.01379546302405735,0.003485580585080148,2.932918867055035e-05,-0.030508166719051814,-0.0019762572947996347,-0.002213725766818224,0.03293187095406182,0.0006431491656307179,-0.003614298889338795,0.0012641545056725953,-0.002855866137524961,-0.00763346881759884,-0.011773989039037787,0.0014495120625351119,0.024095035576003725,-0.03469211321781858,0.000845186011665416,-0.004480073007219357,-0.0032493943152012515,0.0073716202989702,0.011629127303117055,-0.01005768505840277,0.004957478204649051,0.0007130281636991078,0.0352206415024279,-0.03972411634648172,0.0006825546131972507,0.0004392483768050845,-0.000499895965614526,-0.0011813782023440335,0.012248239543253697,-0.00425528923113269,0.007935470162276402,0.015975489204757252,-0.03183484851390087,-0.004387278433336529,-0.044972948890185604,0.0072810637839099395,0.008983356521982129,-0.022238638641883458,-0.0032584733031298576,0.01588617175762022,0.000879305738701829,-0.00626789711919401,-0.014074344244900111,-0.008136687997080293,-0.008694956431303039,-0.005976966258631354,0.0074247288254777255,0.061839576261686124,-0.004857499867578358,0.018676926033441704,-0.002476669915724668
2020-01-05,0.007302548704907565,0.006525927607896354,0.020510324423616916,0.014618614537599736,0.003510371369729694,-0.0011139658185441263,0.0061860760670706064,-0.020279560865501683,0.004643975872720045,0.007559780545545704,-0.00702016568284909,0.001783517172518252,0.01548690591964346,0.02413664070186595,0.0012391933523305569,-0.02098314261633126,0.0014100624431241972,0.022205168995400353,-0.1117027440232151,-0.0007981109358889577,-0.010958315266656296,-0.005304067328932594,0.009681319090991222,-0.0064840884717881995,0.002676216891321299,-0.02441769705633808,-0.017471793722381595,-0.006408297728845672,-0.00059300913292244,-0.005321005819379809,0.005581532043542814,0.0007863798507829918,-0.01756094537069055,-0.00016682852863872497,0.00644920999776688,0.003944847922828866,0.00020713323430560527,-0.0025109825324102996,-0.0026471721375268082,-0.014922033725928131,-0.007024095203189728,0.01453217145134834,-0.040109145358052184,0.002303211627694856,0.0070085942340033834,-0.008971851167902004,-0.006070030284343613,-0.005141575071163782,-0.004544647075299009,-0.005655720354560559,0.03840218102825439,0.006076252758745597,-0.021423126727431616,0.027122261712497424,0.0006630483392526172,-0.004530794272976446,-0.009874471586971953,-0.004965615360160503,-0.0004366132604996854,-0.00887670260331589,-0.007604806554901474,0.015160677667995021,0.0170734646427984,0.023155820771898337,-0.009521567712531445,0.008709876283878875,0.0017732898599752823,-0.011885921625538282,-0.0229661314140076,-0.005391999012022739,-0.00674325981996532,0.03158477301888797,-0.018090870054411106,0.005495334626117197,0.0004907166294095803,-0.007078895204714052,-0.007329558570028968,0.012800733811114004,0.0046030532484140005,0.04585355158267706,0.007060722864087007,-0.014129228315902992,-0.009738334671983179,-0.007700263494829261,-0.01070554038239423,0.011501828703933334,-0.02221759143188841,0.0014483140099644616,0.009867961117190117,-0.007800149833598724,0.052755958994991636,-0.010901285452487098,0.004187251281328501,-0.0076667660906987855,0.001815833937729932,-0.023293078475267515,-0.03112611150698362,0.004130409555309012,0.004012630103714594,-0.007132103097789789
2020-01-12,0.00834904052686653,0.006360127244792228,0.02252568833630949,0.018625984144378317,0.005478136414025623,0.007715701590980472,0.009126169481262629,-0.013966493734211462,-0.0016745053258189705,-0.003158323147627275,0.04422786298623916,0.006283323625418886,0.019371202261424192,-0.01071635397177301,0.004492309609581457,-0.011291848458974867,0.005304311584468091,0.015238019479643105,-0.03856649983082876,-0.00972885601535652,-0.005901488953340224,0.007648096597760643,-0.03317301626565611,-0.002821473242989897,-0.001232801523816529,-0.017577236434377,-0.003569393363025638,0.0026786270457247407,-0.008058013046932919,-0.00948821607747024,-0.006490115039679141,0.0017243702887264078,-0.010357201769152148,0.0024486113184787536,0.0038793719737908045,0.008514702265741645,0.004377236809977175,-0.00047307731815219114,0.0011688510831335242,-0.0023909859178368608,-0.0030103668719612306,0.0008812138804595391,-0.01224279084691355,-0.002964234301300281,0.016773786759942892,0.015824030978804086,0.0011542178979943199,-0.0012933092962561015,-0.010666362970938311,-0.01584314575397148,-0.0036543497771279777,0.006166524311571069,0.010687793833838066,0.007908833811018694,0.004189273084223264,-0.006511555058008961,0.0609237246026377,-0.010776630748340706,0.004568580112198531,-0.009629456045683668,0.001757376033535651,0.00522087072804338,0.013733819701155503,0.007293749353460907,-0.019484254983583797,-0.034381430391998716,0.002307101890445008,-5.340563940802595e-05,-0.02160201524695401,0.005027345394334309,-0.00044700575151039677,0.011082421435201831,-0.020630264946603184,0.00760155864096405,-0.008297276988184898,0.012417186825586516,-0.003396458527037789,0.014073589022585525,-0.00284801245815091,-0.010038499458901874,0.0026449803054488926,0.023101277237101075,-0.011271874936756455,0.005976084922190577,0.014156707828996671,0.0062949630457973926,0.030068289533336734,-0.006147244082381018,-0.028200445051156445,0.0027429458964058785,0.08391621251475906,-0.013591926502795918,0.007064750135021183,0.005370445894174917,0.004364844455076733,-0.012105310925457422,0.016567682973656815,0.005746586256097393,-0.007838549756963863,-0.009517593726318052
2020-01-19,0.008124864798155648,0.007354556259824822,0.015691828067098,0.004760686910656758,0.004109195956350014,0.0021145622923046514,0.010506756596528298,-0.007456737335096176,0.014150970953646388,0.009371680243140171,0.030681641129088666,0.0021051754257084797,0.039235837880619386,0.03151546860101582,0.0011028723025646547,-0.005457448781320796,-0.0005204734530969875,0.000902794181871492,-0.06253140131875286,-0.008053600304948927,-0.003408998682568689,-0.007723373817323713,0.008304684334899101,-0.002563849559859099,0.0006676891020593233,-0.019864577533839606,0.017719660846484683,0.002328012219442443,0.002886189949053289,0.005844455934505769,-0.015987897139329427,0.0025399959997871777,-0.022123011541127786,-0.002208592482622985,0.008616584199596641,-0.012436613320912948,0.0026031115955697398,0.004541654443118892,0.0005761654475367783,-0.0044828853754369895,-0.004723914322156252,0.024065786956443833,0.04254143282501711,-0.0038250153691741086,0.0019414292834222693,0.0038060299155100404,-0.0010821901258927565,-0.03674601049302554,-0.019653525676372907,0.00412366435200563,0.004998747004131696,0.0024566982156031514,0.007364739181959943,0.00045146656811488606,0.005776566969562367,-0.006260771706125993,0.017597125955562593,0.003068140467754817,0.0031270064543482846,0.007585157057933793,-0.015212355868869851,-0.0038333393834632697,-0.007613511600355319,0.005569698567594839,-0.020181489085277622,-0.015607861388912885,-0.00959191764932273,0.006857600774234036,-0.018617188814920305,-7.250866790270427e-05,-0.003221096850319918,0.013298741292157044,-0.012940593542151074,0.009797052917530996,0.003533037854850916,0.030298485589963873,-0.0036177246208670567,0.01873201454995619,0.004362936914541888,0.03741429633504924,0.011575609278005118,0.035296535497816625,-0.008450101062873229,-0.002132122972997123,0.016961819426005942,0.004140870059352409,0.005277679287813478,0.0048411338200248346,-0.037655243219036086,-0.001633091605908465,-0.13911983639990058,-0.01612802129048027,0.008101211242074427,0.0009156578290157261,-0.0035208217340333588,-0.0035926600030206967,0.049808129108719984,0.017910245549673683,-0.0016083605429079238,-0.011063858055421863
2020-01-26,0.008368936314637233,0.0005688074419171289,0.019154826755408264,0.016780461902798575,0.0014339797485162314,0.015125735624373735,0.00800695120231856,0.008268605344969301,-0.01866588573439772,0.007028295705362906,0.04122187176807607,0.0009024977823032328,0.03355379527959926,-0.01781368559244442,-0.0030517665664198325,-0.00402462587734838,0.003668741156506799,0.02400052113206619,0.05010509689106454,-0.0018552144395233845,0.0017358825932524745,0.010948067676432267,0.026329883791917245,0.0055982379399389945,-0.0006692147770421359,-0.010292744137123722,0.02902786263042408,0.00471569556077161,-0.008326676200179335,-0.0009196404873775803,0.0007467467870365832,0.002145396226244648,-0.00548219771467688,0.001594487166372379,0.01099699763179187,-0.0013369294120354818,0.0016128157295118941,0.0051509185969186395,0.0021994928635179754,0.011511142998715721,0.005371160861595716,0.006425926195195199,-0.007615645992035287,0.0004553803260218715,0.007540794920207899,0.014034283734190562,-0.0048724306195794855,0.02228663821644513,0.04754375038084132,0.021776826232442856,0.037533883439504645,0.0067572614168811525,0.009103729847345306,0.005899191717285008,0.00046186869816376914,-0.004568848911261366,0.03584553451350704,0.007900119670869152,-0.004292810399978688,0.003909307238069406,0.004887261329640128,0.004187760369908665,-0.004012585991178028,0.006566828133684466,-0.020111411988667012,0.024710101462404273,0.02571877251264518,0.006352699196650464,-0.003842879586799624,0.01829120031191459,-0.007212905202556543,0.01594627285632961,0.03649840447374432,0.004941495803309553,0.0005457112936997192,0.040858546378187095,-0.0009324995449218397,0.014599100994541387,-0.00547403946271893,0.03606701827009662,0.012739806826613125,-0.014575301762100507,-0.006190726035640562,-0.023139600158389124,0.007727687621063471,0.010452119171290467,0.0020555677846818433,0.007621316086911549,0.027002767524259494,0.003033074643847928,0.05438039796866059,-0.004305900591952325,-0.005871965580516666,0.015036639618965219,8.478232071592782e-05,-0.0009453077375936253,0.015609230834819215,0.0031736768576636257,0.00011725972502493937,-0.0054680408835625725
2020-02-02,0.018999307703282908,0.019479441863350162,0.028059359718054025,0.008672655082030507,0.010232773502143579,0.03558425460548576,0.021447420288339885,0.0010103108388132298,0.009535798645521424,-0.004384690709701163,0.03570663540341697,0.029967128363522937,0.010189833206425965,0.051206038136820634,-0.0024085255043765994,-0.013336587162771937,0.012316904276809705,0.014229486275555397,0.03802219196791276,0.007708234609686072,-0.022227443632787298,0.0018359835773442417,0.027814381129826305,-0.0015129729598356634,-0.009239250751564218,-0.01418642052659623,-0.018766591729699383,0.007014483753416366,0.006618079411315918,0.012340129120681893,-0.002137153219817056,0.004455159095827364,0.0009257576944925365,0.0124127908918342,-0.005732590409176088,0.021809809497240554,0.02749510757449472,-0.00018178043289709175,0.013350390902125397,0.03945101422763386,0.03712996821407528,-0.014082233380104019,0.027127365192421284,-0.010668352441740022,0.02740139601814561,0.02518384418173375,0.023748237315306002,0.064224292895358,0.040409288066765046,0.0012598486499139213,0.02382353217715783,0.026661447300379493,0.012356158200266597,0.026847420252350984,0.00893803143819331,-0.0033966230905685857,0.15841490301416764,0.005109031974592036,0.0075435215552560955,0.022735825212588053,0.07175513990225889,0.04491176372169514,0.029038585990552285,-0.013603973360119481,-0.0198160737248601,0.03526904756768143,-0.0019682620663415418,-0.006680528260454617,-0.009352696229014267,0.004888924790989088,0.030509630577210605,0.018743630865703867,0.06274545495220522,0.005234828090921724,0.00040505879349578245,0.00566836745828609,0.007139296736233452,0.003627389318676442,-0.04041205624490671,-0.014349132337779897,6.994579114992386e-05,0.005160673165993217,-0.007383035560253265,-0.005095798409501822,0.0035251321815908416,0.013278780977037908,0.01997207266142275,-0.013437048106610816,0.04857746599706034,0.019451640533032964,-0.030251692209846248,-0.020206309315424508,-0.010736473260406098,-0.015707311606172086,0.008822022630326479,0.004184715992769827,-0.042362779855505114,0.0210871548316306,-0.015979417827858066,-0.008025359718599096
2020-02-09,0.01061268734085674,0.03471530397835173,0.007218943676015526,0.004757844169425506,0.014608947049066782,0.020984600268779248,0.005417972347641359,-0.00506674282901405,0.04746811064983405,0.027165477627823016,-0.036670248000158154,-0.0006401518714674367,0.007170606172315657,0.012356009075762817,0.0013351431562418905,0.07265256036707485,0.002981029551478998,0.023326154206055764,-0.16844699182526585,-0.010540966359492079,0.01652429401112967,0.0005305181472304082,-0.05270926912557473,0.015422241949772066,0.004578727421089682,-0.028246881818378866,0.002443225325231695,0.016975869259433837,0.009971761986894265,0.008935870768945574,0.004455394942600608,0.011662656556351753,0.006237627424144062,-0.015144791113949115,-0.0037105381155294473,-0.011642558630919696,0.046761980078710276,0.004532142483450974,-0.01055543579662938,-0.0013858143725822766,0.012823529922629945,-0.003059650949974546,-0.012676388889730335,0.004147621021168788,-0.010639004414938811,-0.002000692116726379,0.0104535196158548,0.020760149378416765,0.051423078602762566,0.014045196103923623,0.0628575541063449,0.009785255791424327,-0.0023965727132174717,0.03399233686193743,0.010358185403158561,-0.0003627320135428675,0.24286823852093473,0.021294075488386244,-0.009929422999228001,0.020321717266811094,0.01762491667394637,-0.0007539618711239343,0.00022973323078388265,0.010086255847002177,-0.021232466047815476,0.034812458798303025,-0.020553064709817628,-0.021327316155544195,-0.057240545432886966,0.00035197986627611495,-0.016976130831971043,-1.0427863264670774,-0.023797005303393272,0.006122126998146446,0.001841248441597159,0.07467259426780112,-0.0018810368183987268,-0.007509672080923209,0.009108715955922669,-0.00018151153347184656,0.039412664586132996,0.030323186872473706,-0.010163829139653757,0.0023952431918305176,0.046751312434541115,0.004876558669279209,0.004256503848876832,-0.012361425136606267,0.009690047038187075,0.008974776045991468,0.0026849709580014786,-0.01404461279354363,-0.002984787824758916,-0.0017759586828794028,-0.028059115129823155,-0.009061322115553801,0.07327610545534771,0.010119407463554105,0.008627409297022657,-0.018861385962639098
2020-02-16,0.001654259808292152,-0.002883029020570288,0.026881477143074442,0.002217963103268602,0.0021447475739350018,0.0020275666707373656,0.01545655291687138,-0.036585374085211,0.001998930615985453,0.0005946667066589629,0.10051050144050289,-0.0028203036890496564,0.00372170968374275,-0.013429190143303626,0.0014143577475618512,-0.0013277436599166024,-0.000735045335251993,0.012368229476695063,-0.016468893275434517,-0.004248472787496377,0.014794426900248786,-0.009350333884661438,0.03333225424554719,0.003549485829727356,0.010731991588611049,-0.04821615887865045,0.010241300980716685,0.015449560657774013,-0.00966835418059106,-0.0010654724355547204,-0.0056227712977080955,0.004024965758291645,-0.014537693355530118,0.019417685557917373,-0.011240833564559438,0.04302409038278608,0.009446001985785891,-0.0004110896641784452,0.00331097405836407,0.04886568047029963,0.00323204147380211,-0.0011226966939437968,0.013127158778247897,-0.01928348098429694,-0.009671707519635128,0.020738539602204665,0.018186379270494074,-0.008119082753605438,-0.0007659824588325077,0.01426527139566382,0.03801380489809003,0.0006433878155904392,0.019178109879507986,0.004386687920432911,-0.0034746664087481013,0.0037718665071805467,-0.012236755711358481,0.010627648400607008,0.008619103914924379,-5.0914204178130994e-05,0.014284437314706596,0.03448510761485689,0.0011056809966852347,-0.002544120089904993,-0.009137021753467863,-0.016657314458250312,0.0038050594420817293,-0.015241529661145753,0.016324080031480594,0.011434156733310242,-0.007223102679419368,0.036110037974292644,-0.006932802913009862,0.0025298918987956952,0.005650045438912885,0.003766204531917382,-0.002108400917774312,-0.006551460795240369,0.01682121231506402,0.0037288762766523277,-0.013630765178998071,-0.00984333256671522,-0.0012206167722482938,-0.04488260523412736,0.010194031641498399,-0.00910805586978403,0.010782967925349048,-0.002953210430181403,0.07697768704464716,0.00645575591512578,0.08770852268466314,-0.008967335020876072,0.010744263016655245,0.0003012693285613646,-0.0011435423157468096,-0.004411598002228023,-0.027394065287044224,0.009502230410116979,0.0034252590934972927,0.01886994458685783
2020-02-23,0.009942538575078,0.0005524946418234353,0.02364709861540508,0.015582887004714264,0.0007288127699746506,0.0017286479733481692,0.007774853707158968,-0.026922852584805392,-0.0006409793581130347,-0.0031743601192471306,0.019458387432942252,0.0031772553323880697,0.017965426536360588,-0.007991980704052892,0.001639976783772765,-0.011276516491247248,0.00222069096007935,0.0014113634945419461,-0.0178664246269035,-0.007975753875111957,-0.0039512264298967835,-0.0068040533532882945,0.11232773684897587,0.000910375229916852,0.01910556314965288,-0.00852026976629595,0.005076491985611736,-0.004102323787528101,-0.007877122086644412,-0.0052715886242584685,0.006596005610611365,0.0010069927139245833,-0.002554508991480829,-0.002831080821157661,0.010284135711153698,-0.02743693416183922,0.014593981479591393,-0.0012853091830069808,-0.02324384275337848,0.016112341637447732,0.0007192986817449074,0.0033037244915872337,0.03543296172611738,-0.015756951725241188,0.015783981973406355,0.006740231821512806,0.013185089564315168,0.01787138450993627,0.03821335508029135,-0.010394062515458543,-0.027363783870447106,0.0066969026127162035,0.01810259538793328,0.0124684217146536,-0.011969878119133689,3.075643962950842e-05,0.10710165978149411,-0.0045716736385611485,0.0027356780813464383,-0.0070272575088543635,0.010048624700036094,-0.017738290579905374,0.004032963002378103,0.00034269153078792186,-0.008909128487720585,-0.014177724653889208,0.0002824824048430247,-0.0049317253887249494,-0.0024259082401930903,0.0005869401600681674,-0.01448440917293081,0.07589091306883343,-0.055941537794603195,-0.01165262030463059,-0.006577288357551939,0.03305451836648483,-0.0062531779274200795,-0.0346454071657467,0.027037726020974505,-0.0005561476339317607,0.006454427381153074,-0.009249663646997284,-0.010674350796218497,-0.006979116435114013,0.009926625803289117,0.0032503165262788864,-0.0019893986333602114,-0.0014234189623908867,0.009616338804970637,0.010419729546529031,0.09906886611258242,-0.006539470593422355,0.0033588847852847664,0.0026738548175789098,0.0003504205691022249,0.011058307427721539,-0.00443419539427654,0.008014394946943828,-0.006237911327006995,-0.003970275533455784
2020-03-01,-0.021925952001696964,0.0178459042288081,-0.004988859843933876,-0.027349854322308118,0.0024670299651569382,0.03433789400772852,-0.021045371241790803,-0.016489123609054798,0.00643159825468237,0.007175718066186306,-0.010132622413629493,-0.001473016872275955,-7.61317594652304e-05,-0.004913741109372365,0.005553992209542718,-0.022500433109639777,0.0032830719613941364,0.005113961889218685,-0.018101288353617753,-0.0026709882520563758,0.008423646940744347,-0.014016302366302042,-0.04373120367618147,0.0016056612442605996,0.013143144587276973,-0.014677317083707939,0.03593333160865152,-0.0006475184282327762,-0.002436088999362153,0.00911000896901288,0.0011439294587310045,0.00432060389817436,-0.0068787109404082995,-0.003612028697027312,0.0003630152529855062,-0.004079256977977184,0.006251653062857639,0.007430818925297131,0.005657350485314243,-0.02258604816218096,-0.011790426473855194,-0.01001271513650732,0.0047457538415892255,-0.007429954038733977,0.008982944304339446,-0.0019067894190889483,0.0036371067072135015,0.0042465493141714055,0.0015753752072863048,-0.00628556371162011,0.04795408149491419,0.00019193117837012618,-0.0026182281022122398,0.01596521330780586,0.00390843042796492,-0.0032810044593289756,-0.06558307470822046,0.0004908902621858823,-0.01913844058787119,0.0039242151355121345,-0.019929929943000357,0.029517638125157106,-0.02205035416186043,0.005275525492355995,-0.005201771335061866,0.0027869902405376064,0.0064010972539454486,0.015383575295981425,-0.005725019875562412,0.002720971168971849,-0.001323371337018808,0.13387343802449173,-0.0572826915198831,-0.014777046609964279,0.0007018793744220338,0.010538036683615134,0.00022891084752557753,-0.00759361302711397,0.01140368577294184,-0.0030191850153996804,0.018888794222849784,0.02561295517511597,-0.0010453477817961828,0.003477608883969267,-0.005519813180439087,-0.014982932671909406,0.010014061095553516,0.0024192329064370364,0.02950166347054806,-0.0038128613170507605,0.01641396484680303,-0.0024283816397741224,0.0002342049445262659,0.0013615396477483122,0.0008278822022422003,-0.003053152423059054,0.011568716340383483,0.011930422691763268,-0.0012260386022130481,-0.005669755380667331
2020-03-08,-0.011059258651934772,0.026856771640571202,-0.014150143959131023,0.0035872673102483755,0.014219351660918728,0.01567325359839449,-0.0033120198456625693,-0.009699765756278286,0.015266346312545696,0.011262031896824476,-0.08180910060031879,0.0038583592094695745,-0.005297059031907881,0.0032872622412132395,0.0007733005323881827,0.005490922007551972,-0.002254580587253772,0.011905962663537068,-0.024546252770525558,-0.0007897952125610667,-2.835011530457265e-05,0.02734837474668452,-0.047986621128566595,0.0003276367877149012,0.007964327202604603,-0.011871689539852482,-0.005170113081415896,0.008139009906548965,0.004704880931052849,0.007091306880538197,0.0014947575772933383,0.006549730491038749,-0.014359819096518532,0.01613748018851367,0.0008454996563636826,0.011095947810669454,-0.003943129231695537,0.014091671413717016,0.004062356136209359,0.007486038227824692,0.005810785034976904,0.0010035110647651363,-0.004659146385418696,0.006062968912414014,-0.006773191065872481,0.012148071575346432,-0.003455022257821399,0.007201232920095356,0.00428637111648767,-0.020686297562697315,0.06126957732289744,0.008736410756016007,0.013203441793283179,0.012480662496374724,0.0034119702576003077,0.0002770551417257787,0.038605097625253,0.003347438553166834,0.01314888640192757,-0.010958255173372344,0.022215351001822946,0.05682488659105478,-0.020480387682954643,0.0043939791255818185,0.0043721076094569815,-0.00620694061871766,-0.002067997134379679,0.0023351266922590525,-0.011994914418704266,2.3198982454203705e-05,0.02418932244235459,0.03214129779331623,-0.013255460482612454,0.007209325743661273,-0.006995039341172072,-0.006353130345896308,-0.0004249312988274901,0.03512129511806279,-0.010386041147389648,0.00048740163343903386,-0.004547690653917371,-0.0008139824147052428,-0.00937045038208216,0.00759219903966135,0.003703338030335671,0.0037340224847758514,-0.005499540815524122,0.004035088517954652,0.033849525737692024,-0.003410492458695941,0.0741111645923207,-0.0022075501084111646,0.0009579375984155612,0.002135527597047864,-0.0013644034935317462,0.0050575061398666936,-0.0022330957727047405,-0.008212241443205315,0.01087807794203333,-0.0071254585230856975
2020-03-15,-0.014320310673510007,-0.025092408748762944,0.01642893235456547,-0.015602656089445586,-0.010180361605766283,-0.015457679966457753,-0.02247206387961067,0.016799553880389617,0.01870133633535531,0.0001391298984694915,-0.01689735884275148,-0.021986710506250628,-0.053108036899732834,-0.002331533520500387,-0.017631624966143594,-0.03337841996356165,0.023703268851826918,0.05288773215655499,0.006760591775585998,0.02419288790118869,-0.004445133187712117,0.2421462096741247,0.03696108236633648,0.003975960611571182,0.040151805039023394,-0.012386788753493798,-0.02033978644949974,0.05873083837184797,0.027353853575216386,-0.020553305989063634,-0.04495147208400639,-0.00016029759956848416,-0.007270774235689609,0.010767150002852173,-0.009763734885663898,-0.010945571839307814,-0.004910019310854229,-0.006648043638770124,-0.03745875120356738,0.0015457531669992829,0.003150760478020225,-0.0056911065422301805,0.023006261864186212,-0.07600882524638017,0.020721866259856978,0.04920343031791966,-0.026600655143362885,-0.026739114593648833,0.016173922911759883,0.028811892385649972,0.017360363626497156,0.06830680531309316,-0.007357659427091429,0.0007710563802336978,0.00499560121951736,-0.12149393688465215,0.11524099089942375,-0.03221644982098752,0.018992144150642508,-0.07407934738369856,-0.003533561406548886,-0.027973815092314863,-0.08573453511920259,-0.010797875800612708,0.00969541314075957,-0.04269726024855393,0.09456717903933373,-0.011182251858836902,0.07021802636158911,-0.056063267926033354,-0.005657774284933078,0.039577800704148625,0.04787812045781105,0.009269844440473607,0.014560864658848555,-0.027610685862341274,0.005894166792511223,0.17653655419586903,0.009406193113823727,-0.013667784957096427,0.06553366373029924,-0.003038284106402487,0.054155804058510934,0.024579356806633753,-0.015714820140248803,-0.002335416341525917,0.023953316286809974,-0.027194200935656797,-0.11948017587275872,-0.03863437027640469,0.12027665837303284,-0.004272760698394062,0.006929973720087638,-0.011734487159038683,0.04380845457552358,0.03691073893866923,-0.03291626448961158,0.11290819135782341,-0.021421936928519153,0.00470174688362909
2020-03-22,-0.04593595238688468,-0.055593330451982934,-0.045177495324135,-0.023407020613667534,-0.07009383942373391,-0.039070990158122834,-0.04528461507733415,0.023831064771574397,-0.0006436499000903886,-0.006002978243356943,-0.12483424137148796,-0.06364452151900316,-0.07280398689830415,-0.008941971865450555,-0.04624030623708038,-0.010838503352540963,-0.0008029605964725899,0.000574577741694185,-0.014160714635318337,-0.023137957177535043,-0.03616249651276057,-0.11293748703798363,-0.09188748364761515,0.0023631735229894275,-0.0030350668045575446,0.016949397385185014,0.003859735757349648,-0.028634349195694807,-0.01707743901797769,-0.05736775851786391,-0.0759618880698053,-0.05294756400921314,0.008584933096910566,-0.05627405697941326,-0.048909683026136096,0.01639216384981673,-0.042144896371449615,-0.0601626873255806,-0.0218894745570016,-0.10886878343187774,-0.17167728152438355,-0.11251037494685795,-0.16397564431638958,-0.05926859215533873,0.037958742609853525,-0.08084626766414632,-0.11148503636728577,-0.04489682611607869,-0.06933276978525275,-0.0290665413377025,0.06309088584356919,-0.1374562260611794,-0.07536704685676673,-0.02718698153323274,-0.006523509580765141,0.10609856586208312,0.17971573156119364,-0.07344985754630073,0.015805527103116283,-0.0430257487205207,-0.1434263819724157,-0.08564916848246805,-0.13151692591687156,-0.005161797062649056,-0.0012078006792753653,-0.018288485418307646,-0.046671266581260994,-0.012962904124505101,-0.08521232164784749,-0.04872267056752416,-0.04538904765441869,0.06491836354932332,0.018497915380522412,0.007888418475563149,-0.025889592586428145,-0.09792880203881156,-0.09740760615051908,0.18227667784618337,-0.011987706543080257,-0.041703051249860755,-0.02731705912226191,0.03784494480101899,-0.062416397165447605,-0.04583070996643473,-0.04083335204619939,-0.015251407726618173,-0.0863557253805448,-0.04565674184692399,-0.01619029930028795,-0.06484720692732174,0.09860687862937412,-0.17898448012644252,-0.10112344634545564,-0.11986107873351004,-0.01677607128612701,-0.05079349631310472,-0.12122906301952584,-0.040762137934575685,-0.09106306039960133,-0.06674260552701394
