,1701.TW,2420.TW,4155.TW,3025.TW,4609.TWO,6292.TWO,3518.TW,8110.TW,6243.TW,6698.TW,6922.TWO,1414.TW,4510.TWO,2538.TW,6485.TWO,1570.TWO,6861.TW,2606.TW,6472.TW,6835.TW,4930.TW,2387.TW,2890.TW,8923.TWO,3037.TW,1580.TWO,2603.TW,2423.TW,6020.TWO,4729.TWO,2413.TW,1259.TWO,5205.TWO,8349.TWO,8255.TWO,8112.TW,6582.TW,3645.TW,3545.TW,6150.TWO,1525.TW,1614.TW,5439.TWO,6195.TWO,8928.TWO,6124.TWO,6150.TWO,6165.TW,8091.TWO,2485.TW,3115.TWO,2903.TW,6443.TW,2351.TW,6523.TWO,8908.TWO,6669.TW,3380.TW,5315.TWO,6762.TWO,2380.TW,1316.TW,4510.TWO,8066.TWO,3224.TWO,4188.TWO,6616.TWO,2397.TW,2643.TWO,6486.TWO,6123.TWO,2707.TW,5533.TW,5223.TWO,8462.TW,3023.TW,6514.TWO,1907.TW,6190.TWO,1336.TWO,6441.TWO,6535.TWO,6242.TWO,6579.TW,3060.TW,3373.TWO,8213.TW,3035.TW,1802.TW,4716.TWO,9940.TW,2369.TW,1786.TW,4943.TW,6895.TWO,2317.TW,5206.TWO,6141.TW,2006.TW,3017.TW
2020-10-08,-0.032986487843451845,-0.041388798408741524,0.0006925171922857869,-0.036474554929674476,0.027616325334581453,-0.03673392962645131,-0.17335304710080765,-0.031945112457832575,-0.0807586560226506,0.29670847219894797,,-0.022660141227622176,-0.013216079584306517,0.008646221259567105,0.00854772719177124,-0.005586080385961005,,-0.06989907099173476,,,-0.06412191184303066,-0.3000982624785498,-0.003475638889150475,-0.003663815516772135,-0.3632228797146136,0.04694958476785295,-0.087723667746809,-0.0046581706324671955,-0.02174502933338086,-0.11196124011879234,-0.07988901109629373,-0.02714298533518503,-0.06240538176968837,0.017271279856340162,-0.02118076334534615,-0.017580704912525322,-0.5282076672081573,-0.28443094911862105,-0.10167492571084284,-0.02441289169265314,-0.22281092052976223,-0.06547826759093849,-0.1444416137934301,-0.06153014848894273,0.008863482962685182,0.18263117678926183,-0.02441289169265314,-0.3694530429669451,-0.12539270715750317,-0.029141758006670525,-0.06179423786081814,-0.03611288070489117,-0.177729536420509,-0.0986877530457825,-0.008914700282726016,-0.04684179538663167,-1.4736646273887906,-0.09821373882129018,-0.01570731926177514,,-0.02546373012483435,-0.026457139828139544,-0.013216079584306517,-0.0039247240793170695,-0.0007486737961939623,0.06687124648886962,0.008713378578027146,0.15554381721683508,-0.131242224328533,0.018010828029957297,0.002953041474562189,-0.14335858176017208,-0.014003474026949847,-0.19242021479453517,-0.049205110705474044,-0.40622526186498403,0.22642802670852957,-0.036811122083994695,-0.01655747349656482,-0.0278949268960122,-0.4769116396670517,0.028065606844313206,-0.07549201514574372,-0.07427842337659075,-0.005369123190168598,-0.5784375750156223,-0.07046505199697607,-0.042296648712743176,-0.033986190129137964,-0.010461607837076135,-0.0949906032258807,0.011335654630064437,-0.1723483170482315,1.4839727276779544,,-0.037574334803958845,-0.04757074469852131,-0.08984922547021183,-0.06007477720659693,-0.23932587667616062
2020-10-16,-0.033603326180933535,-0.044520947202640895,0.010618835698014768,-0.03953575111011641,0.02375981613482856,-0.0351418106299819,-0.13762387887850477,-0.038466419083133294,-0.08491470327300554,0.28313128850901353,,-0.02395617088397405,-0.015903987664870157,0.003420223476374439,0.01582695699507168,-0.02093676358745889,,-0.07180899889266407,,,-0.05557933845304069,-0.27953730597227694,0.006553261415393599,-0.0037777616028830023,-0.36045402648802777,0.03578207508904761,-0.09257695455388212,-0.0030725319394949756,-0.01816097510996972,-0.11534844056520642,-0.0792335856719527,-0.07812036628135403,-0.046235035425486834,0.007995048550207976,-0.04752494024660213,-0.01660239515822973,-0.6553421587729135,-0.2878009884381402,-0.09386067061442656,-0.030996918231565872,-0.25789506510425475,-0.015489790009033225,-0.14751970642475576,-0.057402276551519985,-0.013232128400235762,0.1718027470527969,-0.030996918231565872,-0.3509434963682815,-0.008577494273660117,-0.024656585044765297,-0.06718188937918276,-0.03869332655424282,-0.20032586951346698,-0.1312720632567203,-0.09406349713806482,-0.051802005105318766,-2.6776653914101147,-0.0890718595995958,-0.02171825349138148,,-0.022942356764090833,-0.03567630513799614,-0.015903987664870157,0.004459741878872648,0.12454428399423292,0.12365607316657302,0.004912775023828568,0.16790676842424715,-0.1610554707352872,0.006209878189664938,0.009322188675572511,-0.14641136598553936,-0.014386315096891823,-0.16606147394269885,0.327401378551206,-0.2674815341918413,0.3064786753378693,-0.03555603390920839,-0.014589163752106366,-0.029388218571648386,-0.503663567346556,-0.05896861995157693,-0.07252879721352601,-0.15564822970821346,-0.009561071316870853,-0.6668209659880263,-0.06253489620338205,-0.062169095658290804,-0.034647172362748085,-0.01644746750891103,-0.06948770541974754,0.009874082571440181,-0.15375621691470143,1.5589084549819736,,-0.14159675041744452,-0.04939983614430344,-0.09294645490002124,-0.05878291562451701,-0.23244129666895136
2020-10-23,-0.03477244799285511,-0.04940577855976383,0.011920396089404964,-0.038388032190312935,0.02410611840745471,-0.03208437169707353,-0.11645590482454651,-0.040580001482597564,-0.06751751462623551,0.2969785700164211,,-0.02537006909921446,-0.034734607435005,-0.0005764760305680316,0.008167966440998835,-0.022506757246903344,,-0.07180197957049475,,,-0.053384497631410364,-0.26840175706758423,0.0062025169487719385,-0.0035999947865064824,-0.34708696554809815,0.03362672416842556,-0.09679436206692141,-0.0031570418367279736,-0.016073847970730814,-0.12473106046951962,-0.07659568989504693,-0.0711139508711161,-0.07006787673980282,-0.01271173120518605,0.014509197012316176,-0.015829222257940857,-0.6942233215735036,-0.29949326188561065,-0.09487943501097593,-0.046058020892685465,-0.2679462197476617,-0.023522049342159533,-0.1478465221066897,-0.059500838703387404,-0.03545415128581788,0.1723658855839991,-0.046058020892685465,-0.35514436086213375,-0.012030837090469898,-0.03349712564840327,-0.057591682638731205,-0.038656266659788587,-0.20739038029473597,-0.10907445606414168,-0.16567505661795812,-0.05574224106670964,-2.605304797311609,-0.08417822032042836,-0.02629468165924896,,-0.02465651341111782,-0.024541843309941604,-0.034734607435005,0.006660613916514297,0.15921276447988317,0.12834758170962876,-0.018103665511265406,0.1076802225255045,-0.17324530089848075,-0.00921965002704846,-0.02900150568490197,-0.1280951958945262,-0.013976517932517852,-0.1554374254910452,0.5198088543189336,-0.26769294900645585,0.246000940560433,-0.04711882785271665,-0.013931982442617424,-0.020407894981383814,-0.5313161817140667,-0.10483484722318637,-0.06763405607254405,-0.14306195238795022,-0.007894864713930751,-0.7931132529647249,-0.05917624387864392,-0.03847080922492301,-0.0345284463087041,-0.014640088360849195,-0.06759311612730738,-0.0048681193345044395,-0.13358323565621488,1.546819128972761,,-0.16783017810615034,-0.04876810936838888,-0.09948523403309865,-0.056129633593014934,-0.2367751288048938
2020-10-30,-0.03624292803308274,-0.049804194187236216,-0.003689329062042724,-0.021858723057344327,0.026066712139751157,-0.02741435256274291,-0.09115200187758085,-0.017659118477624018,-0.0588972646162926,0.338419478040542,,-0.030845833774860373,-0.037093013138306395,-0.0044642621018137485,0.013621496377957247,-0.022657005022984924,,-0.06914442259657652,,,-0.05275157036502608,-0.23609241959555793,0.005483653367086512,-0.0036564492073975986,-0.3146824940925393,0.04649102346994836,-0.08599277612583457,-0.007515010401044585,-0.009665818531318801,-0.15455315857698834,-0.07314399720780582,-0.07795690101591146,-0.06986979284576253,-0.026532819936890144,-0.016120620411089637,-0.012041475383120151,-0.7077509757137173,-0.29946005521461555,-0.10969658102742896,-0.08701803761704056,-0.26435266285441306,-0.023736994792683583,-0.14748567652945477,-0.05994091972006467,-0.03814210010314151,0.18263619503026718,-0.08701803761704056,-0.3149068067911863,-0.05891929721878281,-0.05577657564479335,-0.06397807468026741,-0.02549005853821066,-0.2092793971470136,-0.14890517674654793,-0.18387283938012017,-0.0593012177537006,-2.029922070625083,-0.09204226488062268,-0.03102500524722024,,-0.023238300305091615,0.012250029882934445,-0.037093013138306395,0.0069620539683168175,0.12774751059141334,0.11372351856843912,-0.028524207653534663,0.04918155288777128,-0.1816806092013601,-0.030339762338813983,-0.005652243681370928,-0.08195546672591078,-0.013555974191400625,-0.15770665036621798,0.45525116849929725,-0.2809284969383736,0.18289784804761708,-0.046210118174611015,-0.012624080112839999,-0.02330070472909934,-0.6138268478493673,-0.12579013694154279,-0.06298753898880118,-0.15064445327286236,-0.016790662337852768,-0.8974878684228876,-0.06912850853534074,-0.045165167161696294,-0.03385694114013871,-0.01415609583178844,-0.06367946646098677,-0.012938016611888922,-0.12095687915725432,1.41280188174426,,-0.17349471207813624,-0.031262151935513065,-0.09762750795569311,-0.07401045321409153,-0.1960526074723955
2020-11-06,-0.0380444733585241,-0.050007464434653606,-0.027278675706490764,0.014355831848924321,0.03459368464138026,-0.015481393372265846,-0.04894455363021396,-0.02851174952477351,-0.12540210701093546,0.2704177062985672,,-0.04866820274746857,-0.03992592100303602,-0.006962197221753014,0.03305476218901485,-0.021545765880938463,,-0.06318069909219655,,,-0.05672051602239913,-0.20355818660060604,0.003944704879487083,-0.003823353860277732,-0.2314968020499979,0.02757903274247729,-0.08922950535859055,-0.017506157319243317,-0.007595078754997797,-0.15239579366263922,-0.07001106442972532,-0.08981396031708253,-0.06055060204340309,-0.060325175170978934,-0.03362953958932725,-0.017467597460913687,-0.766325254544443,-0.22471897400639765,-0.09146243555473758,-0.1343998046985733,-0.26554374925097063,-0.03226208025261715,-0.15311883902960804,-0.06025359187992672,-0.05264677100256598,0.1831410666450758,-0.1343998046985733,-0.25584861118228847,-0.15951060363338196,-0.03725661030342489,-0.0706784009969872,-0.022239165093801163,-0.21028439302767032,-0.15815245664747457,-0.19378000852652075,-0.060535670620637354,-1.6078670343062507,-0.09964451885304167,-0.03731653337755132,,-0.022465231078355994,0.043875137668846174,-0.03992592100303602,-0.008872175147008903,0.094329021781084,0.08592696894327057,-0.03528436588196752,-0.008677691282120016,-0.17330995216731618,-0.04380203140434806,0.010090805718457376,-0.05383043213092361,-0.010435380065891437,-0.11858600356088779,0.4021940575426073,-0.30164159766923954,0.11236487082803902,-0.044300430631879495,-0.011109161152507974,-0.03034969678874848,-0.6321717290901724,-0.15394705965183392,-0.058049570712571955,-0.11031785799888967,-0.013381295497884284,-0.9032573780249733,-0.07473802248633152,0.1280050333532854,-0.033723680519625876,-0.005930807021953398,-0.059612566196331145,-0.022666942895104982,-0.11521639340577426,1.1653665186639657,,-0.1363158945695162,-0.0345315419166196,-0.11460970413592264,-0.07785545048158612,-0.2046325716080279
2020-11-13,-0.04041653351373614,-0.04344979930291426,-0.0394278362126012,0.00018704778117269055,0.03952067140312408,-0.01370167143439988,-0.05176613963010539,-0.026167323140869118,-0.12609185581923116,0.2984794020728966,,-0.05703850026962402,-0.03951709542985514,-0.011642068001984977,0.06888934037832446,-0.01589061228627474,,-0.056652834604110865,,,-0.060316496588967386,-0.1844503119371365,0.001459693798142143,-0.0038634911988502055,-0.21105083962129234,0.07164241149282267,-0.0923444221827809,-0.030769240028985297,-0.01174644925369384,-0.14130377767398358,-0.06807247002882176,-0.09898140200593136,-0.06669625920362407,-0.09829605664515516,-0.06420581544688017,-0.022213270267707252,-0.7373138138586977,-0.19097747081436542,-0.10047804719574477,-0.24985671582737862,-0.23947705556145538,-0.05374433087173719,-0.15726413217300797,-0.07453109017577231,-0.06912339573497737,0.16704395516881215,-0.24985671582737862,-0.21598849030715725,-0.20836038277365046,-0.016352787349479595,-0.07152478026546694,-0.02949171241517248,-0.21366796090139015,-0.16144092183118325,-0.16642943095046017,-0.05150044611926055,-1.0997646523214175,-0.09205194521563755,-0.043237856518158986,,-0.015229778131357377,0.04415357435066422,-0.03951709542985514,0.005837957694315187,0.038567717944897155,0.02651596814740262,-0.04805149530260902,-0.046223388338461686,-0.16420180465334352,-0.05958499881615658,0.016337403864183874,-0.10948812948610159,-0.011596325194901632,-0.19515031308320985,0.15165493721129708,-0.40590268100026694,0.16261240400649649,-0.04594682797619628,-0.00986793151774462,-0.03152177851797156,-0.6808225114602322,-0.17348597172624292,-0.056100769031655076,-0.12134358897737212,-0.013195378671700607,-0.8874624720241503,-0.09867320699551813,0.16293784717404605,-0.037570149680000865,-0.0062903702521551405,-0.05696354474567154,-0.030001398805655364,-0.10365739805352442,1.0453518349282953,,-0.14096730649941416,-0.029395679530068258,-0.09806391886658056,-0.08153220618021711,-0.22723710581986778
2020-11-20,-0.04311793656376206,-0.04269206868499488,-0.039379507912548954,-0.04011780318284104,0.04133347990837793,-0.02171039755114174,-0.06201533464541503,-0.026923339620518332,-0.12147720540436463,0.32720973666311437,,-0.061111149120811295,-0.03639661283911534,-0.02009746549126371,0.08973594879315051,-0.01525286319872564,,-0.05141091927632226,,,-0.06427354610486792,-0.12336868775204789,-0.001765725452959306,-0.003854046937776709,-0.19455270101124916,0.04561783054960675,-0.10099634300031919,-0.04175839239296316,-0.01481104154317849,-0.0964172247637352,-0.06924120265763782,-0.10772002449260869,-0.043998361893384665,-0.15896609517055207,-0.09315010609918267,-0.021300865842694573,-0.6815861306264583,-0.2897007494504822,-0.07980527298030334,-0.3184231090277365,-0.2291795216726673,-0.059619162699818165,-0.15980453791565497,-0.07030374260162799,-0.04117576215383332,0.1629012558724474,-0.3184231090277365,-0.21797854284245508,-0.24070610090143893,-0.01308618771332596,-0.07142631285364777,-0.03351154112292355,-0.2163150066099595,-0.1814781793439613,-0.11951601378057812,-0.048061199624260864,-0.8372503405674708,-0.1147649855952203,-0.03787310403597288,,-0.016145183648984044,0.021190560214485225,-0.03639661283911534,0.007168403659334341,-0.005865173876346861,-0.012731878681439211,-0.05388234395090326,-0.08401225353982172,-0.1699817567596018,-0.07128461323712863,0.00029160288986402716,-0.250147065518312,-0.010615897063420868,-0.2376883529833244,-0.15284738947156581,-0.37451525912169653,0.12730001574179212,-0.050214604611860704,-0.009112597551398443,-0.03277027818991426,-0.665092459920721,-0.1480916680057745,-0.05587612463065685,-0.12438135003076663,-0.01184252897397539,-0.7807757416678864,-0.08796992927318384,0.09813614422097278,-0.03787846633649336,-0.0067510172258189215,-0.05563283355739057,-0.028987192873164258,-0.08712944219548222,0.9981373411057267,,-0.1779106873966835,-0.03681700503023915,-0.09785851348090234,-0.08455252801312883,-0.21000047666439978
2020-11-27,-0.046124948850959795,-0.03855031170178597,-0.030609180283678563,-0.07806734384883028,0.04255571515207774,-0.02208820045833499,-0.058565346520427684,-0.026914666491566784,-0.11102356206687788,0.3068686837912275,,-0.06228774666972176,-0.03309328247141998,-0.012151969124082536,0.0297804402604675,-0.014625882408792694,,-0.05592866179898677,,,-0.06451671463162277,-0.10688980492341439,-0.005273156990132995,-0.0037259591363223944,-0.2861317937800573,0.03492866122777649,-0.0988729754040794,-0.047566134817634255,-0.017351427859663225,-0.03445830243809398,-0.07523002044753493,-0.10891497684885994,-0.06760005028198346,-0.18797978827358466,-0.1298734287350955,-0.02216158221026489,-0.6151701727211174,-0.2800098449424034,-0.11906914467578707,-0.36022949934502524,-0.16521360581072178,-0.07118165108585656,-0.16112699273285358,-0.07043571464968662,-0.053668948459790346,0.12090158386842807,-0.36022949934502524,-0.236930333871288,-0.23657450106855107,-0.006723634543410471,-0.06362037155322221,-0.03743394861423572,-0.22924633734628042,-0.1742838853685201,-0.09473176661443787,-0.04407350511915097,-0.4608748925721303,-0.08489611242464183,-0.039658791547619164,,-0.016230883067985914,-0.0005170463025153136,-0.03309328247141998,-0.027430405159850502,-0.03774612665582439,-0.05034133233516747,-0.03333858096409144,-0.11330839452360414,-0.17244607705677698,-0.07900027069969436,-0.017969622742306488,-0.4622809345126574,-0.01929224897561931,-0.26996339838002625,-0.23573329614353294,-0.3958209660708683,0.0780992592802582,-0.050390658465141326,-0.018633111751939747,-0.034409893048038896,-0.6352523529984719,-0.1045888640465985,-0.06025620313012141,-0.14115399321360672,-0.015110019948916807,-0.6796293193625231,-0.0971945501877847,-0.043114253423194256,-0.04151524933560157,-0.014507365430840195,-0.056884501781820106,-0.02564239527482143,-0.09149694131029391,0.8094581106311207,,-0.17516305372428898,-0.04135768008996031,-0.09299955746194523,-0.08339075345927457,-0.20868509672835955
2020-12-04,-0.04507474104990437,-0.034845454308826976,-0.016205730663004042,-0.10401272844233726,0.040023817488653426,-0.022603565747492907,-0.0330049979435599,-0.03237223821119732,-0.1062775672576594,0.3111394442821639,,-0.06116068533783143,-0.029708141433736613,-0.023217064353549383,0.007770911524133262,-0.01837008754309569,,-0.05981636411215813,,,-0.05713213162631681,-0.15594784700841188,-0.008373156747985324,-0.0034788946256659897,-0.33665575452611246,0.016123580820435506,-0.09653949564798406,-0.0473637953704105,-0.024908433354266582,0.03045095092993323,-0.08404715337628678,-0.09585261009789488,-0.06339661434697089,-0.21155724684925772,-0.16074555801750817,-0.02179912910796926,-0.5320090529549136,-0.19914609085522683,-0.1490057508382667,-0.5034306230409843,-0.22829863659755953,-0.09012916921115785,-0.1578763596212697,-0.07885286133297228,-0.06527222928725523,0.04950210091301306,-0.5034306230409843,-0.20011311965629852,-0.24493400659112688,-0.0026663537861067324,-0.06491256274423221,-0.04030576545054801,-0.22993017693508636,-0.21570669082598046,-0.06024695168055382,-0.04019001409041404,0.09129551090755365,-0.10105523472581918,-0.04671128973870931,,-0.014019910028857234,-0.022105076303907362,-0.029708141433736613,-0.029516697377160693,-0.05278769958577435,-0.08684009656895761,-0.056270724877432586,-0.12887925874922532,-0.17261463977241276,-0.09133313551983865,-0.030016633013702734,-0.49567076294400525,-0.019155639030029686,-0.27979290875168716,-0.37939239121619467,-0.4118085830661295,-0.00013211670824951917,-0.05112577663741034,-0.017082514672831426,-0.036290616440186316,-0.5816623642890687,-0.044549591524455895,-0.0654006767445719,-0.1673459169238764,-0.0149275227876538,-0.5332355788779201,-0.09965588805741257,-0.15163065316266866,-0.05298232553596432,-0.012884738238274603,-0.06203574618237483,-0.022368404384783512,-0.08628206330609996,0.2589000851121379,,-0.16945647978482495,-0.04687944783594834,-0.0921855560092032,-0.08679363113513312,-0.21721049118857064
2020-12-11,-0.046300071083070576,-0.03416694474340023,0.005192110601679902,-0.18025293036849985,0.035706631134680936,-0.02502989269811929,-0.052075296332492756,-0.0343528837161719,-0.10577649652117245,0.3406839871846941,,-0.05250686335667829,-0.026736342148779058,-0.02565584322817235,-0.022732438090088902,-0.014726156805958264,,-0.061956178828369284,,,-0.06138547663680858,-0.17495335757868657,-0.010382414182725376,-0.0032802473138428827,-0.36004672033848606,-0.004991062075929543,-0.09013727485954406,-0.04368421640887847,-0.02552881128465831,0.10038310553929948,-0.08949685131524517,-0.0832127214437137,-0.06805991383567792,-0.23125962726491858,-0.1782471372177423,-0.03020731047441798,-0.48965956861905857,-0.185050508659379,-0.17396078342638552,-0.5166755012968628,-0.17999440230501534,-0.09563241638516135,-0.14938138135966414,-0.0863740343700332,-0.0706740032175167,-0.015823777373151902,-0.5166755012968628,-0.2135180945724181,-0.25812807827732026,-0.016363136040851194,-0.06767152056658646,-0.041619521651107244,-0.22999994493455736,-0.2688182485102993,-0.0071002241049050304,-0.03504083843106359,0.5457083471840326,-0.0984812997404905,-0.04512278922459006,,-0.016631739911991912,-0.04444899587948119,-0.026736342148779058,0.0002737611056881382,-0.053404752289979436,-0.10660800573823259,-0.07663348889811435,-0.1314788218506049,-0.17650980541234856,-0.11969782842179086,-0.037135842598496546,-0.4640576331318836,-0.018882933859025928,-0.28517665641241957,-0.6258638608458459,-0.43580210035429556,-0.0597688662481577,-0.054521589853616846,-0.018282485531955814,-0.03641242880735155,-0.4997292704820667,-0.02531090888249756,-0.0818692914739938,-0.17799213231091068,-0.017324727758607193,-0.44165510472175096,-0.10143058299016687,-0.20311799969778024,-0.053519613379363215,-0.015071162006073918,-0.06448960129233347,-0.02207627440934061,-0.21927426581808826,0.12767676956863516,,-0.18620590836541495,-0.04873118032821657,-0.08784988767747647,-0.08765514239445184,-0.21954858333004384
2020-12-18,-0.04627820899885508,-0.03391611437528717,-0.023388790377398102,-0.23182584708172593,0.033370370409635544,-0.025035977733176038,-0.03579251361186594,-0.03756231856806669,-0.11240997908511834,0.34959232783761846,,-0.047107283135506745,-0.023936226535579294,-0.021492827019437274,-0.06461773135809153,-0.01420698179465312,,-0.06715153993368608,,,-0.06416567754342704,-0.18692988613165296,-0.008835605178383811,-0.0031468398525303504,-0.3800408187739225,-0.019810844943936933,-0.11118802318646401,-0.03852439667483465,-0.025622851377106484,0.13567194748151376,-0.09444729263768549,-0.07063905252566241,-0.07349739307756248,-0.21160130157011472,-0.29239813891195726,-0.019439671806645138,-0.5896484789424465,-0.20222373680338296,-0.17715790047199437,-0.5689817383792063,-0.19466877507515043,-0.09963955089880433,-0.16242625935003754,-0.0932458142850003,-0.05607487966965217,-0.01737668677591942,-0.5689817383792063,-0.2770389097694043,-0.26716839880725046,-0.03691252696682372,-0.06553325310456898,-0.04359228491346649,-0.2331832372467546,-0.3101626999232231,0.0075196947412168305,-0.027809246721741555,1.1202472851708727,-0.09845010059322182,-0.04430419008169676,,-0.023619658046571627,-0.05197617646768638,-0.023936226535579294,-0.007049418998334631,-0.07620230987877173,-0.14239165918146973,-0.08564793238373453,-0.12328653996844294,-0.18268213805134131,-0.10737507973167268,-0.040736258356322115,-0.27525393363843736,-0.018591042545041413,-0.2909195245810915,-0.6671660681663906,-0.46717411143664306,-0.11080472827537988,-0.057092592258808805,-0.02416504712225639,-0.037355846570227204,-0.41263929866921567,-0.036154085430532765,-0.08580338252133807,-0.18115038099442876,-0.015289345120270302,-0.3733033882416134,-0.10215801668344247,-0.19983467522001916,-0.05831223062832914,-0.015685623684913615,-0.06664648847366438,-0.028357791933985587,-0.20830030795069293,-0.034615395486890126,,-0.20349959391955863,-0.049917031779525466,-0.0862911882121,-0.08812751545821444,-0.24128748545240464
2020-12-25,-0.04619337917469226,-0.03365793835208065,-0.014361203263988282,-0.22400651936075233,0.03319325808233458,-0.024675066956163477,-0.0024943204566068703,-0.04085060044917508,-0.11706992991244411,0.3409109902003656,,-0.04483770292004111,-0.02433558572637766,-0.01514943691494497,-0.09437257444376591,-0.013906401780767097,,-0.06464808900452652,,,-0.06597155540872007,-0.1917466823386688,-0.009694532079725544,-0.0032691086116025487,-0.41435601508713965,-0.0627100346822155,-0.12193529357218566,-0.03197940448506318,-0.02623103947723936,0.15754516553867928,-0.09927445916233188,-0.058512711675285635,-0.06643358495469712,-0.20904231364625026,-0.31066592582564745,-0.01939826039613872,-0.6396888217651152,-0.17684532521251328,-0.229478595406084,-0.6439904489500408,-0.2099659295235011,-0.10277340105615233,-0.13030950247591083,-0.10002038190413522,-0.05327545253226745,-0.1410136095081732,-0.6439904489500408,-0.31948866640105766,-0.27574753856726436,-0.05319276928959325,-0.059105579512179485,-0.04072139739744338,-0.2201024526984747,-0.30105742773106636,-0.028693831715319425,-0.053975725904935795,1.298066946077558,-0.10039790304167166,-0.04320330125703536,,-0.023152039955553125,-0.04941643183957578,-0.02433558572637766,-0.04489238104827404,-0.04893787042669126,-0.1408806609837279,-0.10052452680029397,-0.09808705022112484,-0.19437182976910874,-0.11662833291654202,-0.04224555802878101,-0.11849668908312504,-0.018011715942493543,-0.2944588045454949,-0.6254387304847278,-0.5487401868695815,-0.11223045829865216,-0.056769275884697594,-0.0252214595098151,-0.03935979734548982,-0.3565077201236582,-0.031948330331286995,-0.0718017816985045,-0.18011847765455788,-0.02377783817206392,-0.22063318363970347,-0.09998465973137183,-0.16683448402265175,-0.05371498474870145,-0.018602857574001676,-0.06761166482779897,-0.032887793295408585,-0.1931211320458374,-0.1659300417330704,,-0.20744670077023175,-0.04818270348301483,-0.08759109484426034,-0.08557863673854824,-0.2653030418628253
2021-01-04,-0.04677867773610821,-0.035134422840864106,-0.005183033120125837,-0.22390643874501354,0.035544167639892627,-0.024093075470300266,0.028710434757099997,-0.04184475943449952,-0.11799151672690239,0.20600242324676757,,-0.046217375444470465,-0.031539090347257506,-0.011511866308182479,-0.11753266279503718,-0.013093765979138448,,-0.06193825559554614,,,-0.06928856977612056,-0.19382547906365918,-0.009653747688249118,-0.0033290013507623483,-0.4539741232458557,-0.03718980238290334,-0.17212068095716235,-0.026673932777291284,-0.026921012137681125,0.18145719409433927,-0.09933024805235166,-0.05329346815661357,-0.04910665131889045,-0.2094447449359711,-0.37565004246943634,-0.021022499280106362,-0.6300060766092024,-0.13777280319458424,-0.28411300861670913,-0.7831421123954698,-0.20512988517991404,-0.10757133508005942,-0.13609226125090892,-0.0906098196888459,-0.036984075163302585,-0.13912550559250275,-0.7831421123954698,-0.3351409180037151,-0.2877971381285506,-0.06590673085241865,-0.05322452134424566,-0.039619013397347254,-0.22473140803226094,-0.3404662773253577,0.030337433693350863,-0.05883073651585354,1.0022487463855554,-0.10560860170478706,-0.04102080064924664,-0.564424736407925,-0.024732458128112877,-0.04218060464943442,-0.031539090347257506,-0.03687915865913773,-0.08340036166106607,-0.12218966603735383,-0.09442254126687519,-0.13108557024905143,-0.2065863828773466,-0.1099203162406957,-0.042296492899779554,-0.029911006884895862,-0.017279249122512032,-0.3224422239652233,-0.6034380174832044,-0.5707780851049042,-0.08706313790214816,-0.0650317446405461,-0.02461370859736533,-0.040216475982521795,-0.3014064565855875,-0.0022116190491880995,-0.06770207835201984,-0.1759558163718515,-0.023506993565089142,-0.08666898885886243,-0.1106819779493679,-0.12057217706703417,-0.06373087024026346,-0.020358528020468114,-0.06721849330773136,-0.03930407712213837,-0.14867362107784152,-0.14718883557166454,,-0.2011976582238894,-0.04715351267874246,-0.08703307486826417,-0.08825336554269618,-0.2773997555851688
2021-01-11,-0.048524574264932833,-0.03313657355305132,0.012374230743064131,-0.19776311271975802,0.03018775939000468,-0.024440516317187036,0.0040812242519934466,-0.03511301209354226,-0.12280024320706642,0.046659920994061195,,-0.040603087840402036,-0.023950297903052892,-0.0006289821784402025,-0.1339382051717803,-0.011845132693106587,,-0.05582880246878834,,,-0.06846335120130649,-0.2152172102990756,-0.009098311779832308,-0.003598411047746821,-0.45407720059807927,-0.05880839953483662,-0.20455660231474698,-0.022936518873163624,-0.042536021345586476,0.15992657325791748,-0.09323612636382815,-0.04527902960701537,-0.040560814502422146,-0.20892339890599484,-0.42195036089596194,-0.023230097085169495,-0.6785782536241878,-0.1916164962368119,-0.2892557049024808,-0.6700820059908064,-0.20774737196057885,-0.10866422093510869,-0.1605096520311056,-0.0877176162910325,-0.012805402128525396,-0.14667836561151032,-0.6700820059908064,-0.29503057635237845,-0.29154971076578967,-0.060942743252165886,-0.049907090735623404,-0.03599487149799935,-0.2138262432188919,-0.34045769070654947,-0.03556335295439292,-0.06181576258017026,0.6373380852349617,-0.12621457091684954,-0.03653625652551347,-0.6586258999255118,-0.024374023908027852,-0.030602674005652992,-0.023950297903052892,-0.02554998310108217,-0.030015885223570574,-0.09027139851781003,-0.0809063836965671,-0.12032022496739783,-0.22678370733313033,-0.11957345620511221,-0.04119701907570174,0.03895435394622976,-0.01843431297420581,-0.3559701763826782,-0.5631533204169487,-0.6472058020000416,-0.04184831300236228,-0.06439969676626538,-0.02315690138058719,-0.0448361297650168,-0.454991282138129,0.07250572730376639,-0.06126130403226673,-0.1685652936251125,-0.028574997173734122,0.15433005317325685,-0.11062386977085745,-0.08341686183525748,-0.051449663135746074,-0.024239137338076984,-0.0645843310114582,-0.037135121941137446,-0.09180738427227364,0.2160436857931708,,-0.2081968536145027,-0.04860186913277503,-0.0843512772571527,-0.09247098908410924,-0.27681658779354823
