Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK
2024-01-23,0.01884714809092817,-0.01943828238796815,0.009433869762172331,-0.0307318990989487,-0.0022980345120416374,0.005811599546790804,0.012915629869587315,0.007883514973308489,0.007078739915034228,0.004455820106578868,-0.0005235640383366909,-0.01830554428223298,-0.010335890806745634,-0.0035921914104952656,0.0136441937683048,0.02336809052661579,0.0057696690466127205,0.016313492458099585,0.011538558235638277,0.009280454992423954,0.00011268866995591606,0.005006968008829472,-0.012470066824420555,0.01632818131406815,-0.007133453614880105,0.018394766711733106,0.019150352208562118,-0.014941858746847503,0.006928782425854886,0.03847899779093307,-0.15852418595954926,0.012513852912412258,0.021019659550361402,0.0033845754997187576,-0.019194897571468122,0.08700344441289093,-0.0015791297983849867,0.014093760062667899,-0.00734913254673271,0.021795378653204626,-0.026804377609710738,0.026563180884598952,-0.021882902173443138,0.012921126206346705,-0.0008489100315990786,0.01590658022350818,-0.1067869118726542,-0.031096050099122398,-0.00616271661441819,0.03405692317225832
2024-01-24,0.018840528153475967,-0.01901658743648052,0.01124340254963806,-0.029654847105292745,-0.002067918022864066,0.006899259672400897,0.012888107170392087,0.007362804519315929,0.006889916776166783,0.005860673211664009,-0.00020020906923244857,-0.017167003091156798,-0.009770926162377418,-0.0034932075287329983,0.013656450267157436,0.022967353769876724,0.005944956520411994,0.016502815120682367,0.011578102494929774,0.009387969430617283,-0.0010426708109153183,0.005170762000579372,-0.01165374183451603,0.01679606928298851,-0.006624650476544431,0.018556187764415,0.01891129076873261,-0.013399689438618224,0.007422802055936697,0.038464807348264476,-0.15591436545416454,0.012515750891896492,0.021282487720418852,0.004369749932026781,-0.017966934578611562,0.08603007048446161,-0.0003198888038589033,0.01388644300404166,-0.00944405600618543,0.021602790609252895,-0.03851196135140755,0.026916711653678562,-0.020699226066348102,0.012647045724658275,-0.0009295220992017122,0.021831898431287952,-0.10488745111656556,-0.03114533368725911,-0.006089809859666532,0.023572792670630845
2024-01-25,0.01875997465020405,-0.014054088411583256,0.01172473466799542,-0.0291363606525016,-0.0014763605600105444,0.007681131556033848,0.012794155268341535,0.006826813170530037,0.006380175036072607,0.00594063193941567,-0.0003086034874936518,-0.016961133293488088,-0.009518052868966374,-0.003210458958579467,0.013560980545150857,0.022648667161534318,0.005752119222311591,0.017020631121976652,0.011588856926099235,0.0094841537823254,-0.0013911373110042946,0.005184010147599595,-0.011370364225771097,0.017168356887237553,-0.0063471792798468684,0.01868226759636451,0.018483302069586923,-0.012752579045323328,0.007646187519500668,0.038839572215688414,-0.15428598760160273,0.012476881667061205,0.021138516805068397,0.005189336737066075,-0.017282369237348466,0.08556986208737917,2.210602488692964e-05,0.013669512305513607,-0.007831627238992465,0.021093263286385944,-0.037544050480632356,0.026800124058092258,-0.0204270035778377,0.012427793938957116,-0.0010350610280070972,0.02090640595626438,-0.1192245007415193,-0.031570718041423064,-0.004272363958068202,0.024539475649356258
2024-01-26,0.018520366284234622,-0.01406405330946939,0.013968240096334749,-0.02880323440912154,-0.001942201893818289,0.008150011970503154,0.012454396752414464,0.005777801922234185,0.005800051834630332,0.006052175733521604,-0.0006176046524782623,-0.0161166354029603,-0.008860111916336436,-0.004407815022863756,0.01289630915670323,0.02219012606190591,0.0054789584180937444,0.016938569904786014,0.01132716188343805,0.011301427398827254,-0.0016636239466409522,0.004971197215535124,-0.011260355180815562,0.01716791264571779,-0.006295513248575395,0.018796720846856605,0.018114212969291325,-0.012058361842503435,0.007783210830089763,0.04251302835549536,-0.15293276256902288,0.012160999522892142,0.02082318850583573,0.0057471732381452895,-0.016529095994103918,0.08472752316154826,0.00017119143457824113,0.013184933604650118,-0.01200869272568697,0.020557601084122183,-0.036671712864829016,0.026719271394614892,-0.020359536639977825,0.01191887339342086,-0.0013902332083266982,0.017667735352291318,-0.11699240042028254,-0.03251487965784654,-0.004511175094340126,0.026119629027287653
2024-01-29,0.01848615822088987,-0.013702036163550618,0.016052305013075915,-0.028218891462179894,-0.002030746808196232,0.008853830918519752,0.012343862292931362,0.005066136486514407,0.005348388441021256,0.006628821847735424,-0.0006571506320687735,-0.01551953222882845,-0.008574169201600604,-0.005806857644214652,0.012830814274796022,0.022256910197634996,0.005449889448212829,0.017205911512893395,0.011322975311758632,0.011198067927379755,-0.0018906687748535447,0.005040748283017828,-0.010877264031451086,0.01757906203379495,-0.006396846847916477,0.01823358759890166,0.017931769518317868,-0.011101103358562143,0.007838894391273268,0.04258825154571382,-0.15268151602738733,0.01210707237476311,0.02011970464854963,0.006605922057937285,-0.01588574532235328,0.08251862025154919,0.00018295089596498146,0.012939328282840981,-0.01317693699044524,0.020166537272526104,-0.035680051794074436,0.026781637816966308,-0.01989373053363497,0.0116767784281923,-0.000966620047993419,0.018918213289140454,-0.11935698410104642,-0.03320676827367261,-0.004376379755969746,0.025726849417186472
2024-01-30,0.017757996368393907,-0.013010758669145098,0.01802609533178749,-0.026751144160652707,-0.002142710081203228,0.009192756254791523,0.01176356825667509,0.0043356548501869195,0.004929351108031576,0.006887162573154582,-0.0007445802114922034,-0.013711501826026366,-0.00795781660560304,-0.005569396256166966,0.012267174872112105,0.021472020809408347,0.005086085410274099,0.016791073609844876,0.010856059478533332,0.010503903315986062,-0.002076496363973113,0.004689852078752835,-0.010009429165382545,0.017524888961078237,-0.006650407311074566,0.01782573383462817,0.017081031544448885,-0.0029475282744166804,0.007758274766086293,0.04150731642274767,-0.14512317236002362,0.011564285006867429,0.019323776814114475,0.0070652875625546434,-0.014708268400352092,0.07915570169476156,-0.02178648138778861,0.012191088007767796,-0.012943856002765963,0.0189561668729416,-0.03340692370420839,0.025675651451581627,-0.018847311011654596,0.010966222024819566,-0.001320348463776328,0.01897783013963525,-0.11562704145070474,-0.03271191282345702,-0.011952915470132107,0.03986799057803405
2024-01-31,0.01784408122588835,-0.01423580860171818,0.024906105407063266,-0.028489301516549104,-0.0031307135848380402,0.009559987176525684,0.011472012813253558,0.0029059185421296788,0.004081894326276673,0.010784791126248255,-0.001785214136347369,-0.013988447376916107,-0.009127413114597421,-0.006532042211507596,0.012026889625997576,0.021714620762388812,0.004554992880152812,0.01674920112524733,0.011265656919802407,0.010007943050090434,-0.003124866424830311,0.004121633044778034,-0.01298225934978704,0.018142195266411476,-0.0076999688433763815,0.018513363539967964,0.017062853324807347,-0.0027837951501709507,0.007386035862575852,0.04313822534288665,-0.11515883379181531,0.01130593413931445,0.019627467008466903,0.007489429305634735,-0.015241686747722303,0.08129206660153092,-0.02045853094499423,0.01178743011574585,-0.01510812323713664,0.018738287516883875,-0.035026142642977987,0.02654032765266912,-0.019757664249941118,0.01042740595403009,-0.0016756411341288574,0.02017978764648082,-0.12406201697571048,-0.03662507473993854,-0.013006455224995819,0.026373462696751077
2024-02-01,0.017808154774571407,-0.014487096200996263,0.02702021926908225,-0.028584769362714275,-0.0034944452316409288,0.010015706125103364,0.011305032907126436,0.001780269204752554,0.0036856147543966092,0.010927755815356117,-0.002224423339504134,-0.014242791502738989,-0.00907988823371974,-0.0068647702646796,0.011933077924543045,0.021787420257247038,0.004325365802966771,0.016503534884040303,0.011198173916270343,0.009617064046988949,0.001211365618782888,0.0037275534012959064,-0.012957403800132454,0.018427796045275835,-0.008087040803531861,0.0181835127574987,0.01687693883502306,-0.0027310793670115006,0.006359875081242129,0.04372293370241422,-0.11647709914763012,0.011179013345793432,0.019505919327148548,0.00815047489058276,-0.01405656337601728,0.08019778002275792,-0.02135502547601582,0.011517581691808425,-0.009358779410157399,0.018296072825582238,-0.03485080083375485,0.026329860992812402,-0.019933388962958026,0.010160341030741015,-0.001759059677471737,0.0209675403369779,-0.1274239483064918,-0.03855893121252533,-0.013472695490308023,0.02727805041181739
2024-02-02,0.017666825652877152,-0.014016945753010783,0.028013880425365793,-0.028691623230800427,-0.003848812445647655,0.010362699408674268,0.011080674054385628,0.002313796890802477,0.0032991076311293327,0.011131207632296742,-0.002124930369696172,-0.013328988506979783,-0.009165739487171273,-0.0067252261014543275,0.011763819166650466,0.021616486520785533,0.003755115779724914,0.016243374591778922,0.011081333368885506,0.009299036577902823,0.0006900894423967893,0.0034986264966876362,-0.012983294236374846,0.018616762588312928,-0.008479278558631701,0.018011996593494336,0.016936786725638663,-0.002055429106402563,0.006224117432549479,0.04392235867761836,-0.11750724746231497,0.011019655586833538,0.019395745573205978,0.00866047993931406,-0.014083458064098484,0.08000435851147394,-0.019653681821434288,0.01111841108668352,-0.009414441623239872,0.01783078549700531,-0.03433553293308781,0.026484528549349393,-0.02021596110243271,0.00971042308648845,-0.001700783966565606,0.021618452071815668,-0.12722992614447062,-0.04041294115639131,-0.01402575792979483,0.028629064439872367
2024-02-05,0.017427297767967878,-0.014712972120215304,0.027323876384495658,-0.029878042893764212,-0.00451864703116221,0.010628004500142606,0.010658094311957557,0.00040786697565002697,0.0029295406554551776,0.011312302950235466,-0.002426471821403968,-0.01358302376932014,-0.009994820193636306,-0.007300557784827979,0.0119325720907324,0.021442423122723316,0.0031812716213955664,0.01551846716885819,0.010811035468115382,0.008806584423933127,0.004863692592878944,0.002925645364778535,-0.013296945310166335,0.01883539988846521,-0.009400492515838526,0.018177005789123728,0.01650386469102621,-0.0017402439825984278,0.009776884090938699,0.0446279641743499,-0.12173016212014828,0.010642096955298537,0.019140630218564058,0.009014918486671823,-0.013789205959862171,0.08069655474698809,-0.017175366187523716,0.01052850140690314,-0.010000486915230148,0.017207507122738493,-0.03488867977172637,0.022577071966064642,-0.020949494620747317,0.008880050240152502,-0.0021580942615466174,0.022258618368933038,-0.11473537053472055,-0.042650936489036034,-0.015069985716525182,0.03096425645446202
2024-02-06,0.017431236966789106,-0.013435277897380984,0.027258175801399342,-0.028101378865142256,-0.0037903649785593872,0.009996870551988573,0.010883462376342643,-0.002874595748584475,0.003355280039090857,0.010728962318447593,-0.001372961271984403,-0.01208137438636758,-0.008870629104011303,-0.004522210648920844,0.01214173960360023,0.021470418853794197,0.0038471052291135614,0.015561527106418498,0.011158933665689612,0.009082609767903746,0.005604883955756766,0.0033306306027647797,-0.01196076324355254,0.019162720604038033,-0.008549346573536683,0.018032080478309467,0.016326407713528317,-0.0008181312886848635,0.009544640469963334,0.04347785710411099,-0.13967688249294882,0.010934659096961208,0.019162964985078846,0.009876782127959697,-0.01251140875831969,0.07740775266064445,-0.014941743964238025,0.010651577609521077,-0.008458117258004143,0.01699182040160732,-0.032464547193279694,0.02235300633877477,-0.01966248143943625,0.009162265206808089,-0.0007823737489225341,0.02267715701748757,-0.1164120125791038,-0.04171236826638349,-0.0170010302926383,0.03238647134610727
2024-02-07,0.017249032374167007,-0.013157362269488436,0.028029071821806605,-0.027555175436243636,-0.0034050409383547327,0.010390850831698334,0.010779704883465035,-0.002540324023455763,0.003498078560134565,0.010601267343295662,-0.0009534852008906713,-0.011390702625668558,-0.00864399392932416,-0.004802293290317769,0.012244446732879858,0.021374904319010075,0.0037145919073253023,0.015200964040006664,0.01116818567320091,0.009025953130427655,0.005689010701446595,0.0033827300993840882,-0.011556802946337036,0.01915926296052259,-0.008512448681529259,0.017564037560888465,0.01611980522421797,-0.0006616049918640592,0.008893508419646754,0.04335894431110498,-0.13913401797768857,0.010858183078940495,0.01896029807309528,0.010435502502306616,-0.011177854579470702,0.0772303648864126,-0.014051219164893408,0.010425368398186915,-0.008187929331925222,0.01656437617601274,-0.041272075259266114,0.02223433511297161,-0.019386240238373296,0.009051382744907977,-0.0012015857009856396,0.023084042202170703,-0.11271436458232262,-0.042224739997488554,-0.017470738834111783,0.033711795930365905
2024-02-08,0.016814420712404365,-0.013712853803856133,0.028361598617487407,-0.02813171111924457,-0.003617125519289744,0.010917764361704278,0.010358717248902378,-0.002727066840823619,0.0030473078585046497,0.010629062248392529,-0.0011815696631878585,-0.012472730361925722,-0.009511162621280666,-0.005804373621473392,0.011337949121741582,0.021198661172173103,0.003173191811338409,0.014389386242177775,0.01081710335321625,0.008585818430054813,0.00541648859566878,0.0028032976032519195,-0.0117792840389662,0.019008749508828398,-0.00907421645205207,0.016518941583672588,0.015723798065838294,-0.0004975193224723894,0.007536111225692091,0.04398996785264388,-0.14133964357338052,0.010504238270673864,0.018493811825593835,0.017103924518517433,-0.011121623641267562,0.07816768519592152,-0.014686469964633535,0.009877686243454881,-0.008534431262286674,0.015973327611076962,-0.04214230045291076,0.021952330130974165,-0.017580527106040623,0.008612636641706447,-0.0014980774190662064,0.02313635159499273,-0.10097001815467534,-0.04429204592184482,-0.019325249139321574,0.035549672353394665
2024-02-09,0.01620190673348483,-0.013074178422844829,0.028390382544441206,-0.027989868444761923,-0.0035058781304314686,0.01150861697193306,0.009898870129901153,-0.0039352824463586,0.002728884548072472,0.010607073678741918,-0.0012219283402215432,-0.008086395865043205,-0.009609145332178794,-0.006442957365481217,0.011484679335521131,0.020733068754464016,0.0026502612240165333,0.013739141646330288,0.010482133578720562,0.008228579806784422,0.0050189715963088475,0.002403996944327876,-0.011832491800262968,0.01864207220474019,-0.009411982266625105,0.015426484181073803,0.01543730238069343,-0.0005664314622195602,0.006006797764300078,0.04396785340812393,-0.14196523399407524,0.01009801318480787,0.018192401072706175,0.016843950201462902,-0.010691387973566098,0.07860276241067286,-0.013329780658554965,0.009332571914867053,-0.008779323900145778,0.01529051099903278,-0.04189855753288135,0.02147306896723099,-0.01732179037416905,0.008177045148364686,-0.001863090626835227,0.023216165897594017,-0.10212156758334759,-0.04492356038728039,-0.021429167092715168,0.045216432771281026
2024-02-12,0.016209696339756594,-0.01278517602850766,0.028776769486396,-0.027646852856177358,-0.0029185518803777387,0.012803530385509503,0.01004914675154524,-0.003973939160843778,0.0030269509289315116,0.011203799484845454,-0.00048069834880372803,-0.008900707610767373,-0.009701713194622399,-0.006524340157247145,0.011708540383740623,0.021108613538227128,0.0027685202718713726,0.013912868353457586,0.01068802120261254,0.008440646157403937,0.005327390146368282,0.002557550135204611,-0.011370523464190044,0.018975544702930936,-0.00934198965775582,0.015114726718025395,0.015614875972036445,-0.0008828503204508981,0.00419798088443186,0.0439956379953478,-0.13996539251050744,0.010296397979138061,0.01838632450523365,0.011010583399840547,-0.009999239275432018,0.07992006349020807,-0.014131160157177833,0.009419495791445435,-0.010270698231026422,0.01509579797484633,-0.041221077466743083,0.02367138325812628,-0.01640840189598253,0.008314987920629041,-0.0015896289164505494,0.0219636048650734,-0.10440722477528078,-0.04522739316006548,-0.022252440931589956,0.04544055097681652
2024-02-13,0.01560664852899465,-0.013595014588137047,0.02882738563502949,-0.028595774975564318,-0.0030829112682774634,0.013040556711838604,0.009527115580807686,-0.006096089845090948,0.002685379095048695,0.01214359479748064,-0.0008813892175489158,-0.0069416427336106605,-0.010786807893937538,-0.007264487385054487,0.01152999697904018,0.02101727732905323,0.002128718066228686,0.012967715505774843,0.01032006904658104,0.007949263741679743,0.005008513074518227,0.0020244515281789195,-0.01196487354787468,0.018765409259190215,-0.010041193077633147,0.014567548213947007,0.015320472138749219,-0.000643744985498014,0.002300375513765984,0.046938905768449626,-0.14243925553215553,0.009832980089618614,0.017993467979634668,0.010871040843055586,-0.009457965750731608,0.08237481404826785,-0.012136287828313849,0.008757251772667465,-0.010463123813089982,0.014413203407560853,-0.03204984163770884,0.02350312415873508,-0.015802243109809978,0.007795922230356593,-0.0014903281694025933,0.02323802899252072,-0.10463587057006794,-0.04737120343865429,-0.02425995063183819,0.04855076996322575
2024-02-14,0.01507053058970399,-0.012915358936215416,0.028664894463196998,-0.02725294238299706,-0.0021397498012483995,0.014305905012996256,0.009676352078239766,-0.00658886472765946,0.003135112938084951,0.011523866418606121,-0.005640920487904308,-0.004443952247025061,-0.010350946312042763,-0.0069932728559872585,0.011682482309602577,0.02110002710234657,0.0023668505287453077,0.012669389761831327,0.010518368685387428,0.008058590961496387,0.00502272165472962,0.0023178192610878163,-0.009228447057932349,0.018490081461818002,-0.009539748024244007,0.013316756916809653,0.01534061971397135,-0.0007959510648634979,0.00046722379468414044,0.047190854524078424,-0.13986462631363855,0.010024340457094924,0.017736169525866766,0.017043921688802952,-0.008530457581783616,0.08258441427024284,-0.012821847297513081,0.00880747247076295,-0.009990258668902236,0.014071641550470566,-0.040696248105822584,0.02346986793770255,-0.014283951148612839,0.007985313384342389,-0.0011714379405080235,0.02030791939164884,-0.10511580049437463,-0.04661459165932932,-0.02502062689139556,0.0470504911456486
2024-02-15,0.015965166630461332,-0.01282124104900002,0.028894806968654627,-0.02780708291553551,-0.0014331008070799073,0.008198437891215877,0.01003041164966097,-0.007238831895317795,0.0036070639029615963,0.012322465513345548,-0.005274010540260139,-0.002760434960024449,-0.010448463714067279,-0.006865157717585775,0.012146504143982386,0.022100570708751453,0.002523898619700023,0.012931843665604684,0.010988076943892812,0.00826670182059363,0.005394045191934265,0.002513191833092325,-0.009536115919222989,0.01902402139594312,-0.009644770132991892,0.013014371796551641,0.015893290971260427,0.00027707965833233505,-0.0009599451985452511,0.04831804344659017,-0.14048141861138255,0.010454664482860575,0.018133329367529805,0.011714045819747745,-0.00761267479958778,0.08573742600359524,-0.012808860966813797,0.009104142554344231,-0.009738403047570603,0.014119393298194354,-0.04058261087970429,0.024039975941212405,-0.013523130652313472,0.008314811196798286,-0.0010120079372278842,0.021797773290693687,-0.10562046985118403,-0.047609693577229564,-0.02622157482735492,0.044174445292494244
