<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.11	26850.6	27082.1	26841.4	27070.8	98769	177721	0
2019.07.12	27064.8	27320.5	27060.9	27302.4	85311	126408	0
2019.07.15	27299.4	27386.8	27252.9	27330.4	78285	113889	0
2019.07.16	27331.1	27386.1	27270.2	27309.9	83033	125010	0
2019.07.17	27310.4	27367.1	27175.1	27180.3	83309	129140	0
2019.07.18	27149.1	27293.8	27048.3	27284.1	107794	183792	0
2019.07.19	27300.1	27332.3	27061.4	27070.8	119702	216496	0
2019.07.22	27098.8	27205.8	27069.2	27165.6	106355	178769	0
2019.07.23	27169.3	27349.0	27150.3	27295.8	92169	151446	0
2019.07.24	27285.1	27337.6	27166.3	27235.6	96886	161788	0
2019.07.25	27232.6	27340.1	27030.7	27080.6	115181	237951	0
2019.07.26	27080.8	27184.0	27067.9	27132.6	84643	134007	0
2019.07.29	27139.8	27246.0	27102.3	27201.3	75943	117646	0
2019.07.30	27202.8	27242.3	27033.7	27188.3	101016	180955	0
2019.07.31	27195.9	27247.6	26684.5	26781.3	135058	405705	0
2019.08.01	26748.3	27139.0	26503.4	26517.4	199214	620383	0
2019.08.02	26526.8	26651.1	26204.2	26444.6	235841	725394	0
2019.08.05	26383.4	26450.6	25465.3	25497.9	257453	729249	0
2019.08.06	25439.6	25989.3	25022.1	25912.9	332909	783236	0
2019.08.07	25901.3	26025.4	25382.3	25929.3	278037	832101	0
2019.08.08	25918.1	26363.8	25837.9	26353.9	190782	414144	0
2019.08.09	26276.9	26387.5	26066.8	26288.8	202668	539758	0
2019.08.12	26275.8	26345.8	25796.8	25876.4	195601	492664	0
2019.08.13	25872.1	26401.0	25743.1	26307.6	228994	716726	0
2019.08.14	26291.7	26346.1	25404.4	25409.9	252033	750135	0
2019.08.15	25388.3	25694.8	25219.4	25592.6	308668	827136	0
2019.08.16	25585.8	25922.0	25569.5	25907.3	176897	410111	0
2019.08.19	25949.0	26231.3	25933.0	26108.8	138347	275573	0
2019.08.20	26103.5	26193.2	25880.0	25889.5	141015	309501	0
2019.08.21	25870.0	26260.7	25868.2	26248.4	121756	243881	0
2019.08.22	26239.6	26370.2	26082.2	26205.5	145287	335621	0
2019.08.23	26204.5	26341.8	25487.6	25626.0	234459	809233	0
2019.08.26	25416.0	25978.0	25259.7	25917.5	288958	594226	0
2019.08.27	25925.5	26061.5	25707.5	25759.3	192225	470587	0
2019.08.28	25746.3	26039.3	25616.7	25987.3	170886	388081	0
2019.08.29	25991.6	26402.2	25925.3	26359.0	155342	347904	0
2019.08.30	26322.6	26554.5	26295.7	26394.1	148921	374855	0
2019.09.02	26173.0	26368.3	26108.6	26173.8	112316	143778	0
2019.09.03	26176.4	26301.4	25975.0	26110.8	199432	486963	0
2019.09.04	26088.5	26384.3	26079.5	26373.6	136646	263221	0
2019.09.05	26366.6	26841.1	26351.8	26688.7	147499	346973	0
2019.09.06	26693.0	26865.0	26690.5	26835.7	129481	288709	0
2019.09.09	26825.4	26910.4	26769.7	26853.1	105923	209179	0
2019.09.10	26855.3	26916.3	26718.7	26902.0	132780	339865	0
2019.09.11	26901.3	27163.4	26846.0	27153.4	122965	257364	0
2019.09.12	27149.2	27318.4	27108.7	27171.5	156194	401977	0
2019.09.13	27202.5	27320.5	27190.8	27228.9	112409	213330	0
2019.09.16	27045.2	27178.2	27011.4	27108.8	152824	302809	0
2019.09.17	27125.8	27137.5	26986.1	27115.1	111742	217378	0
2019.09.18	27118.4	27182.8	26905.8	27160.1	110686	227546	0
2019.09.19	27164.1	27267.5	26998.9	27091.3	122772	249152	0
2019.09.20	27079.1	27180.2	26878.8	26895.1	114945	275599	0
2019.09.23	26999.1	27049.1	26808.2	27000.8	116940	224647	0
2019.09.24	27015.8	27106.3	26690.8	26853.4	145624	404385	0
2019.09.25	26841.9	27005.7	26718.8	26964.4	142976	341036	0
2019.09.26	26965.6	27046.3	26786.2	26889.1	131503	313769	0
2019.09.27	26895.1	26995.8	26693.2	26839.1	147593	406235	0
2019.09.30	26928.1	26973.8	26809.4	26963.6	125167	236571	0
2019.10.01	26957.1	27044.8	26518.9	26554.3	140890	354277	0
2019.10.02	26552.4	26620.6	25935.2	26012.6	177578	431743	0
2019.10.03	26016.1	26189.8	25708.3	26180.8	196621	502353	0
2019.10.04	26168.4	26553.2	26064.6	26520.9	154492	345695	0
2019.10.07	26363.3	26619.7	26350.1	26427.6	148475	314435	0
2019.10.08	26421.3	26553.3	26097.3	26148.4	196952	515685	0
2019.10.09	26145.9	26404.1	26087.9	26332.3	178338	393929	0
2019.10.10	26328.8	26602.3	25985.9	26564.6	245679	577958	0
2019.10.11	26571.6	26979.0	26500.4	26786.1	185231	461370	0
2019.10.14	26768.4	26898.6	26640.3	26751.1	137819	281892	0
2019.10.15	26761.6	27083.0	26755.9	27000.9	120446	258984	0
2019.10.16	26993.4	27021.0	26894.6	26935.8	124015	270972	0
2019.10.17	26930.3	27091.1	26879.3	27001.4	120425	277674	0
2019.10.18	26999.1	27026.8	26729.4	26766.6	122999	276262	0
2019.10.21	26733.1	26841.1	26707.9	26798.1	104941	203743	0
2019.10.22	26804.1	26907.4	26718.0	26733.2	106300	235776	0
2019.10.23	26744.5	26855.4	26590.7	26802.0	120448	248365	0
2019.10.24	26822.0	26875.1	26658.6	26754.0	108250	226690	0
2019.10.25	26762.0	26970.6	26713.3	26908.3	91284	169919	0
2019.10.28	26942.3	27123.1	26926.5	27042.2	89225	146519	0
2019.10.29	27049.7	27114.4	26971.3	27055.0	88673	161113	0
2019.10.30	27056.3	27229.5	26944.2	27175.7	98876	210802	0
2019.10.31	27177.5	27178.5	26850.1	26984.2	126087	281416	0
2019.11.01	26988.9	27282.3	26961.7	27269.4	90949	159558	0
2019.11.04	27293.4	27453.3	27277.9	27389.7	16895	154665	0
2019.11.05	27400.9	27497.3	27369.4	27427.0	23919	158719	0
2019.11.06	27426.9	27472.4	27344.4	27447.9	19308	175871	0
2019.11.07	27454.1	27741.8	27392.9	27683.1	22960	215230	0
2019.11.08	27682.4	27718.1	27544.5	27645.8	94799	180491	0
2019.11.11	27642.1	27675.0	27473.3	27662.6	87966	132041	0
2019.11.12	27663.6	27733.8	27598.6	27654.1	92185	164671	0
2019.11.13	27662.4	27771.5	27525.1	27768.9	99378	192733	0
2019.11.14	27767.2	27807.2	27633.6	27754.2	105521	193914	0
2019.11.15	27745.0	27972.2	27737.0	27964.3	87269	146234	0
2019.11.18	27949.8	28060.0	27928.1	28017.0	88833	174512	0
2019.11.19	28006.3	28129.3	27857.4	27883.0	98231	171579	0
2019.11.20	27871.3	27881.3	27644.3	27800.4	123717	270815	0
2019.11.21	27670.2	27846.2	27653.9	27748.7	133335	299908	0
2019.11.22	27746.2	27873.2	27723.0	27859.9	95771	167812	0
2019.11.25	27927.2	28044.8	27904.7	28029.8	68445	96944	0
2019.11.26	28024.1	28149.8	27999.8	28133.3	86800	150635	0
2019.11.27	28123.1	28172.6	28058.1	28150.7	70452	108647	0
2019.11.28	28153.0	28155.0	28045.0	28107.9	47186	49836	0
2019.11.29	28114.8	28122.5	28041.9	28072.9	60391	89112	0
2019.12.02	28098.7	28197.7	27771.6	27774.0	111042	279181	0
2019.12.03	27783.3	27846.3	27312.5	27489.5	139367	372050	0
2019.12.04	27488.3	27726.7	27396.5	27643.4	121334	240950	0
2019.12.05	27648.2	27773.2	27557.8	27679.9	114333	213188	0
2019.12.06	27681.9	28039.3	27674.9	28024.6	87599	146088	0
2019.12.09	28028.2	28035.2	27869.8	27880.8	66501	36743	0
2019.12.10	27891.3	27953.3	27719.3	27919.3	101023	60024	0
2019.12.11	27910.8	27973.8	27800.2	27928.8	90768	50650	0
2019.12.12	27931.1	28225.6	27853.0	28140.2	118511	72082	0
2019.12.13	28191.9	28285.5	28024.9	28158.5	136692	65732	0
2019.12.16	28185.9	28337.3	28150.9	28224.9	75018	41563	0
2019.12.17	28220.4	28328.8	28167.4	28256.4	74862	41163	0
2019.12.18	28290.8	28358.2	28271.4	28308.8	59155	29239	0
2019.12.19	28310.0	28446.1	28278.8	28435.1	59130	27890	0
2019.12.20	28427.5	28549.9	28401.5	28493.5	60218	33739	0
2019.12.23	28510.2	28609.9	28503.1	28586.2	46044	21327	0
2019.12.24	28589.4	28614.4	28526.8	28534.8	27300	13273	0
2019.12.26	28551.2	28652.8	28541.8	28633.8	32929	15206	0
2019.12.27	28628.8	28751.8	28627.8	28633.8	54458	26442	0
2019.12.30	28661.4	28696.5	28439.7	28476.4	71684	40137	0
2019.12.31	28474.0	28595.0	28382.9	28593.0	64614	32694	0
2020.01.02	28591.5	28907.5	28576.5	28906.5	74740	38295	0
2020.01.03	28894.0	28924.0	28465.0	28633.0	143557	76617	0
2020.01.06	28501.9	28740.1	28391.1	28670.1	111769	63103	0
2020.01.07	28669.4	28777.4	28489.4	28544.4	109203	63991	0
2020.01.08	28532.0	28875.4	28128.0	28812.0	192057	104566	0
2020.01.09	28815.2	28995.6	28787.2	28968.2	94051	52205	0
2020.01.10	28975.2	29064.2	28794.6	28812.2	83149	46228	0
2020.01.13	28836.6	28954.6	28828.0	28912.6	75917	42001	0
2020.01.14	28925.1	29064.5	28787.8	28977.1	108861	58640	0
2020.01.15	28977.9	29139.3	28889.2	29081.9	100083	55035	0
2020.01.16	29090.4	29313.4	29084.4	29310.4	73621	41233	0
2020.01.17	29299.6	29407.6	29288.6	29317.6	73568	38839	0
2020.01.20	29323.2	29368.2	29279.2	29344.6	34409	15655	0
2020.01.21	29349.5	29353.5	29161.7	29225.5	100985	58298	0
2020.01.22	29235.2	29363.2	29147.2	29166.2	91444	48282	0
2020.01.23	29147.9	29201.3	28975.5	29176.9	112226	60055	0
2020.01.24	29178.8	29294.2	28850.2	28965.8	124290	69400	0
2020.01.27	28736.3	28789.3	28465.2	28556.3	195396	103962	0
2020.01.28	28534.8	28841.8	28534.8	28815.8	145541	75684	0
2020.01.29	28810.0	28952.0	28716.0	28762.0	138496	70112	0
2020.01.30	28760.8	28903.8	28495.8	28889.8	200803	105749	0
2020.01.31	28877.7	28939.7	28165.0	28285.7	207215	113493	0
2020.02.03	28267.8	28642.5	28251.5	28436.5	194935	104432	0
2020.02.04	28409.6	28916.6	28356.6	28859.6	155585	82147	0
2020.02.05	28846.2	29346.2	28764.2	29317.2	167702	96984	0
2020.02.06	29337.0	29540.0	29255.0	29422.0	146835	83129	0
2020.02.07	29403.4	29422.3	29060.9	29086.3	158128	82766	0
2020.02.10	29067.3	29303.1	28903.9	29293.3	155584	78531	0
2020.02.11	29285.0	29450.0	29218.8	29300.0	117981	59334	0
2020.02.12	29308.5	29594.5	29266.5	29583.5	99144	50155	0
2020.02.13	29549.6	29568.4	29271.7	29469.6	141143	75909	0
2020.02.14	29457.8	29538.8	29286.5	29422.8	109820	63095	0
2020.02.17	29436.3	29499.3	29419.5	29481.5	26851	3567	0
2020.02.18	29372.4	29398.6	29122.7	29253.6	104088	25659	0
2020.02.19	29252.7	29417.4	29252.7	29363.7	63839	7666	0
2020.02.20	29383.6	29454.1	28956.9	29177.6	136254	41170	0
2020.02.21	29172.5	29198.5	28895.2	29000.5	156096	22519	0
2020.02.24	28734.4	28774.4	27910.3	27998.9	261566	80481	0
2020.02.25	27931.4	28257.6	27001.8	27171.6	333741	114431	0
2020.02.26	27197.7	27546.4	26721.7	26853.7	416390	92655	0
2020.02.27	26853.7	27000.2	25539.9	25541.4	532439	127341	0
2020.02.28	25509.9	25779.9	24685.4	25693.8	800311	229543	0
2020.03.02	25044.7	26723.3	24862.0	26547.1	662112	233985	0
2020.03.03	26583.8	27073.9	25698.9	25831.8	675120	260579	0
2020.03.04	25837.3	27091.3	25709.5	26950.5	447334	178226	0
2020.03.05	26950.4	26994.3	25939.1	26153.3	406674	127621	0
2020.03.06	26156.5	26303.8	25216.6	25798.5	550298	209798	0
2020.03.09	25248.0	25342.9	23566.7	23766.0	504335	146800	0
2020.03.10	23773.6	25040.7	23445.0	24958.0	728143	249161	0
2020.03.11	24868.0	24901.6	23312.3	23594.5	696689	235460	0
2020.03.12	23570.4	23859.9	20884.6	20923.4	887637	236277	0
2020.03.13	20849.1	23140.6	20378.6	22823.6	983280	149301	0
2020.03.16	22816.0	22816.0	20059.3	20446.5	500789	112771	0
2020.03.17	20356.2	21375.5	19870.6	20912.2	1044088	201855	0
2020.03.18	20848.9	20998.1	18923.6	20070.9	708389	157092	0
2020.03.19	20044.6	20540.6	18986.3	19769.6	1126552	230203	0
2020.03.20	19732.7	21027.2	18972.7	19025.7	897775	246042	0
2020.03.23	18372.5	19940.6	18201.0	18613.5	870568	240694	0
2020.03.24	18827.8	20856.8	18786.8	20816.8	724280	231065	0
2020.03.25	20800.9	22025.1	20421.7	21191.9	865260	275696	0
2020.03.26	21222.0	22583.8	20647.7	22572.8	788769	243723	0
2020.03.27	22636.7	22645.2	21441.9	21524.2	681477	227591	0
2020.03.30	21073.7	22360.2	21059.0	22319.2	596396	198274	0
2020.03.31	22292.6	22508.6	21765.6	21824.6	469295	188886	0
2020.04.01	21797.2	21813.4	20774.6	20936.2	454513	178667	0
2020.04.02	20949.6	21489.3	20624.9	21394.1	474606	190407	0
2020.04.03	21392.4	21469.7	20860.5	21054.7	436001	159138	0
2020.04.06	21199.5	22784.6	21199.5	22615.9	395450	154307	0
2020.04.07	22586.7	23592.9	22416.2	22551.7	537622	221017	0
2020.04.08	22545.3	23512.7	22367.8	23409.5	495879	176538	0
2020.04.09	23404.6	24004.9	23144.1	23763.0	487718	195518	0
2020.04.13	23945.5	23949.5	23089.7	23418.0	380556	137030	0
2020.04.14	23444.7	24037.5	23371.1	24034.5	317264	119381	0
2020.04.15	24068.5	24069.5	23226.7	23446.5	338564	145796	0
2020.04.16	23459.4	23883.4	23204.6	23865.4	367932	166182	0
2020.04.17	24168.3	24440.9	23821.5	24257.0	335719	123945	0
2020.04.20	24163.8	24317.2	23558.3	23641.1	335949	149467	0
2020.04.21	23585.8	23797.8	22933.6	23024.7	421352	175457	0
2020.04.22	23090.9	23619.2	22936.9	23486.1	330722	139516	0
2020.04.23	23500.7	23887.4	23346.9	23481.7	326033	125248	0
2020.04.24	23420.4	23830.0	23270.1	23764.8	278283	90501	0
2020.04.27	23853.8	24219.2	23654.3	24126.8	248176	67227	0
2020.04.28	24123.0	24557.1	24001.0	24119.7	269366	84660	0
2020.04.29	24140.3	24800.5	24095.5	24797.5	275884	91387	0
2020.04.30	24792.3	24917.3	24201.5	24255.3	318369	121223	0
2020.05.01	24127.1	24206.9	23660.6	23726.4	280445	124269	0
2020.05.04	23480.2	23789.0	23339.2	23729.2	281066	91698	0
2020.05.05	23721.2	24188.4	23706.2	23886.2	223291	65299	0
2020.05.06	23855.4	24124.4	23629.6	23660.4	254673	119548	0
2020.05.07	23639.5	24111.7	23541.5	23988.5	218427	63105	0
2020.05.08	23971.9	24432.9	23956.9	24412.9	186220	89859	0
2020.05.11	24311.8	24576.5	24081.9	24210.8	197014	52238	0
2020.05.12	24218.7	24393.4	23572.5	23572.5	223962	61204	0
2020.05.13	23550.8	23877.8	23081.8	23318.8	298892	92196	0
2020.05.14	23355.2	23688.4	22802.2	23629.2	336745	103947	0
2020.05.15	23602.9	23770.6	23339.0	23667.9	308797	154659	0
2020.05.18	23660.6	24720.4	23623.2	24571.7	199560	56380	0
2020.05.19	24543.2	24847.5	24204.0	24232.5	279521	84942	0
2020.05.20	24188.0	24661.1	24153.9	24622.9	218699	107397	0
2020.05.21	24606.7	24728.4	24367.7	24443.7	213407	51861	0
2020.05.22	24434.4	24566.4	24164.7	24519.4	222651	104729	0
2020.05.25	24476.9	24794.0	24471.0	24762.3	103938	27556	0
2020.05.26	24769.0	25186.2	24683.8	25067.5	172026	39366	0
2020.05.27	25057.5	25631.5	24973.5	25598.5	227009	61755	0
2020.05.28	25591.5	25845.4	25366.6	25517.4	275798	132506	0
2020.05.29	25487.5	25533.5	25045.5	25523.5	298304	88863	0
2020.06.01	25312.6	25551.6	25124.6	25494.1	241029	111840	0
2020.06.02	25495.3	25753.5	25326.3	25740.8	179627	45786	0
2020.06.03	25738.4	26344.8	25703.4	26280.9	178216	89696	0
2020.06.04	26273.1	26391.8	26080.7	26314.6	214676	114785	0
2020.06.05	26303.8	27346.7	26235.8	27081.9	247186	65451	0
2020.06.08	27110.7	27583.0	27052.8	27547.8	214071	53396	0
2020.06.09	27573.6	27637.2	27141.7	27277.6	231962	113574	0
2020.06.10	27279.3	27501.9	26917.2	26961.3	273048	72391	0
2020.06.11	26959.8	27011.9	25076.7	25227.9	420357	199144	0
2020.06.12	25202.7	25956.9	25072.5	25551.7	528842	176002	0
2020.06.15	25551.7	25890.3	24555.4	25846.7	2904	151821	0
2020.06.16	25846.1	26785.8	25797.1	26306.9	460137	162969	0
2020.06.17	26264.4	26632.4	26064.3	26163.6	363435	127800	0
2020.06.18	26129.1	26285.4	25756.1	26066.4	353228	149722	0
2020.06.19	26053.4	26451.4	25638.4	25642.9	302246	82534	0
2020.06.22	25489.1	26112.6	25362.8	26099.6	284206	117900	0
2020.06.23	26081.2	26426.3	25646.9	26099.2	304510	91549	0
2020.06.24	26098.7	26253.3	25293.5	25536.3	317054	96179	0
2020.06.25	25508.8	25794.0	25138.8	25714.8	364300	110957	0
2020.06.26	25675.1	25784.5	24971.3	25032.5	304395	88715	0
2020.06.29	24950.4	25677.4	24878.6	25627.1	303791	134978	0
2020.06.30	25622.0	25906.2	25436.7	25787.0	246106	67365	0
2020.07.01	25788.8	26025.4	25513.8	25684.3	232211	55787	0
2020.07.02	25686.7	26206.2	25640.7	25848.2	228141	57300	0
2020.07.03	25837.5	26000.5	25561.7	25747.7	139649	37074	0
2020.07.06	25812.6	26319.6	25810.0	26282.6	210362	97012	0
2020.07.07	26279.6	26406.1	25867.3	25905.6	208258	91033	0
2020.07.08	25898.4	26125.4	25787.4	26114.4	226338	105168	0
2020.07.09	26130.0	26150.0	25520.2	25703.0	223434	53894	0
2020.07.10	25709.7	26124.7	25416.2	26105.7	232909	58233	0
2020.07.13	26217.0	26646.8	26037.8	26098.0	233382	61370	0
2020.07.14	26127.5	26698.1	25997.1	26623.9	305905	144784	0
2020.07.15	26825.3	27186.6	26694.2	26903.0	257634	69006	0
2020.07.16	26925.0	26979.0	26590.2	26686.0	235805	66220	0
2020.07.17	26684.2	26839.3	26622.0	26634.2	161555	41008	0
2020.07.20	26662.9	26771.1	26445.9	26743.9	178203	79591	0
2020.07.21	26716.8	27032.8	26705.7	26844.7	164282	39794	0
2020.07.22	26831.9	27042.1	26643.4	26993.9	184061	84424	0
2020.07.23	26973.2	27168.3	26561.5	26657.3	207046	50746	0
2020.07.24	26669.4	26725.4	26405.1	26446.4	222919	108276	0
2020.07.27	26462.8	26636.7	26366.9	26625.9	171661	80018	0
2020.07.28	26637.2	26711.2	26368.9	26395.2	167247	36885	0
2020.07.29	26420.0	26612.7	26300.5	26580.5	142652	32404	0
2020.07.30	26579.3	26580.3	25992.5	26515.3	196867	47257	0
2020.07.31	26551.4	26562.9	26017.1	26491.4	240194	137489	0
2020.08.03	26497.3	26713.3	26311.5	26670.5	172247	40524	0
2020.08.04	26662.5	26854.6	26552.7	26846.1	155660	73622	0
2020.08.05	26849.8	27224.7	26778.8	27182.8	122875	24138	0
2020.08.06	27162.3	27408.5	27036.9	27392.8	151887	32105	0
2020.08.07	27370.5	27464.2	27200.1	27448.6	179204	88937	0
2020.08.10	27410.3	27806.8	27352.8	27778.5	147826	81143	0
2020.08.11	27767.0	28160.0	27627.5	27759.8	178859	93649	0
2020.08.12	27770.3	28050.3	27700.5	27957.1	184896	118493	0
2020.08.13	27930.0	28011.0	27787.5	27911.0	151500	76937	0
2020.08.14	27911.3	27990.5	27675.3	27883.8	148345	72284	0
2020.08.17	27914.3	28005.7	27815.8	27847.6	105653	45873	0
2020.08.18	27834.5	27970.0	27663.3	27796.8	116000	39195	0
2020.08.19	27796.8	27919.0	27628.8	27677.3	113009	37990	0
2020.08.20	27682.5	27780.3	27456.5	27750.5	150295	67120	0
2020.08.21	27751.7	27956.2	27526.5	27912.1	139238	58888	0
2020.08.24	27957.8	28313.0	27924.8	28283.5	117117	52278	0
2020.08.25	28281.8	28525.5	28089.3	28243.5	125045	47850	0
2020.08.26	28242.8	28384.8	28143.0	28364.2	110146	37535	0
2020.08.27	28363.2	28636.3	28228.5	28544.3	163554	72021	0
2020.08.28	28547.3	28758.0	28483.5	28661.6	161847	100008	0
2020.08.31	28681.1	28806.3	28356.1	28410.1	133807	33503	0
2020.09.01	28400.1	28675.1	28281.6	28670.1	157782	57421	0
2020.09.02	28644.3	29163.5	28625.3	29083.3	157202	56775	0
2020.09.03	29079.3	29192.8	28068.8	28372.3	314718	291427	0
2020.09.04	28336.3	28608.0	27658.8	28074.6	430341	574360	0
2020.09.07	28141.3	28353.7	27897.0	28309.3	235697	351484	0
2020.09.08	28307.3	28420.0	27456.5	27562.8	381268	598561	0
2020.09.09	27348.7	28205.9	27192.5	27952.0	305313	370637	0
2020.09.10	27963.7	28170.2	27442.6	27566.0	344697	521668	0
2020.09.11	27580.4	27829.9	27442.3	27643.2	310333	562352	0
2020.09.14	27729.9	28082.6	27703.0	27962.7	194923	226457	0
2020.09.15	27971.7	28240.7	27924.0	28025.2	161437	143848	0
2020.09.16	28037.3	28370.0	27962.3	28062.3	175808	154259	0
2020.09.17	28070.3	28113.3	27544.0	27915.0	280113	352133	0
2020.09.18	27900.3	27999.0	27492.8	27725.8	232505	202772	0
2020.09.21	27666.3	27785.7	26707.7	27156.5	318084	365301	0
2020.09.22	27152.3	27335.8	26984.8	27312.0	242914	199482	0
2020.09.23	27374.3	27520.5	26718.5	26823.0	250279	195321	0
2020.09.24	26803.3	27104.0	26540.3	26868.6	334278	332156	0
2020.09.25	26896.3	27251.3	26557.1	27156.8	259334	228393	0
2020.09.28	27223.6	27734.8	27218.2	27641.3	192272	129435	0
2020.09.29	27638.0	27754.0	27348.8	27508.1	189398	116082	0
2020.09.30	27498.0	28037.5	27174.6	27709.0	299869	284168	0
2020.10.01	27753.9	28091.6	27674.9	27816.6	253279	113063	0
2020.10.02	27829.6	27872.3	27240.9	27760.2	355113	361683	0
2020.10.05	27841.0	28169.2	27772.2	28130.4	172469	91582	0
2020.10.06	28132.5	28359.7	27658.2	27684.8	227563	144806	0
2020.10.07	27683.5	28376.7	27666.2	28321.9	203106	124578	0
2020.10.08	28292.6	28570.4	28272.3	28509.9	165636	51707	0
2020.10.09	28528.6	28690.3	28445.3	28664.9	142544	45975	0
2020.10.12	28585.6	28966.5	28554.1	28917.5	142065	40987	0
2020.10.13	28922.6	28940.8	28606.3	28687.1	191343	79925	0
2020.10.14	28690.6	28846.3	28463.8	28530.3	196886	82151	0
2020.10.15	28538.6	28573.3	28147.3	28506.9	233469	142397	0
2020.10.16	28524.9	28853.6	28453.1	28549.3	178701	84595	0
2020.10.19	28608.9	28791.3	28147.9	28303.1	188248	96306	0
2020.10.20	28323.9	28586.4	28168.9	28257.9	234053	149069	0
2020.10.21	28316.9	28497.6	28201.9	28254.2	227325	134559	0
2020.10.22	28243.5	28429.7	28011.7	28394.9	227403	169695	0
2020.10.23	28434.0	28500.7	28156.2	28315.7	170170	84366	0
2020.10.26	28248.0	28259.5	27369.7	27695.2	216279	111061	0
2020.10.27	27688.2	27823.2	27344.4	27344.6	201950	92736	0
2020.10.28	27344.1	27378.3	26502.6	26573.6	280427	183193	0
2020.10.29	26606.1	26914.3	26275.8	26442.1	317277	242900	0
2020.10.30	26395.1	26638.3	26061.1	26611.8	371563	398850	0
2020.11.02	26496.4	27051.1	26283.4	26954.3	325564	357446	0
2020.11.03	26954.3	27647.6	26940.6	27506.8	1	191852	0
2020.11.04	27506.8	28307.1	27017.1	27894.8	1	1123576	0
2020.11.05	27894.8	28499.9	27757.4	28457.2	1	438743	0
2020.11.06	28457.7	28566.4	28072.4	28382.4	2	348155	0
2020.11.09	28455.8	30096.1	28423.1	29163.0	454268	796523	0
2020.11.10	29194.8	29488.8	28880.5	29450.1	417191	691451	0
2020.11.11	29464.8	29669.0	29284.2	29457.6	266299	223749	0
2020.11.12	29433.6	29447.9	28907.5	29152.1	272497	236425	0
2020.11.13	29130.1	29562.6	28939.8	29492.4	216263	152292	0
2020.11.16	29527.1	30077.5	29525.2	29987.1	222495	193112	0
2020.11.17	29962.6	29970.0	29522.6	29781.1	191821	104492	0
2020.11.18	29772.8	29961.5	29397.1	29428.5	201313	129724	0
2020.11.19	29428.2	29530.9	29239.1	29359.6	227653	150149	0
2020.11.20	29304.6	29496.3	29185.1	29228.8	191105	99462	0
2020.11.23	29205.9	29672.6	29164.4	29605.9	193932	130448	0
2020.11.24	29608.9	30117.6	29603.9	30089.6	177185	95774	0
2020.11.25	30075.9	30216.1	29809.9	29895.9	182519	94462	0
2020.11.26	29922.9	29958.6	29785.9	29828.9	82009	42728	0
2020.11.27	29850.3	30025.3	29742.5	29939.2	106487	49320	0
2020.11.30	29968.6	30003.8	29464.3	29708.3	209652	120355	0
2020.12.01	29708.3	30084.6	29641.6	29771.4	1	65869	0
2020.12.02	29777.0	29926.0	29607.2	29903.8	158670	79645	0
2020.12.03	29918.1	30110.3	29774.9	29965.1	142292	52221	0
2020.12.04	29960.1	30225.3	29944.4	30155.1	119839	45013	0
2020.12.07	30221.1	30273.6	29965.1	30050.3	135593	51537	0
2020.12.08	30050.1	30245.9	29861.8	30184.0	114700	34005	0
2020.12.09	30242.9	30314.1	29952.6	30062.4	151340	58563	0
2020.12.10	30053.0	30149.7	29869.2	30006.5	159007	66427	0
2020.12.11	30050.0	30089.5	29721.7	30047.2	173889	202747	0
2020.12.14	30220.8	30321.8	29847.7	29912.0	152971	210561	0
2020.12.15	29912.5	30241.5	29839.3	30205.6	2	152671	0
2020.12.16	30214.3	30321.1	30082.5	30171.3	111843	40016	0
2020.12.17	30178.3	30337.0	30153.1	30309.8	87500	25069	0
2020.12.18	30309.8	30381.3	30028.8	30372.5	1	64873	0
2020.12.21	30409.8	30424.6	29418.8	30198.1	292340	328027	0
2020.12.22	30213.3	30256.2	29992.8	30021.1	174628	76500	0
2020.12.23	30022.3	30300.0	29851.3	30203.1	135686	55278	0
2020.12.24	30200.3	30271.5	30123.3	30223.8	74778	25106	0
2020.12.28	30128.3	30543.8	30118.6	30441.0	103069	37156	0
2020.12.29	30449.3	30632.0	30299.3	30404.1	103856	29508	0
2020.12.30	30411.6	30550.0	30344.4	30460.0	102613	34733	0
2020.12.31	30455.0	30661.4	30366.0	30619.0	85991	29092	0
2021.01.04	30616.6	30823.8	29892.6	30253.6	217099	107429	0
2021.01.05	30237.9	30520.2	30101.2	30411.7	215404	113260	0
2021.01.06	30424.7	31037.7	30281.4	30898.7	343960	333149	0
2021.01.07	30919.8	31206.5	30816.5	31047.5	194579	91352	0
2021.01.08	31058.8	31270.0	30808.8	31144.3	188016	83007	0
2021.01.11	31101.8	31139.5	30759.1	31026.5	202952	112605	0
2021.01.12	31040.8	31134.3	30900.5	31084.1	174118	104277	0
2021.01.13	31084.3	31181.7	30992.0	31089.0	140688	62010	0
2021.01.14	31107.8	31238.3	31004.5	31026.5	128592	55310	0
2021.01.15	31039.8	31080.0	30630.0	30745.1	204897	108926	0
2021.01.18	30749.8	30874.5	30728.3	30859.0	94051	63590	0
2021.01.19	30863.3	31099.3	30860.8	30951.1	137221	52250	0
2021.01.20	30951.1	31250.5	30888.8	31181.3	1	50618	0
2021.01.21	31186.1	31300.3	31128.1	31174.1	111971	42277	0
2021.01.22	31178.1	31195.8	30902.3	31003.3	141516	55274	0
2021.01.25	31030.1	31126.3	30569.1	30968.1	187191	94176	0
