,0050.TW,0051.TW,0052.TW,0053.TW,0055.TW,0056.TW,0057.TW,0061.TW,1101.TW,1102.TW,1103.TW,1104.TW,1108.TW,1109.TW,1110.TW,1201.TW,1203.TW,1210.TW,1213.TW,1216.TW,1217.TW,1218.TW,1219.TW,1220.TW,1225.TW,1227.TW,1229.TW,1231.TW,1232.TW,1233.TW,1234.TW,1236.TW,1240.TWO,1256.TW,1259.TWO,1264.TWO,1268.TWO,1301.TW,1303.TW,1304.TW,1305.TW,1307.TW,1308.TW,1309.TW,1310.TW,1312.TW,1313.TW,1314.TW
2022-04-18,,,,,,,,0.03154866075045803,,,0.041373750710704565,,0.036962673839700644,0.027025930385324044,,0.03975421127975009,,,0.03960244946993242,0.03002014885371337,,,,,,,,,,0.04143779556829214,,,,-0.4964115966762868,,,-0.0035884033237132138,,,0.028564178822991393,,0.03441002155192581,,0.023679836064443772,0.027814930012614463,0.03189933004077921,0.026639492896663994,0.03926658975270607
2022-04-19,,,,,,,,0.037399069960708416,,,,,0.04275404070075423,0.03286926711803607,,0.04565100866466158,,,0.04549485696195122,0.03586786668840426,,,,,,,,,,,,,,-0.5,,,0.0019899835991193248,,,0.035636604292974335,,0.04026373005060578,,0.028971115195374306,0.03348529194482634,0.041994931493254804,0.03260152383580336,0.0450207094935259
2022-04-20,,,,,,,,0.03456702005764542,,,0.044110926052107854,,0.03958313218662013,0.029816252957511294,,0.041294417915803926,,,0.042366052044481836,0.032977892083717694,,,,,,,,,,,,,,-0.4994218290574734,,,-0.0005781709425265433,,,0.032511413674261615,,0.037224845269922764,,0.025256638357357017,0.030265641734190638,0.038831757611627576,0.029479637292242903,0.041714372762509264
2022-04-21,,,,,,,,0.037238708150638664,,,0.047090486024823644,,0.042780615162629716,0.03278321730860361,,,,,0.04536894249627073,0.036016644493165544,,,,,,,,,,,,,,-0.5,,,0.002516799986710699,,,0.036211097199420866,,0.04022361204755076,,0.027854607440189704,0.03321004834183797,0.04173525601553406,0.03226221916589464,0.04470774616672945
2022-04-22,,,,,,,,0.03143751328292404,,,0.04104142971012133,,0.03357388179014193,0.027171281643792417,,,,0.04039031486801682,0.03942568427443379,0.03033307922247203,,,,,,0.04126636459893069,,,,,,,,-0.4976844562736415,,,-0.0023155437263586097,,,0.0307438191706041,,0.034415661106371905,,0.02188799824218677,0.0273203952944463,0.03579260552206198,0.02659746884985058,0.03860250242364534
2022-04-25,,,,,,,,0.03111608898418656,,,0.04078759976694029,,0.033033102804140325,0.027110568097405773,,,,0.040268627196482755,0.03925006958576275,0.030377767734925565,,,,,,,,,,,,,,-0.4982799565819706,,0.03067295835621988,-0.0017200434180294454,,,0.03880566904659374,,0.03431270813024162,,0.026814654714047387,0.026880754951864802,0.035595451727446506,0.026649142888970332,0.03832483601477165
2022-04-26,,,,,,,,0.032883291745109636,,,0.04255586725707411,,0.034641583635845595,0.028944954587642718,,,,0.0415616730796823,0.041017383872264876,0.03238042121658535,,,,,,,,,,,,,,-0.5,,0.006719828115969284,0.0002546268032366482,,,0.040513481046927126,,0.036108058723193316,,0.028622446039992186,0.02860324647535332,0.03728226017160929,0.027838310380287258,0.040072566849227005
2022-04-27,,,,,,,,0.03330265927257672,,,0.041842967383950554,,0.03502001099860114,0.029884998736538094,,,,0.04148704182305018,0.04075306203203468,0.032830467140364056,,,,,,,,,,,,,,-0.48804093960850076,,-0.011959060391499214,0.004261541857367626,,,0.03936980774759495,,0.036281234200908286,,0.0297265356001134,0.02923263045550853,0.03738423174596172,0.028905407627822528,0.039717403377607596
2022-04-28,,,,,,,,0.03323588004366223,,,0.041641738830742334,,0.03550957356407568,0.03018434000690334,,,,0.040715711977817946,0.04048643211899237,0.03328176755636026,,,,,,,,,,,,,,-0.4730332143176797,,-0.026966785682320353,0.005672535302547125,,,0.037705183820952885,,0.036247798001043045,,0.029920659599791944,0.029703973155026684,0.03723228344147547,0.028885438705111652,0.03957668387549703
2022-04-29,,,,,,,,0.03295436840750271,,,0.041379299878446844,,0.03584919100685073,0.030389424390889767,,,,0.04092592665896078,0.0403127892776415,0.03348967376663245,,,,,,,,,,,,,,-0.46420860739022524,,-0.03579139260977471,0.0066224331629749405,,,0.036362766569640916,,0.03623037474016347,,0.03013578852190409,0.029842315702832283,0.037235029890751344,0.028860537674926624,0.03941008034988148
2022-05-03,,,,,,,,0.03278971770319705,,,0.04151483931337337,,0.036446290239553904,0.03047686768781321,,,,0.041299085501796506,0.040347660614770596,0.03377312627696993,,,,,,,,,,,,,,-0.4725002415206662,,-0.02749975847933389,0.006665620466428046,,,0.03509779084652286,,0.03629485802665101,,0.030132828718040166,0.02978062129660982,0.037342307743906046,0.028618044662955668,0.03942034090141186
2022-05-04,,,,,,,,0.035657340014164034,,,0.04443711766121111,,0.04005079824322354,0.033609977861945216,,,,,0.043272121734103046,0.03689826015669537,,,,,,,,,,,,,,-0.4672329088381835,,-0.03276709116181643,0.010165446064901438,,,0.03703117434628051,,0.039266525095053385,,0.03315512350856465,0.0327859992678659,0.04023746081458963,0.031083599079029342,0.04234905615237287
2022-05-05,,,,,,,,0.03263055957595778,,,0.04076334010187377,,0.037304420843029755,0.030976311791131764,,,,0.04121314427738003,0.03969556191830193,0.034205667936328364,,,,,,,,,,,,,,-0.46215474905909537,,-0.03784525094090468,0.009666970026645122,,,0.033087370427050546,,0.03609557133556941,,0.03047544223978219,0.030020302930344953,0.03688222530381244,0.028100276854048565,0.0388828344387434
2022-05-06,0.04332342126495265,,,,,,,0.03287394346857905,,,0.04301060683443745,,0.03918403000661176,0.031120601556407272,,,,,0.041710227937480825,0.035196614112788766,,,,,,,,,,,,,,-0.4390914187559784,,-0.06090858124402156,0.005070948906210758,,,0.02289355643973111,,0.037310353888970325,0.04101794633531576,0.03041588322146128,0.029592970272779975,,0.02659845440734972,0.040680441346923384
2022-05-09,0.038776939988673306,,,,,,,0.03080008557859001,,,0.04107037560161236,,0.03785597317863435,0.02951362334715017,,,,,0.03995439959459126,0.03346637479787828,,,,,,,,,,,,,,-0.43045433137829187,,-0.06954566862170818,0.003603973930003001,,,0.018746521136278945,,0.035592620474867255,0.03563157650465617,0.02877624205943826,0.02771119373532125,0.03475676403361965,0.024889766028228344,0.038853570010457396
2022-05-10,0.033567942781818884,,,,,,,0.02870375741537851,,,0.03904538661243805,,0.035631661679351195,0.027787531436925434,,,,,0.03795682840124509,0.03195837001446787,,,,,,,,,,0.039818973309584116,,,,-0.42570213921205224,,-0.07429786078794777,0.0023100069754000184,,,0.01529907311548767,,0.03371732175786693,0.03104130374659176,0.026907531094280644,0.02572313727026967,0.028603983593705178,0.024955329020345432,0.03697186177484353
2022-05-11,0.027727799340610516,,0.0361385485004931,,,,,0.027199672437540838,,,0.03536882918529459,0.0358487992296047,0.03281579237896283,0.02659622170639671,,,,,0.03475230021443715,0.029800375951461597,,,,,,,,,,,,,,-0.4420071945725151,,-0.057992805427484924,0.005969836285974214,,,0.014377133683892821,,0.030626397162657762,0.02483789307288006,0.025890663060788393,0.024694370348857658,0.026905743601721138,0.026467248828534386,0.03398237500989159
2022-05-12,0.021014491521574637,,0.030315357766986933,,,,,0.024528045671226698,,,0.03260364491634106,0.03009201833232854,0.030346455405061944,0.024374408947279,,,,,0.03232716053103143,0.027333272161119495,,,,,,0.0275823829765219,,,,,,,,-0.436261378895721,,-0.06373862110427896,0.004209042401713232,,,0.012556714973378076,0.03308850724577424,0.028380389648805095,0.019952962109816143,0.023773749666855866,0.022124762149522203,0.02166482066096609,0.02212261575625296,0.03160919715744447
2022-05-13,0.015274770251504135,,0.03003139355588888,0.028683294377746364,,,,0.021399512497220392,,,0.029249882777345793,0.02652844688039851,0.02736468395098906,0.021515827737392666,,,,,0.029234473265569588,0.024216310589411403,,,,,,0.02383561304649572,,,,0.030726919313703437,,,,-0.4331463746806775,,-0.06685362531932248,0.0017793723459261551,,,0.0175100636501448,0.030003594400851652,0.025400918044988532,0.015195873765695082,0.02091628822102093,0.01887345106373456,0.018440608136749078,0.016479054473234667,0.027339647653988598
2022-05-16,0.013045720047112718,,0.005559850641909057,0.02636051815626733,,,,0.022783195777293982,,,0.030779695715605952,0.029589772524179842,0.02914268959002582,0.023201172487008502,,,,0.03245310336856599,0.030902489932296932,0.02552688632076566,,,,,,0.02502642453790509,,,,,,,,-0.4296101373822329,,-0.07038986261776714,0.0035420282768864535,,,0.011300412681530996,0.031065856295727206,0.027086019003415087,0.01519651339097542,0.030085998745954037,0.02010176649974583,0.019425129328396063,0.016824025631425824,0.0310007310470062
2022-05-17,0.011727284425260411,,0.008443922976659914,0.024760316279618187,,,,0.024382969550636988,,,0.033078540222566774,0.03332036325215081,0.031101945326297363,0.025070359708522102,,,,,0.03265761271154982,0.027083397347286507,,,,,,0.02638849909000948,,,,,,,,-0.42831977209255717,,-0.07168022790744288,0.004963844667683668,,,0.01202415974040609,0.033752851362556596,0.02888846530543806,0.015470819794780452,0.030591534679399898,0.025009989175354005,0.02086718572376004,0.018071258474565536,0.03234468018549733
2022-05-18,0.026822849851257574,,0.009102556287200554,0.02478573461929083,,,,0.023954162392366342,0.03258804512586197,,0.03354339166847571,,0.03107444917351615,0.025014152132299305,,,,,0.03242468683178559,0.026887169406435152,,,,,,0.025880621418824436,,,,,,,,-0.42630608603077674,,-0.07369391396922322,0.005021943150645097,,,0.012480923570162245,0.03340708112128814,0.028762638369419533,0.011997587653446906,0.025062005470640025,0.024358398269047225,0.020777400406503253,0.015061252884796008,0.030992950196737975
2022-05-19,0.009029876244443737,,0.010036639241809791,0.023857557308052234,,,,0.02534320186239242,0.029946249620607816,,,,0.03252973296670194,0.026704731022583236,,,0.02635213856956537,,0.0337078610585246,0.02805731111989518,,,,,,0.027060516851818112,,,,,,,,-0.42929627795697045,,-0.07070372204302945,0.007582549110742234,,,0.017872271549256948,0.03330097834464951,0.03023891196718055,0.013746118680880638,0.02574127287650802,0.025988175113697,0.022029695249740203,0.0186345223047027,0.0322396889362478
2022-05-20,0.010305469270176497,,0.010915004907817489,0.0238434289776799,,,0.02973225878540481,0.024909608877744772,0.02666849911314478,,,,0.030943520948227596,0.025121441082383192,,,0.02480999806957944,,0.031931327758384837,0.026375557547383688,,,,,,0.025206798984900376,,,,,,,,-0.42657749545512796,,-0.0734225045448721,0.00608759096688363,,,0.020195426119652207,0.029514748784110326,0.02886241523759934,0.009641901303851428,0.022865220644115607,0.024402490421763515,0.02044825431192802,0.01678756641759096,0.03043147146967764
2022-05-23,0.010193133117639055,,0.010052557510728137,0.022873673734730267,,0.03175638917173476,0.024927771395135384,0.023974081306066777,0.025602821768385957,,,,0.02977594299362862,0.02399312253717079,,,0.02345214676852854,,0.03069948922528351,0.025062299786333078,,,,,,0.02411261378021404,,,,,,,,-0.4217692908178377,,-0.07823070918216232,0.005121043823191215,,,0.019856390799042126,0.02852518915538059,0.027658866139633517,0.004617912298314386,0.02095676107408433,0.02275980642225694,0.019612406545440605,0.015406612060612473,0.029008968586464918
2022-05-24,0.01077607029125459,,0.010017684586813798,0.022911912740522247,,0.030771192675310085,0.022022032685651692,0.024457898708685588,0.026665172891549578,,,,0.030230935152168483,0.02439862426836126,,,0.024181462216630187,,0.03109266339833918,0.025138298608592766,,,,,,0.024684503117457204,,,,,,,,-0.41814233641510445,,-0.08185766358489563,0.005471251636984161,,,0.020592392931630014,0.029166463578052824,0.02804740971448295,0.0007918036681973512,0.0209722102510032,0.022739404971246522,0.020347056947169942,0.015596827357657644,0.028926727602238626
2022-05-25,0.012160866498914362,,0.010597670161369808,0.023715892914319144,,0.02879244093444462,0.018837096056474933,0.024816555620485105,0.027310753662703784,,,0.032756358044215755,0.030211466302704507,0.024360575524752598,,,0.024070315804697952,,0.031109087315327577,0.025154783585895995,,,,,,0.024749620779646028,,,,,,,,-0.4123360660845927,,-0.08474442814211573,0.005423931088000912,,,0.02079664826214328,,0.027929184449832826,-0.002919505773291531,0.020447313667957913,0.022076496562637465,0.020535945756538075,0.015347638510296037,0.02879935849664138
2022-05-26,0.015010861840653847,,0.009612174013265218,0.024194436889910725,,0.0278761281861657,0.027289200356311077,0.026656039718792164,0.0294744762578034,,,,0.03179647536780139,0.025789448768005083,,,0.025940224076001894,,0.03274439541780085,0.026483880883359272,,,,,,0.026556780631121223,,,,,,,,-0.4045948104430978,,-0.09039775272865347,0.006453858899147944,,,0.02162675508944418,,0.02940894465285571,-0.005007436828248853,0.021870704795067614,0.02256592098112902,0.0222856197878237,0.016237880674035424,0.03012579271350455
2022-05-27,0.017084915042113954,,0.008451853275914483,0.02228059025335914,,0.02222259244388164,0.018726001392866485,0.02462446293803411,0.02938818442101396,,,,0.029231826603209613,0.023400623822862624,,,0.023873157266562285,0.029398611601347192,0.030088154267399737,0.023997836271714985,,,,,,0.02438726624704505,,,0.02208895390557679,,,,,-0.3967976823976571,,-0.0949231767056112,0.004426148484432987,,,0.019226468640539653,,0.02684125862056761,-0.008279140896731697,0.019095176971063048,0.019509454121787825,0.020366823101294042,0.013798761692050085,0.027490878615362598
2022-05-30,0.0057927896600304726,,0.009133240445051451,0.022813604027901776,,0.020366080463189724,0.019847854226110698,0.025868786050716387,,,,,0.030106278391156663,0.02419583110499718,,,0.024972912322920097,0.027084012821746835,0.03090657231305418,0.024820023660825818,,,,,,0.025294753735596576,,,0.022579428609462254,,,,,-0.3915392440901001,,-0.10003511208525209,0.004552409444551258,,0.031594983308994,0.019660336880643316,,0.02758662278952124,-0.008425643824647762,0.018804770849907573,0.019318652105980206,0.021601094068294906,0.014883327810295308,0.028215634909051976
2022-05-31,0.0026460523719662467,,0.007560724321344163,0.02015755067936977,,0.01698113978449438,0.017017591629681122,0.02457429247381705,,,,,0.028211915116643987,0.022232521320963202,,0.0305536513923335,0.02295728345966771,0.024983830307321077,0.02903924943358707,0.022999028015339443,,,,,,0.023708554940377092,,,0.018236580330664384,,,,,-0.37618218811166326,,-0.10946862486831657,0.0023675060495791005,,0.027696712669904762,0.016521670461085693,0.024527778220863317,0.02555352808248562,-0.01434918702002014,0.016276986102691203,0.016554078312859277,0.02000397846625834,0.012494404815056417,0.026143391241646118
2022-06-01,0.0002899040252505263,,0.009609333989119758,0.021186872222157867,,0.01819782034070759,0.01762700546630531,0.02639832921802933,,,,,0.029451600633410114,0.023546945326697283,,0.03113836303102882,0.0244984465324427,,0.030137206185513136,0.02400354673822617,,,,,,0.02505520793959995,,,0.01949020280805461,,,,,-0.3726406949351945,,-0.1145539602553043,0.003334322104372423,,0.026939291235888407,0.019599525704863868,0.02635348357875623,0.02670291305524357,-0.01280534480950108,0.016920072925471,0.017175554830559412,0.02149202044417636,0.013473331243245072,0.02737870042088055
2022-06-02,0.0004545884514992611,,0.010681604018404803,0.021872818223345806,,0.019686311075994535,0.0178948108066011,0.028534491040009217,,,,,0.03126630246975058,0.02495483103828017,,0.032215837081353824,,,0.03194950952451256,0.025441179846324616,,,,,,0.026641286480777186,,,0.019545476608007234,,,,,-0.3944167030026985,,-0.09908158866896494,0.002808227392774107,,0.02676956632709376,0.02187491025083631,0.02879843352467488,0.02819783492322247,-0.006501708328336631,0.017321819168014858,0.017612942588111268,0.023029928309351907,0.013696389958471547,0.028750900892587965
2022-06-06,0.001501421421435903,,0.011327959978893656,0.022040842838332755,,0.020626671348289886,0.01826005672936137,0.029857186182987598,,,,,0.03152596792879095,0.024957020207844544,,0.03098484511488366,,,0.03220929347347612,0.025405207667010557,,,,,,0.02684241055652385,,,0.018679103753697805,,,,,-0.40525249667082125,,-0.09046984283699164,0.0011489406867763764,,0.02555302598812374,0.023635061800040276,0.02957566266981401,0.0282422320567675,-0.004277660492187179,0.015993791908148352,0.017079587285121885,0.022876377580935324,0.012978602590248968,0.02869873023249502
2022-06-07,-0.02265970644063097,,0.009692410706427915,0.02024531995125289,,0.020204084340269473,0.016994984802051204,0.029529906406963773,,,,,0.030364076393219298,0.023489259366087853,,0.03282337209556866,,0.02997091020026062,0.031065901137083865,0.023751259566919515,,,,,,0.025628593248600524,,,0.01692051501041692,,,,,-0.41782720553065256,,-0.05406559738652221,-0.0022722904534798046,,0.022615435788123403,0.02347880669085738,0.029008344169421663,0.026788231338748907,-0.003175200188714459,0.013294990984907634,0.015268400344374178,0.021264507559748683,0.010509511310828262,0.02709117858786724
2022-06-08,-0.0205670912560595,,0.01198325878470043,0.02222118546324836,,0.022781101793920185,0.020191539111311604,0.032136486974382046,,,,,0.03197806725604217,0.02480911907872349,,,,0.031183454593487925,0.03265410975514024,0.02495424171676386,,,,,,0.02714981912263393,,,0.017443067940083264,,,,,-0.43698710273040536,,-0.03918617083042964,-0.003259635183105546,,0.022146932623612486,0.02647704979439065,0.031021835543018933,0.028098975663048163,0.0013427602771024264,0.013110093829100266,0.01666250077483231,0.022457421448901473,0.010934563931904498,0.028262414523651243
2022-06-09,-0.023007734125200317,,0.012215938864074722,0.02229518820373072,,0.02385274021969537,0.02117309555306266,0.03318961419628986,,,,,0.03195278777216802,0.024715431444067938,,,,0.03093717720634068,0.0326236027273749,0.024671007382776625,,,,,,0.027104265241329997,,,0.01625732166741909,,,,,-0.4540086765716569,,-0.018436239106727,-0.00454735019641595,,0.02087970108221961,0.023665660165568005,0.0316474148271399,0.027351269602711805,0.005270576919715479,0.012134213725541423,0.017351270295380666,0.022248987086361548,0.010563259193966324,0.02789947662306457
2022-06-10,-0.028833556645395785,,0.009023195701418725,0.01933918150981462,,0.022066663699301766,0.018751739775324378,0.03109740024040787,,,0.032187805837676164,,0.028897062268353268,0.021612575553738373,,,,0.02748461837428532,0.02954777839931294,0.021388385961466912,,,,,,0.023848119328990277,,,0.012260949777244831,,,,0.03206566248277736,-0.4527671872605441,,-0.009553111538290079,-0.008846144555770014,,0.01707925566746032,0.022475918795232933,0.028993373335281167,0.024133386355399404,0.0048796350326925685,0.008082617863755344,0.014655561997373258,0.018783528034074085,0.006814694569796469,0.024530889438821597
2022-06-13,-0.031406119238432055,,-0.01810154629972767,0.01975857627998105,,0.023732907545188225,0.018610217985340686,0.03219085858929569,,,0.03249174229992631,,0.02937165162220418,0.02242774921720565,,,,0.027781600000244325,0.029974241499990974,0.022044367380746763,,,,,,0.024303623682551928,,,0.012455263043662016,,,,0.031137402715178907,-0.4402772991567023,,-0.0022708030438562416,-0.007944232261281686,,0.017331644167778455,0.024369595955103004,0.030376834798710856,0.024672097751580156,0.0002802523703734838,0.00943755207035934,0.01576589171177215,0.01906091592699402,0.0074571517367345895,0.024967861649077182
2022-06-14,-0.034646149718777025,,-0.022825229573070868,0.020905878136428097,,0.02606629266553079,0.01997518590094747,,,,0.033787894783701644,,0.030813995276024832,0.023678600479563234,,,,0.028832881459421096,0.03160450326050329,0.02313190705273775,,,,,,0.025389912364411456,,,0.014055012486327024,,,,0.031323613698870906,-0.43426898115943735,,0.001659643601544158,-0.00825963954871479,,0.0182067537851262,0.026902910941411225,0.03208481732256801,0.025837871160307044,0.004860374777764813,0.009199513275340876,0.017207246420571396,0.01978022279920557,0.008289346695050428,0.026405621656642744
2022-06-15,-0.02264827938204987,,-0.027350938290626004,0.007226892126253164,,0.027010059827237774,0.020363720462592688,,,,0.0329081656793146,,0.030707666168787687,0.02429840656527666,,,,0.02715976471287087,0.031372662880967565,0.023623017739100357,,,,,,0.025603865485337877,,,0.015749564254954607,,,,0.030084511577314024,-0.3965754409767759,,-0.04793232534928191,-0.005493016001266297,,0.01962599181007559,0.028547679679298346,0.03206789798110998,0.026086448051827294,0.010282080832621393,0.010242749954545107,0.018750145436185466,0.020578963126846053,0.010839852103649846,0.026869893543833026
2022-06-16,-0.03203224474799405,,-0.03716099794386275,-0.0003557208479776028,,0.024871897340710332,0.016859464949928238,,0.023448032540383097,,0.030280449282154908,,0.028256847274030907,0.021681976384416102,,0.031051473518541598,,0.023952921032768793,0.028933809728008356,0.020876078449037876,,,,,,0.022880411501103332,,,0.013159545561403061,,,,0.02638490706465518,-0.4206446569711096,,0.009189151536089974,-0.009806379489056008,,0.017293396125155576,0.02632055558419162,0.030015002546474438,0.023388069488459853,0.009297369598959462,0.006798339209024995,0.015700361946184963,0.01723969110897125,0.007769262123869094,0.024350986105477073
2022-06-17,-0.03145490815977075,,-0.03346028436415681,-0.0013045408485034618,,0.02602226035800503,-0.002813375090295304,,0.02418584498932104,,0.030302381804194575,,0.028721596531086434,0.022776851929021204,,0.030573112718803263,,0.025336557472590136,0.02932067725590011,0.021927954951531253,,,,,,0.023745869736027193,,,0.01981143236626997,,,,0.02601795898446812,-0.38047346266503834,,-0.044090438225890025,-0.006402990646345288,,0.019467346238950276,0.023313174925786117,0.03066528167577266,0.02425346424714172,0.013178705968167616,0.008736478076250734,0.017310932633511113,0.01852152164396353,0.01060392305306246,0.025206672440175534
2022-06-20,-0.031839438062490726,,-0.032244611896591294,-0.0015092827837622784,,0.026311020061664345,-0.006830962616645982,,0.024371243474104756,,0.030325965017768537,,0.028865376824089083,0.023222504786543724,,0.030153405525196963,,0.025625020570473948,0.02925130778730583,0.022355982242839332,,,,,,0.024135945837326242,,,0.022425927466509975,,,,0.025538933049884936,-0.3815338146860685,,-0.04089305154345704,-0.005148838410984133,,0.014517537290285161,0.019888429033500507,0.03131783759907729,0.024559096883247766,0.015102346405427318,0.010020567890649977,0.01729789683261597,0.018532191849268524,0.010940679422136904,0.025240784150082927
2022-06-21,-0.038683242880779074,,-0.032331386249582775,-0.0059786457632749574,,0.024766746022202097,-0.013258276213353626,,0.022242018420121655,,0.028016367609249523,,0.027051923882313936,0.02114056396899222,,0.028248645060186022,,0.022432965837436016,0.02761025695814546,0.0201638080779879,,,,,,0.021965476282708403,,,0.022202715190655385,0.029841908350877203,,,0.023003119558374533,-0.40028196160217955,,0.013528931496141549,-0.00946648729083014,,0.01389420271851721,0.01710693853811991,0.02956507418819081,0.022436113031010178,0.014976042048231981,0.006407276442265292,0.015073928953484405,0.016180868211386083,0.008972712931560295,0.023171396221841896
2022-06-22,-0.03686905674546689,,-0.030792212802311005,-0.004199630192967536,,0.01429338900569342,-0.015626058815547846,,0.014918072994788778,,0.029842906431416422,,0.029020569755884226,0.02339962804139326,,0.029457240024809424,,0.024371841937686087,0.02937809984747328,0.022338809397610904,,,,,,0.024087497953717174,,,0.027629268351268995,0.031708640231517614,,,0.024399912705714257,-0.4062149559203363,,0.016921761899646143,-0.0062980855233705025,,0.01696297061284189,0.018856396681688727,,0.02455296337794142,0.01823838538610865,0.008996356205642906,0.01676200427898183,0.017862692807221612,0.011104538263710247,0.02489605380724272
2022-06-23,-0.05446698951791019,,-0.029274509910593917,-0.003642989104016401,,0.014092405964412424,-0.01535203475099492,,0.015121997315948736,0.03046165000270563,0.02838171140983482,,0.028241816820729005,0.023021357398818287,,0.02842612853104237,,0.023189678619396543,0.028746583043183827,0.021983870916247292,,,,,,0.0235434717504197,,,0.030343348376891906,,,,0.023975019630737344,-0.3920488071127601,,0.01697028567912434,-0.005214669603724599,,0.01881272677328906,0.018265407800620016,,0.02405454458567165,0.019754488800002752,0.009281474006117897,0.020109745475837073,0.017617380434577414,0.011427019427364965,0.024177887237026924
2022-06-24,-0.060642563595477636,,-0.028484310762843808,-0.002467929630647978,,0.015567234663887566,-0.014863951908595605,,0.015384313905584096,0.03088784093172716,0.02894082939325998,,0.02952360097938879,0.02440564849149414,,0.029370058493959388,,0.023074729872772287,0.02996859165983978,0.023413563232963598,,,,,,0.02470648864818982,,,,,,,0.025728302413655205,-0.3894759165679925,,0.018651311403067465,-0.004065327534442523,,0.02408270329917191,0.019084622210030277,,0.025344652655421646,0.022400286940216313,0.010617696499705098,0.021228828455433297,0.01887956625417645,0.013423098601338269,0.025316030994717503
2022-06-27,-0.05924373180739486,0.030409640364722053,-0.028880053259833168,-0.003108401610500055,,0.01478865055936464,-0.015369392306889922,,0.013444418997027183,0.02820759956819146,0.027067386376398824,,0.028106206822760313,0.023147306869416642,,0.026291017212563633,,0.02080875131901866,0.02853258922919862,0.02210906774377635,,,,,,0.023254536665372624,,,,,,,0.0251854689591632,-0.3884488385220063,,0.01677705387456601,-0.004949582493375727,,0.02433895438433325,0.01743256067148194,,0.02400189888016699,0.02258816626205243,0.009772774166173798,0.01937619307811049,0.017679371998778136,0.012869191901440022,0.023811194095922722
2022-06-28,-0.04523295766254052,0.025930282869593393,-0.011167087618904444,-0.006537558187831219,,0.012538027302393609,-0.01954675693529032,,0.010629315225929562,0.02444714257428768,0.024538734616202325,0.024088599523480282,0.02585287831357948,0.0208353739188956,,0.026831076801127923,,0.019865994822915248,0.026270220175436,0.019686366286185773,,,0.028108850098873834,,,0.020751288793950006,,,,,,,0.02601476523390771,-0.40933157168033435,,0.013142932232151733,-0.008184067915099217,,0.024059377571011117,0.014652737401402964,,0.0216352517295502,0.021108344124991327,0.006961454963698053,0.01585651946810692,0.014680318529763554,0.010175940001181185,0.02133820742138451
2022-06-29,-0.008421421556574906,0.024656516214999574,-0.016425020468157844,-0.006088961046680163,,0.012409580102103739,-0.021508960145690835,,0.010159625009909815,0.02379956367826912,0.024887745612762985,0.024373883745340354,0.026376226580479372,0.021185015241486162,,0.02748245396848139,,0.01947831417036991,0.026791684818890705,0.01988825260233293,,,0.028444504207357325,,,0.02086339103996204,,,,,,,0.025801653621591328,-0.4381906577310878,,0.011012008109204793,-0.009364979051808452,,0.025950964570556546,0.01447463634491299,,0.021946951821917613,0.023059230989102755,0.006434061256818028,0.014139875292547061,0.014252250849948953,0.009964451993050131,0.022167158157604384
2022-06-30,-0.009273736535610517,0.02124256276958376,-0.054486710497688884,-0.004679512075085525,,0.012952666015821514,-0.01924033155641412,0.027526573620638015,0.010242545527517454,0.021892331699756393,0.023570976861422902,0.023306043687293877,0.025347308029665134,0.02064619826388671,,0.026511623225926137,,0.01793031674592188,0.025705747314298845,0.019411917868333246,,,0.02696964944877697,,,0.020234453642241437,,,,,,,0.016248892013557382,-0.40498606189350095,,0.012687513528220406,-0.007333647441699991,,0.023701093694296023,0.013971956755604075,,0.02130613035458526,0.02344470246829149,0.006656709906109437,0.013697168509317872,0.013693509890355313,0.00989738729483109,0.02120402086374737
2022-07-01,-0.011312906259991923,0.01948728494558609,-0.048761733223725026,-0.006031229372573397,,0.013626952573042988,-0.01874351678082643,0.027957493671763443,0.01055554124936883,0.02186749078253611,0.024108764275570953,0.02403534292404932,0.026076382722616594,0.02143433854217862,,0.02731633095633825,,0.01811662424697739,0.02638686180568581,0.02016620466838336,,,0.027501410253393792,,,0.02089892271695168,,,,0.028279299297634605,,,0.016407050958624488,-0.4087898557849437,,0.014309688870720304,-0.006360758577939569,,,0.023032790502206375,,0.022005472578274666,,0.0072166338223390945,0.013654452559452048,0.013880188136284813,0.009958492948760255,0.02171998399126009
2022-07-04,-0.009196029979523873,0.018798647132598042,-0.04804927777614496,-0.004928949368867909,,0.015463456718318527,-0.015619771937555654,0.028488802157446796,0.012319963760291638,0.02201056947793594,0.0247734497457413,0.02479606501927781,0.026960793522623396,0.022675548688934705,,0.02804620837645532,,0.01799519518555696,0.02722603217571066,0.021433336159119663,,,0.028440420746981672,,,0.021982127377834847,,,,,,,0.017006474933966956,-0.3864025326127288,,-0.03221241598884565,-0.0035910223363331897,,,0.020234534632255878,,0.02313511267049226,0.024060898394293276,0.009548751307082203,0.01503664889639939,0.01501334439171761,0.01171707001222113,0.022836548516744104
